,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重,race_type,course_len,ground_state,class
202609040804,1,2,2,ギブリ,牡2,55.0,横山典,0:1:36.5,,10,27.9,34.2,,栗東 松永幹,466(0),芝,1600,良,新馬
202609040804,2,6,10,フライウィズユー,牝2,55.0,Ｍデム,0:1:36.8,1.1/2,3,5.7,34.9,,栗東 加藤公,456(0),芝,1600,良,新馬
202609040804,3,8,15,ランゲ,牝2,55.0,富田,0:1:36.8,クビ,11,35.4,34.7,,栗東 石橋,454(0),芝,1600,良,新馬
202609040804,4,2,3,ルージュラボルタ,牝2,55.0,松山,0:1:36.8,アタマ,8,17.0,34.0,,栗東 辻野,426(0),芝,1600,良,新馬
202609040804,5,4,7,レクリドジョワ,牝2,54.0,☆田山,0:1:37.0,3/4,2,5.1,34.8,,栗東 新谷,448(0),芝,1600,良,新馬
202609040804,6,7,12,モンサンラパージュ,牝2,55.0,吉村,0:1:37.0,クビ,12,57.6,34.5,,栗東 清水久,464(0),芝,1600,良,新馬
202609040804,7,5,8,ウォーターケプリ,牡2,55.0,幸,0:1:37.0,ハナ,6,11.2,34.8,,栗東 藤野,456(0),芝,1600,良,新馬
202609040804,8,5,9,ポエジア,牝2,55.0,武豊,0:1:37.2,1.1/4,5,9.6,34.5,,栗東 西園翔,476(0),芝,1600,良,新馬
202609040804,9,7,13,ヒノトリ,牝2,55.0,斎藤,0:1:37.2,アタマ,4,6.7,35.2,,栗東 高橋康,440(0),芝,1600,良,新馬
202609040804,10,8,14,フィオッコローザ,牝2,55.0,高杉,0:1:37.3,クビ,1,3.9,35.4,,栗東 西村,464(0),芝,1600,良,新馬
202609040804,11,6,11,ロックウイズミー,牡2,55.0,国分恭,0:1:37.3,クビ,15,94.1,34.8,,栗東 緒方,456(0),芝,1600,良,新馬
202609040804,12,4,6,ブラスバンド,牡2,55.0,坂井,0:1:37.4,クビ,7,16.2,34.9,,栗東 前川,442(0),芝,1600,良,新馬
202609040804,13,3,4,ゴウオン,牡2,55.0,岩田望,0:1:37.5,1/2,9,20.4,34.6,,栗東 千田,430(0),芝,1600,良,新馬
202609040804,14,1,1,テンハッピー,牡2,55.0,鮫島駿,0:1:37.6,1,13,61.9,34.3,,栗東 河嶋,484(0),芝,1600,良,新馬
202609040804,15,3,5,カフジカニステル,牡2,55.0,古川吉,0:1:37.8,1,14,83.7,34.8,,栗東 中竹,438(0),芝,1600,良,新馬
