,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id
202609040408,1,8,11,サンライズオスカー,牡3,55,藤懸貴志,0:1:53.0,,3-2-2-2,37.5,2.3,1,498,[西]石坂公一,1800,晴,ダート,良,2026年09月13日,1勝クラス,2023106129,01138
202609040408,2,2,2,ココロヅヨサ,牡3,55,浜中俊,0:1:53.8,5,11-10-4-4,38.0,3.9,2,460,[西]田中克典,1800,晴,ダート,良,2026年09月13日,1勝クラス,2023105041,01115
202609040408,3,5,6,グランドスウェル,セ3,55,西塚洸二,0:1:53.8,クビ,2-2-2-2,38.3,60.1,9,500,[東]畠山吉宏,1800,晴,ダート,良,2026年09月13日,1勝クラス,2023102833,01200
202609040408,4,5,5,メイショウソウテン,牡3,55,田口貫太,0:1:54.4,3.1/2,1-1-1-1,39.0,6.9,4,550,[西]鈴木孝志,1800,晴,ダート,良,2026年09月13日,1勝クラス,2023103180,01208
202609040408,5,6,8,アビラーシャ,牡3,55,中井裕二,0:1:54.6,1,4-4-4-5,38.8,12.5,5,468,[西]武幸四郎,1800,晴,ダート,良,2026年09月13日,1勝クラス,2023107017,01141
202609040408,6,4,4,レッドホット,セ3,55,佐々木大,0:1:54.8,1.1/4,6-6-7-7,38.7,27.3,8,468,[西]河嶋宏樹,1800,晴,ダート,良,2026年09月13日,1勝クラス,2023104395,01197
202609040408,7,3,3,アスクガンバーレ,牡4,58,ルメール,0:1:54.8,クビ,10-10-10-8,38.5,6.3,3,442,[西]福永祐一,1800,晴,ダート,良,2026年09月13日,1勝クラス,2022102300,05339
202609040408,8,7,10,ラッキーベイ,牡4,58,松若風馬,0:1:55.3,2.1/2,9-8-9-8,39.0,133.9,10,464,[西]今野貞一,1800,晴,ダート,良,2026年09月13日,1勝クラス,2022105209,01154
202609040408,9,7,9,メイショウクモイ,牡6,57,田山旺佑,0:1:55.3,クビ,4-4-4-5,39.5,20.6,7,476,[西]飯田祐史,1800,晴,ダート,良,2026年09月13日,1勝クラス,2020106922,01220
202609040408,10,1,1,ガイストライヒ,牡3,55,西村淳也,0:1:55.9,3.1/2,6-6-8-8,39.7,13.9,6,484,[西]高柳大輔,1800,晴,ダート,良,2026年09月13日,1勝クラス,2023106948,01171
202609040408,11,8,12,ブルーストレイル,牡5,58,城戸義政,0:1:56.0,クビ,12-12-12-12,38.9,366.2,12,464,[西]荒川義之,1800,晴,ダート,良,2026年09月13日,1勝クラス,2021106078,01147
202609040408,12,6,7,マーベリックシチー,牡5,58,国分恭介,0:1:56.1,3/4,8-8-10-11,39.7,143.9,11,478,[西]岡田稲男,1800,晴,ダート,良,2026年09月13日,1勝クラス,2021100387,01124
