,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,メイショウモエギ,牝3,55.0,池添,池添,栗東,2022102211,01032,ダイワメジャー ,テーオーメーテル ,ゴールドアリュール ,-1.4868172604242003,15
1,1,2,ブリスディーシャ,牝3,55.0,シュタルケ,小崎,栗東,2022107313,05115,リオンディーズ ,アイシャ ,ハーツクライ ,0.6285261024863935,1
2,2,3,アメリカンポリス,牡3,57.0,岩田望,池江,栗東,2022110106,01174,Into Mischief ,Theyskens' Theory ,Bernardini (米) ,-0.6481136457792875,8
3,2,4,フェブルアーリア,牡3,57.0,鮫島駿,中村,栗東,2022104319,01157,サートゥルナーリア ,マザイ Mazai(愛) ,ファスリエフ Fasliyev(米) ,0.3740902954246314,2
4,3,5,タイキクロニクル,牡3,56.0,☆西塚,高野,栗東,2022103147,01200,ハービンジャー Harbinger(英) ,スノーサミット ,アドマイヤムーン ,0.20329854699891844,4
5,3,6,ニシノイツキムスメ,牝3,55.0,幸,北出,栗東,2022107012,00732,レイデオロ ,ニシノハナムスメ ,ディープインパクト ,-0.4280807953124001,5
6,4,7,ルックアップトゥー,牝3,55.0,広瀬航,小栗,栗東,2022100643,05639,モーリス ,パーフェクトトリビュート ,Dubawi ,-0.9831313874952315,12
7,4,8,アーバンキング,牡3,57.0,浜中,千田,栗東,2022101650,01115,ホークビル Hawkbill(米) ,ザミリア Zameyla(愛) ,Cape Cross ,-2.535292664683046,17
8,5,9,ビップディラン,牡3,57.0,西村淳,小椋,栗東,2022100382,01171,ミッキーグローリー ,ビップシンドウ ,ロードカナロア ,-0.8710534581356186,11
9,5,10,ゴールドサニーデイ,牝3,54.0,☆吉村,渡辺,栗東,2022105330,01216,トーセンラー ,ゴールドケープ ,ワークフォース Workforce(英) ,-3.689190192908372,18
10,6,11,ウールワース,牝3,55.0,武豊,吉村,栗東,2022105299,00666,ブリックスアンドモルタル Bricks and Mortar(米) ,クイーンズリング ,マンハッタンカフェ ,-1.039456889057313,14
11,6,12,エーデルヴェーグ,牝3,55.0,北村友,田中克,栗東,2022104647,01102,サートゥルナーリア ,インナーアージ ,ディープインパクト ,-0.5797003545996217,7
12,7,13,ハツコイサイダー,牝3,55.0,松山,吉岡,栗東,2022102692,01126,サートゥルナーリア ,スターペスミツコ ,カーネギー Carnegie(愛) ,-1.838326422306441,16
13,7,14,モアサナイト,牝3,55.0,団野,小林,栗東,2022105568,01180,レイデオロ ,レッドアゲート ,マンハッタンカフェ ,-0.8481485404047499,10
14,7,15,テーオーノーベル,牡3,57.0,菱田,岡田,栗東,2022100725,01144,ロードカナロア ,ジャストアスミッジ Just a Smidge(米) ,Into Mischief ,-1.0191064947025754,13
15,8,16,パクシー,牝3,55.0,藤岡佑,中内田,栗東,2022104974,01093,モーリス ,ピクシーホロウ ,キングヘイロー ,0.35689334325246197,3
16,8,17,ウインレオネッサ,牝3,55.0,坂井,長谷川,栗東,2022106729,01163,エピファネイア ,セルフプリザヴェーション Self Preservation(米) ,Lion Heart ,-0.7138676067243852,9
17,8,18,ヴォレンティエーリ,牝3,52.0,▲柴田裕,角田,栗東,2022105259,01212,ダイワメジャー ,エマソング Emma Song(米) ,Unbridled's Song (米) ,-0.5610497601890807,6
