,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ウーナファータ,牝3,55.0,小林脩,奥平,美浦,2022103016,01183,ミッキーグローリー ,サクセスウイッチ ,ブライアンズタイム Brian's Time(米) ,-3.769578284544217,8
1,2,2,トーアローダンテ,牝3,52.0,▲古川奈,羽月,栗東,2022105907,01190,スワーヴリチャード ,ローゼズガーランド ,アポインテッドデイ ,-5.137860058374924,15
2,2,3,タマモクロッシェ,牝3,52.0,▲上里,水野,美浦,2022103980,01217,ディーマジェスティ ,タマモキャペリン ,ダンカーク Dunkirk(米) ,-2.6239302966165736,4
3,3,4,ローレルゼロ,牡3,54.0,▲橋木,高橋康,栗東,2022106939,01215,ブルドッグボス ,ミコノキセキ ,キンシャサノキセキ ,-4.678903072568454,13
4,3,5,ファイブエム,牝3,54.0,☆高杉,野中,栗東,2022100635,01213,リアルスティール ,ソルファ ,ロードカナロア ,-3.9413091128144346,9
5,4,6,ライヴドライバー,牡3,57.0,丹内,尾形,美浦,2022105609,01091,フォーウィールドライブ Four Wheel Drive(米) ,コマノレジェンド ,ストリートセンス Street Sense(米) ,-0.2965247012723829,1
6,4,7,ヤンキーパンチ,セ3,57.0,原田和,蛯名利,美浦,2022100742,01143,モーニン ,ジョーダンドリーム ,オルフェーヴル ,-4.3126108317513685,12
7,5,8,クリノエドガー,牡3,57.0,田中健,荒川,栗東,2022101252,01114,アジアエクスプレス ,クリノフラゴナール ,キングカメハメハ ,-4.070699922038527,10
8,5,9,サラサエンペラー,牡3,53.0,★小林美,村田,美浦,2022102967,01206,タワーオブロンドン ,グローリアスローズ ,ロックオブジブラルタル ,-0.7438377881839628,2
9,6,10,ハッスルアニキ,牡3,56.0,☆横山琉,鈴木慎,美浦,2022100863,01192,ミッキーロケット ,フロイラインローゼ ,アドマイヤベガ ,-1.5287665071594014,3
10,6,11,デュアルタスク,セ3,57.0,田口,小栗,栗東,2022101033,01208,レッドファルクス ,ホオポノポノ ,タニノギムレット ,-3.0899783756843444,6
11,7,12,ラブスノー,牝3,52.0,▲遠藤,蛯名利,美浦,2022107257,01218,サンダースノー Thunder Snow(愛) ,ラブカテリーナ ,オレハマッテルゼ ,-2.849328459358505,5
12,7,13,マダムイグレイン,牝3,55.0,角田和,飯田,栗東,2022100203,01186,ビッグアーサー ,マダムコマンズ ,コマンズ Commands(豪) ,-4.123828213395553,11
13,8,14,アイファーモービル,牡3,57.0,丸山,井上,栗東,2022101117,01127,アポロケンタッキー ,レディワシントン ,Vindication ,-4.700265403116863,14
14,8,15,スナークサンダー,牡3,57.0,小沢,宮地,栗東,2022106191,01185,アジアエクスプレス ,イナズママンボ ,スズカマンボ ,-3.477018441393347,7
