,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,クリスタルテン,牝3,52.0,▲上里,水野,美浦,2022102442,01217,アルアイン ,ソットヴォーチェ ,ヴィクトワールピサ ,-2.0275031132218846,14
1,1,2,アイルトンバローズ,牡3,57.0,田口,清水久,栗東,2022104323,01208,ダイワメジャー ,マニヤラ Manyara(英) ,Manduro (独) ,-0.24531658562089648,3
2,2,3,レーヌドフルール,牝3,52.0,▲橋木,西園正,栗東,2022101922,01215,モーリス ,フルールシチー ,サクラバクシンオー ,-1.5668845174384902,9
3,2,4,カランダッシュ,牝3,55.0,佐々木,須貝,栗東,2022107295,01197,Improbable (米) ,トワイリングワイルドキャット Twirling Wildcat(米) ,Twirling Candy ,0.5721589755970294,2
4,3,5,フレンドラック,牡3,54.0,▲石田,南田,美浦,2022100257,01203,タワーオブロンドン ,ボナパルティズム ,ダイワメジャー ,-1.9379975641238358,12
5,3,6,メイショウマサツラ,牡3,56.0,☆松本,本田,栗東,2022103101,01191,ミッキーアイル ,ハイドバウンド Hidebound(亜) ,Grand Slam ,-1.441969060749139,6
6,4,7,ニシノヒミチュ,牝3,52.0,▲水沼,伊藤大,美浦,2022101171,01201,ビッグアーサー ,ニシノカオリード ,スクリーンヒーロー ,-1.5486177649069706,8
7,4,8,サマーエンジェル,牝3,55.0,秋山稔,高橋一,栗東,2022103165,01181,ラブリーデイ ,ストームエンジェル ,ストーミングホーム Storming Home(英) ,-3.235364983740285,16
8,5,9,タマモチャオ,牝3,54.0,☆高杉,藤岡,栗東,2022106439,01213,リアルスティール ,チャームアンサー ,メジロライアン ,-1.8828693911773595,10
9,5,10,ルシェロアズーリ,牝3,51.0,★小林美,鈴木伸,美浦,2022105996,01206,ノーブルミッション Noble Mission(英) ,アドマイヤラック ,アドマイヤムーン ,-1.9981869670388654,13
10,6,11,エターナルライズ,牝3,55.0,小沢,萩原,美浦,2022105626,01185,サートゥルナーリア ,イースセティクス ,ディープインパクト ,-1.3458732924979906,5
11,6,12,ユラジスティック,牝3,52.0,▲遠藤,嘉藤,美浦,2022105816,01218,ジャスタウェイ ,ティックルゴールド ,ステイゴールド ,-1.06525011901872,4
12,7,13,ナンナンプー,牝3,52.0,▲石神道,矢嶋,美浦,2022102878,01209,フィエールマン ,シエルクレール ,ダイワメジャー ,0.7910357262859871,1
13,7,14,タマカヅラ,牝3,55.0,斎藤,斎藤誠,美浦,2022105623,01178,フィエールマン ,アミカブルナンバー ,ダイワメジャー ,-2.2551188120398336,15
14,8,15,ゴールドラブリー,牝3,52.0,▲佐藤,武藤,美浦,2022106848,01207,ゴールドアクター ,ゴールドプラネット ,ケープブランコ Cape Blanco(英) ,-1.9046378752154522,11
15,8,16,スマートロベール,牝3,55.0,角田和,笹田,栗東,2022102033,01186,スマートオーディン ,スマートアエロ ,スマートロビン ,-1.5077801256616834,7
