,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,パドロック,牡3,57.0,幸,橋口,栗東,2022106368,00732,ブリックスアンドモルタル Bricks and Mortar(米) ,キープレイヤー ,メイショウボーラー ,-1.6055572687536372,13
1,1,2,イイデテッシン,牡3,57.0,和田竜,北出,栗東,2022107141,01018,グァンチャーレ ,イイデメモリー ,ゴールドアリュール ,-1.8450464674046385,16
2,2,3,ベルエアキング,牡3,57.0,鮫島駿,西村,栗東,2022104961,01157,ルヴァンスレーヴ ,パンデイア ,ディープインパクト ,0.07798289383414181,5
3,2,4,ダイハッシュウ,牡3,54.0,▲森田,牧田,栗東,2022103177,01222,ブリックスアンドモルタル Bricks and Mortar(米) ,ナチュラルダイヤ ,エピファネイア ,-1.3937738292406168,11
4,3,5,マルカプラスター,セ3,54.0,▲和田陽,今野,栗東,2022105524,01223,ブリックスアンドモルタル Bricks and Mortar(米) ,マルカソレイユ ,ダイワメジャー ,-1.1735325051742052,10
5,3,6,サントモナルカ,牡3,57.0,Ｍデムーロ,平田,栗東,2022105795,05212,イスラボニータ ,サンヴァンサン ,クロフネ ,-0.4540199108951982,6
6,4,7,ペプチドモガミ,セ3,57.0,武豊,武英,栗東,2022101270,00666,コパノリッキー ,ペプチドセマム ,エンパイアメーカー Empire Maker(米) ,-1.0194489454763374,7
7,4,8,テーオーシュタルク,セ3,57.0,菱田,岡田,栗東,2022104708,01144,マジェスティックウォリアー Majestic Warrior(米) ,オーシャンビーナス ,リンカーン ,-1.0716622290761149,8
8,5,9,ロイヤルテール,牡3,57.0,酒井,畑端,栗東,2022100027,01034,レイデオロ ,マダムストーリー ,ストリートセンス Street Sense(米) ,0.08129145450497072,4
9,5,10,アカデミア,牡3,57.0,坂井,杉山晴,栗東,2022105180,01163,キズナ ,ロクセラーナ ,キングカメハメハ ,-1.0836919047182143,9
10,6,11,ダンツファントム,牡3,57.0,古川吉,四位,栗東,2022106685,01015,アドマイヤマーズ ,パスティエーラ ,キングカメハメハ ,-1.693079742945084,15
11,6,12,テーオーシュタイン,牡3,57.0,シュタルケ,梅田,栗東,2022104879,05115,ワールドエース ,ソングライティング ,Giant's Causeway (米) ,0.6602711127995083,1
12,7,13,ドウジギリ,牡3,57.0,松山,西園正,栗東,2022106891,01126,トランセンド ,スウィートピカンテ ,パイロ Pyro(米) ,0.445685894545438,2
13,7,14,オリジナルファイン,牝3,54.0,☆吉村,清水久,栗東,2022102906,01216,パイロ Pyro(米) ,ヒラボクビジン ,ブライアンズタイム Brian's Time(米) ,0.3058894099135258,3
14,8,15,オーシンエイチ,牡3,54.0,▲柴田裕,宮,栗東,2022101541,01212,ニューイヤーズデイ ,ダンツペンダント ,オレハマッテルゼ ,-1.5104385595061092,12
15,8,16,ポセイドンバローズ,牡3,57.0,西村淳,石坂,栗東,2022102752,01171,サートゥルナーリア ,レッドセイリング ,ゼンノロブロイ ,-1.6094354084832005,14
