,式別,馬番,配当,人気
0,単勝,4,920,5
1,複勝,4,180,3
2,複勝,9,140,1
3,複勝,6,180,4
4,枠連,3-6,1440,8
5,馬連,4-9,1450,4
6,ワイド,4-9,500,3
7,ワイド,4-6,700,8
8,ワイド,6-9,380,2
9,馬単,4→9,3350,12
10,3連複,4-6-9,2640,4
11,3連単,4→9→6,19240,43
