,式別,馬番,配当,人気
0,単勝,14,290,1
1,複勝,14,130,1
2,複勝,7,140,3
3,複勝,8,260,5
4,枠連,4-8,420,1
5,馬連,7-14,380,1
6,ワイド,7-14,230,2
7,ワイド,8-14,640,6
8,ワイド,7-8,540,4
9,馬単,14→7,810,2
10,3連複,7-8-14,1570,2
11,3連単,14→7→8,6900,12
