,式別,馬番,配当,人気
0,単勝,14,1570,6
1,複勝,14,280,6
2,複勝,13,200,4
3,複勝,11,110,1
4,枠連,8-8,6510,14
5,馬連,13-14,5690,16
6,ワイド,13-14,960,12
7,ワイド,11-14,400,4
8,ワイド,11-13,420,5
9,馬単,14→13,12330,34
10,3連複,11-13-14,2070,8
11,3連単,14→13→11,35830,115
