,式別,馬番,配当,人気
0,単勝,13,130,1
1,複勝,13,110,1
2,複勝,7,250,5
3,複勝,3,120,2
4,枠連,4-7,1300,5
5,馬連,7-13,1360,4
6,ワイド,7-13,470,5
7,ワイド,3-13,150,1
8,ワイド,3-7,780,10
9,馬単,13→7,1800,6
10,3連複,3-7-13,1180,4
11,3連単,13→7→3,5560,11
