,式別,馬番,配当,人気
0,単勝,8,160,1
1,複勝,8,110,1
2,複勝,6,190,4
3,複勝,3,140,2
4,枠連,3-4,670,4
5,馬連,6-8,770,3
6,ワイド,6-8,310,2
7,ワイド,3-8,180,1
8,ワイド,3-6,610,7
9,馬単,8→6,940,3
10,3連複,3-6-8,890,2
11,3連単,8→6→3,3160,6
