,式別,馬番,配当,人気
0,単勝,8,140,1
1,複勝,8,110,2
2,複勝,7,160,3
3,複勝,15,290,6
4,枠連,4-5,370,2
5,馬連,7-8,360,2
6,ワイド,7-8,210,2
7,ワイド,8-15,550,6
8,ワイド,7-15,1470,17
9,馬単,8→7,500,2
10,3連複,7-8-15,1990,9
11,3連単,8→7→15,4260,11
