,式別,馬番,配当,人気
0,単勝,4,170,1
1,複勝,4,110,1
2,複勝,3,160,3
3,複勝,12,130,2
4,枠連,3-3,490,2
5,馬連,3-4,480,2
6,ワイド,3-4,220,2
7,ワイド,4-12,170,1
8,ワイド,3-12,490,6
9,馬単,4→3,650,2
10,3連複,3-4-12,670,1
11,3連単,4→3→12,2530,3
