,式別,馬番,配当,人気
0,単勝,9,1170,6
1,複勝,9,260,6
2,複勝,6,140,1
3,複勝,10,220,5
4,枠連,6-7,830,3
5,馬連,6-9,1370,6
6,ワイド,6-9,480,6
7,ワイド,9-10,1130,16
8,ワイド,6-10,430,4
9,馬単,9→6,3980,19
10,3連複,6-9-10,3080,11
11,3連単,9→6→10,22180,85
