,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,グランドセントラル,牡5,58.0,秋山稔,北出,468(+2),栗東,2021104422,01181,シャンハイボビー,ブリリン,タイキシャトル,-2.7741100201195756,14
1,1,2,ジャーヴィス,牡6,58.0,藤懸,千田,494(-4),栗東,2020103902,01138,ビーチパトロール,ジェルヴェーズ,メイショウサムソン,-3.0927201567121,16
2,2,3,ハードワイヤード,牡6,58.0,ハマーハン,加藤征,512(-4),美浦,2020110034,05676,ハードスパン,Season Maker,Pioneerof the Nile,-2.0780074571648757,13
3,2,4,ノボリショウリュウ,牡5,58.0,浜中,石橋,466(+2),栗東,2021102718,01115,リアルスティール,スウィングダンス,クロフネ,0.7669770263483138,2
4,3,5,エストレヤデベレン,牡5,58.0,ルメール,武幸,552(+10),栗東,2021106587,05339,エピファネイア,レゼトワール,ファスリエフ,-0.9448676759583711,10
5,3,6,シゲルソロソロ,牝6,56.0,鮫島駿,谷,486(+6),栗東,2020110100,01157,Runhappy,Distinguishable,Distorted Humor,-2.882783073430126,15
6,4,7,ピエマンソン,牡4,57.0,池添,平田,486(+2),栗東,2022100204,01032,ジャスタウェイ,ミュゲプリンセス,エンパイアメーカー,0.8976801134025346,1
7,4,8,ローズバルサム,牝6,56.0,武豊,吉村,452(+10),栗東,2020105625,00666,ブラックタイド,サリエル,キングカメハメハ,-0.6223864573145689,7
8,5,9,スマートリアファル,牡5,58.0,松若,加藤公,498(+6),栗東,2021102083,01154,キンシャサノキセキ,スマートノエル,ヴァーミリアン,-0.8447614705310753,8
9,5,10,ジャスパーバローズ,牡6,58.0,吉村,清水久,524(+8),栗東,2020100665,01216,モーリス,ファーレサルティ,ダンスインザダーク,-0.006248659576991097,4
10,6,11,テイエムランウェイ,牡7,58.0,鮫島良,河嶋,498(+4),栗東,2019106632,01099,スズカコーズウェイ,タイムトゥラン,ブライアンズタイム,-1.5568797750031542,12
11,6,12,ダノンスウィッチ,牡5,58.0,坂井,東田,494(+2),栗東,2021105598,01163,American Pharoah,スウィッチインタイム,Galileo,-1.5162206441769552,11
12,7,13,ヴェロクオーレ,牝5,56.0,高杉,石坂,480(+4),栗東,2021101397,01213,ドゥラメンテ,サトノジョリー,Bernardini,0.32961994601975697,3
13,7,14,ヘルモーズ,牡5,58.0,北村友,小林,524(0),栗東,2021105431,01102,モーリス,ヴェルザンディ,アグネスタキオン,-0.8467206005429201,9
14,8,15,セミマル,牡6,58.0,西村淳,西村,538(+4),栗東,2020104893,01171,アメリカンペイトリオット,ラルティスタ,マイネルラヴ,-0.0073577820492463555,5
15,8,16,グラスシフォン,牝6,56.0,菱田,松山,432(0),美浦,2020103985,01144,シニスターミニスター,グラスルノン,フレンチデピュティ,-0.3428377999335218,6
