,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ショウナンラピダス,牡5,58.0,北村友,国枝,502(+2),美浦,2021105578,01102,ドゥラメンテ,シーヴ,Mineshaft,-0.5854905793274794,5
1,1,2,アームテイル,牝6,56.0,大野,和田勇,462(-8),美浦,2020106900,01096,ダノンバラード,メイショウアサツユ,タイキシャトル,-1.784402998817755,12
2,2,3,キュクヌス,牝5,56.0,菅原明,池江,450(-2),栗東,2021110088,01179,Saxon Warrior,フォローアドリーム,Giant's Causeway,0.7083874937721879,2
3,2,4,ダノンセンチュリー,牡4,58.0,横山和,萩原,460(0),美浦,2022104814,01140,フィエールマン,シャンブルドット,Lope de Vega,-1.3895689179720636,9
4,3,5,エイムフォーエース,牡5,58.0,佐々木,武井,442(-4),美浦,2021104167,01197,サトノアラジン,ラストメッセージ,ジャングルポケット,-0.8337845593825498,7
5,3,6,テウメッサ,牝5,56.0,吉村,金成,490(+10),美浦,2021105757,01216,ハービンジャー,プロクリス,キングカメハメハ,-3.242844971353049,16
6,4,7,コスモエスパーダ,牡10,58.0,柴田大,天間,506(0),美浦,2016105797,01009,レッドスパーダ,コウユーヒカリママ,ロックオブジブラルタル,-2.2363118911754287,14
7,4,8,アンダースコア,牡4,58.0,津村,庄野,460(+2),栗東,2022106470,01092,ミッキーアイル,スイートミーティア,ルーラーシップ,-1.6887204303914978,11
8,5,9,エスコバル,セ8,58.0,石川,高橋文,526(+8),美浦,2018106154,01150,モーリス,スマッシュハート,キングカメハメハ,-2.1552111886767054,13
9,5,10,モンドデラモーレ,牡4,58.0,三浦,千葉,488(0),美浦,2022105830,01122,ワールドエース,ヒカルアモーレ,クロフネ,-2.3172637445251727,15
10,6,11,ミラビリスマジック,牝5,56.0,松山,国枝,468(+16),美浦,2021105105,01126,キズナ,ソーマジック,シンボリクリスエス,-1.3368091873529668,8
11,6,12,レッドアトレーヴ,牡5,58.0,岩田康,手塚久,492(+2),美浦,2021105837,05203,ロードカナロア,ラストグルーヴ,ディープインパクト,-0.7112825546892731,6
12,7,13,ファインライン,牡5,58.0,田辺,松永幹,496(+4),栗東,2021102419,01075,ファインニードル,ディープサウス,ディープインパクト,-1.6046433815168888,10
13,7,14,アンパドゥ,牡5,58.0,横山武,木村,498(+4),美浦,2021110030,01170,Iffraaj,Latharna Skies,Dubawi,0.7776852555144537,1
14,8,15,ヒシアマン,牡4,58.0,キング,堀,478(+12),美浦,2022104594,05643,モーリス,アシュリン,マンハッタンカフェ,-0.2491997139354718,4
15,8,16,ミッキースピネル,牝5,56.0,荻野極,中内田,488(+8),栗東,2021103259,01160,ロードカナロア,ミッキーチャーム,ディープインパクト,0.4809334079050288,3
