,0,1,2,3
202408010101,単勝,15,260,1
202408010101,複勝,15,180,2
202408010101,複勝,3,340,5
202408010101,複勝,6,650,9
202408010101,枠連,2-8,1730,9
202408010101,馬連,3-15,2830,10
202408010101,ワイド,3-15,1050,12
202408010101,ワイド,6-15,1110,13
202408010101,ワイド,3-6,3350,38
202408010101,馬単,15→3,3990,14
202408010101,三連複,3-6-15,17740,60
202408010101,三連単,15→3→6,51620,169
202408010102,単勝,1,900,4
202408010102,複勝,1,320,5
202408010102,複勝,3,200,2
202408010102,複勝,15,380,6
202408010102,枠連,1-2,1180,6
202408010102,馬連,1-3,2860,13
202408010102,ワイド,1-3,1130,15
202408010102,ワイド,1-15,2800,28
202408010102,ワイド,3-15,1030,11
202408010102,馬単,1→3,6480,23
202408010102,三連複,1-3-15,15360,52
202408010102,三連単,1→3→15,60960,207
202408010103,単勝,8,360,1
202408010103,複勝,8,130,1
202408010103,複勝,12,150,2
202408010103,複勝,2,180,4
202408010103,枠連,4-6,300,1
202408010103,馬連,8-12,800,1
202408010103,ワイド,8-12,330,1
202408010103,ワイド,2-8,490,2
202408010103,ワイド,2-12,660,5
202408010103,馬単,8→12,1490,1
202408010103,三連複,2-8-12,2140,2
202408010103,三連単,8→12→2,7480,5
202408010104,単勝,6,360,2
202408010104,複勝,6,160,2
202408010104,複勝,12,260,5
202408010104,複勝,4,140,1
202408010104,枠連,3-6,1810,10
202408010104,馬連,6-12,2150,8
202408010104,ワイド,6-12,740,8
202408010104,ワイド,4-6,320,1
202408010104,ワイド,4-12,800,10
202408010104,馬単,6→12,3340,12
202408010104,三連複,4-6-12,2310,4
202408010104,三連単,6→12→4,13440,26
202408010105,単勝,2,640,4
202408010105,複勝,2,220,3
202408010105,複勝,3,240,5
202408010105,複勝,1,350,6
202408010105,枠連,1-2,1160,6
202408010105,馬連,2-3,1960,9
202408010105,ワイド,2-3,790,10
202408010105,ワイド,1-2,990,13
202408010105,ワイド,1-3,1050,15
202408010105,馬単,2→3,3880,18
202408010105,三連複,1-2-3,6790,25
202408010105,三連単,2→3→1,31860,116
202408010106,単勝,2,130,1
202408010106,複勝,2,100,1
202408010106,複勝,3,130,3
202408010106,複勝,7,120,2
202408010106,枠連,2-3,410,2
202408010106,馬連,2-3,370,2
202408010106,ワイド,2-3,160,2
202408010106,ワイド,2-7,150,1
202408010106,ワイド,3-7,240,4
202408010106,馬単,2→3,430,2
202408010106,三連複,2-3-7,300,1
202408010106,三連単,2→3→7,1090,2
202408010107,単勝,7,250,1
202408010107,複勝,7,130,1
202408010107,複勝,10,220,4
202408010107,複勝,11,270,5
202408010107,枠連,6-8,540,1
202408010107,馬連,7-10,1070,3
202408010107,ワイド,7-10,460,3
202408010107,ワイド,7-11,520,4
202408010107,ワイド,10-11,1140,17
202408010107,馬単,7→10,1580,4
202408010107,三連複,7-10-11,2980,8
202408010107,三連単,7→10→11,9670,21
202408010108,単勝,4,650,4
202408010108,複勝,4,210,3
202408010108,複勝,16,170,2
202408010108,複勝,9,210,4
202408010108,枠連,2-8,1340,7
202408010108,馬連,4-16,1810,7
202408010108,ワイド,4-16,790,9
202408010108,ワイド,4-9,680,7
202408010108,ワイド,9-16,600,6
202408010108,馬単,4→16,3680,14
202408010108,三連複,4-9-16,3210,8
202408010108,三連単,4→16→9,23500,69
202408010109,単勝,6,370,2
202408010109,複勝,6,150,2
202408010109,複勝,1,190,3
202408010109,複勝,5,250,5
202408010109,枠連,1-5,740,2
202408010109,馬連,1-6,920,2
202408010109,ワイド,1-6,420,2
202408010109,ワイド,5-6,550,5
202408010109,ワイド,1-5,740,9
202408010109,馬単,6→1,1790,4
202408010109,三連複,1-5-6,2180,4
202408010109,三連単,6→1→5,11490,24
202408010110,単勝,4,620,4
202408010110,複勝,13,210,4
202408010110,複勝,2,520,7
202408010110,枠連,4-8,1340,6
202408010110,馬連,4-13,1580,6
202408010110,ワイド,4-13,560,4
202408010110,ワイド,2-4,1720,17
202408010110,ワイド,2-13,2210,22
202408010110,馬単,4→13,3200,13
202408010110,三連複,2-4-13,10850,30
202408010110,三連単,4→13→2,53740,161
202408010111,単勝,2,1650,8
202408010111,複勝,2,410,8
202408010111,複勝,11,220,2
202408010111,複勝,4,210,1
202408010111,枠連,1-6,2310,12
202408010111,馬連,2-11,4720,20
202408010111,ワイド,2-11,1540,17
202408010111,ワイド,2-4,1200,12
202408010111,ワイド,4-11,720,1
202408010111,馬単,2→11,9870,43
202408010111,三連複,2-4-11,7910,17
202408010111,三連単,2→11→4,54810,153
202408010112,単勝,1,2140,8
202408010112,複勝,1,500,8
202408010112,複勝,2,280,4
202408010112,複勝,5,170,2
202408010112,枠連,1-1,11260,29
202408010112,馬連,1-2,11170,36
202408010112,ワイド,1-2,2740,32
202408010112,ワイド,1-5,1590,17
202408010112,ワイド,2-5,600,4
202408010112,馬単,1→2,21410,65
202408010112,三連複,1-2-5,13410,39
202408010112,三連単,1→2→5,114370,321
202408010201,単勝,9,640,4
202408010201,複勝,9,150,3
202408010201,複勝,7,1000,9
202408010201,複勝,15,1300,11
202408010201,枠連,4-5,1030,4
202408010201,馬連,8-9,1010,3
202408010201,ワイド,8-9,300,3
202408010201,ワイド,7-9,2750,33
202408010201,ワイド,9-15,4860,43
202408010201,ワイド,7-8,2600,31
202408010201,ワイド,8-15,2300,27
202408010201,馬単,9→8,2590,9
202408010201,三連複,7-8-9,11360,54
202408010201,三連複,8-9-15,12330,57
202408010201,三連単,9→8→7,60250,291
202408010201,三連単,9→8→15,58990,284
202408010202,単勝,15,340,1
202408010202,複勝,15,170,1
202408010202,複勝,12,400,7
202408010202,複勝,11,720,10
202408010202,枠連,7-8,480,1
202408010202,馬連,12-15,2860,10
202408010202,ワイド,12-15,1100,11
202408010202,ワイド,11-15,2510,33
202408010202,ワイド,11-12,3960,43
202408010202,馬単,15→12,4200,12
202408010202,三連複,11-12-15,26720,92
202408010202,三連単,15→12→11,106670,388
202408010203,単勝,11,800,3
202408010203,複勝,11,230,4
202408010203,複勝,8,110,1
202408010203,複勝,1,230,3
202408010203,枠連,4-6,360,1
202408010203,馬連,8-11,680,3
202408010203,ワイド,8-11,340,2
202408010203,ワイド,1-11,1630,18
202408010203,ワイド,1-8,350,3
202408010203,馬単,11→8,1770,7
202408010203,三連複,1-8-11,2210,5
202408010203,三連単,11→8→1,13800,40
202408010204,単勝,7,240,1
202408010204,複勝,7,140,1
202408010204,複勝,1,170,2
202408010204,複勝,14,2150,15
202408010204,枠連,1-4,560,2
202408010204,馬連,1-7,570,2
202408010204,ワイド,1-7,300,1
202408010204,ワイド,7-14,6670,56
202408010204,ワイド,1-14,9850,63
202408010204,馬単,7→1,1150,2
202408010204,三連複,1-7-14,29460,80
202408010204,三連単,7→1→14,87140,259
202408010205,単勝,17,2320,6
202408010205,複勝,17,430,6
202408010205,複勝,12,130,1
202408010205,複勝,14,720,8
202408010205,枠連,6-8,1190,5
202408010205,馬連,12-17,2090,8
202408010205,ワイド,12-17,780,7
202408010205,ワイド,14-17,4360,36
202408010205,ワイド,12-14,1540,15
202408010205,馬単,17→12,5780,19
202408010205,三連複,12-14-17,13040,34
202408010205,三連単,17→12→14,100390,258
202408010206,単勝,2,270,1
202408010206,複勝,2,130,1
202408010206,複勝,9,140,2
202408010206,複勝,4,270,6
202408010206,枠連,2-8,320,1
202408010206,馬連,2-9,670,2
202408010206,ワイド,2-9,280,2
202408010206,ワイド,2-4,490,7
202408010206,ワイド,4-9,570,8
202408010206,馬単,2→9,1370,4
202408010206,三連複,2-4-9,1930,6
202408010206,三連単,2→9→4,7930,26
202408010207,単勝,11,190,1
202408010207,複勝,11,120,1
202408010207,複勝,9,300,4
202408010207,複勝,12,380,7
202408010207,枠連,6-7,1080,4
202408010207,馬連,9-11,1210,3
202408010207,ワイド,9-11,470,3
202408010207,ワイド,11-12,630,6
202408010207,ワイド,9-12,2030,23
202408010207,馬単,11→9,1550,4
202408010207,三連複,9-11-12,4360,11
202408010207,三連単,11→9→12,12120,24
202408010208,単勝,16,850,4
202408010208,複勝,16,280,4
202408010208,複勝,8,170,1
202408010208,複勝,7,880,11
202408010208,枠連,4-8,1470,6
202408010208,馬連,8-16,1840,4
202408010208,ワイド,8-16,660,4
202408010208,ワイド,7-16,4700,44
202408010208,ワイド,7-8,2380,25
202408010208,馬単,16→8,4570,14
202408010208,三連複,7-8-16,22430,67
202408010208,三連単,16→8→7,121720,346
202408010209,単勝,1,320,2
202408010209,複勝,1,120,1
202408010209,複勝,2,170,5
202408010209,複勝,6,120,2
202408010209,枠連,1-2,1060,5
202408010209,馬連,1-2,800,4
202408010209,ワイド,1-2,350,4
202408010209,ワイド,1-6,220,1
202408010209,ワイド,2-6,460,7
202408010209,馬単,1→2,1740,8
202408010209,三連複,1-2-6,1030,3
202408010209,三連単,1→2→6,5940,13
202408010210,単勝,5,450,2
202408010210,複勝,5,180,2
202408010210,複勝,9,270,5
202408010210,複勝,11,730,9
202408010210,枠連,4-6,820,3
202408010210,馬連,5-9,1570,7
202408010210,ワイド,5-9,640,7
202408010210,ワイド,5-11,2640,30
202408010210,ワイド,9-11,3890,35
202408010210,馬単,5→9,3060,11
202408010210,三連複,5-9-11,17590,56
202408010210,三連単,5→9→11,61050,211
202408010211,単勝,13,1120,5
202408010211,複勝,13,270,5
202408010211,複勝,14,160,2
202408010211,複勝,2,190,3
202408010211,枠連,7-8,880,4
202408010211,馬連,13-14,1980,8
202408010211,ワイド,13-14,610,7
202408010211,ワイド,2-13,840,10
202408010211,ワイド,2-14,510,5
202408010211,馬単,13→14,5000,19
202408010211,三連複,2-13-14,3430,11
202408010211,三連単,13→14→2,24640,77
202408010212,単勝,5,560,3
202408010212,複勝,5,190,2
202408010212,複勝,11,950,10
202408010212,枠連,5-8,1270,6
202408010212,馬連,5-11,15970,38
202408010212,ワイド,5-11,4050,39
202408010212,ワイド,2-5,490,2
202408010212,ワイド,2-11,3880,36
202408010212,馬単,5→11,29900,74
202408010212,三連複,2-5-11,24580,75
202408010212,三連単,5→11→2,207940,528
202408010301,単勝,15,130,1
202408010301,複勝,15,110,1
202408010301,複勝,11,620,9
202408010301,複勝,12,970,13
202408010301,枠連,6-8,1320,5
202408010301,馬連,11-15,2400,8
202408010301,ワイド,11-15,930,9
202408010301,ワイド,12-15,1580,14
202408010301,ワイド,11-12,11790,72
202408010301,馬単,15→11,2830,10
202408010301,三連複,11-12-15,26460,72
202408010301,三連単,15→11→12,67960,196
202408010302,単勝,3,260,1
202408010302,複勝,3,140,1
202408010302,複勝,5,300,5
202408010302,複勝,4,520,8
202408010302,枠連,2-3,1110,3
202408010302,馬連,3-5,1380,4
202408010302,ワイド,3-5,530,4
202408010302,ワイド,3-4,1030,12
202408010302,ワイド,4-5,3090,33
202408010302,馬単,3→5,2440,6
202408010302,三連複,3-4-5,7930,23
202408010302,三連単,3→5→4,27360,78
202408010303,単勝,6,700,3
202408010303,複勝,6,220,4
202408010303,複勝,7,200,2
202408010303,複勝,11,210,3
202408010303,枠連,3-4,2060,10
202408010303,馬連,6-7,2340,9
202408010303,ワイド,6-7,780,8
202408010303,ワイド,6-11,950,12
202408010303,ワイド,7-11,770,7
202408010303,馬単,6→7,4750,16
202408010303,三連複,6-7-11,5530,18
202408010303,三連単,6→7→11,30740,91
202408010304,単勝,6,1570,6
202408010304,複勝,6,460,7
202408010304,複勝,5,420,5
202408010304,複勝,2,440,6
202408010304,枠連,5-6,9070,26
202408010304,馬連,5-6,9670,29
202408010304,ワイド,5-6,2510,28
202408010304,ワイド,2-6,2240,27
202408010304,ワイド,2-5,2980,33
202408010304,馬単,6→5,21180,59
202408010304,三連複,2-5-6,34040,80
202408010304,三連単,6→5→2,238780,471
202408010305,単勝,4,350,2
202408010305,複勝,4,150,1
202408010305,複勝,6,1170,13
202408010305,枠連,2-6,560,1
202408010305,馬連,4-12,580,1
202408010305,ワイド,4-12,320,1
202408010305,ワイド,4-6,3190,32
202408010305,ワイド,6-12,3630,37
202408010305,馬単,4→12,1250,2
202408010305,三連複,4-6-12,12950,35
202408010305,三連単,4→12→6,43350,101
202408010306,単勝,6,570,4
202408010306,複勝,6,250,4
202408010306,複勝,14,790,9
202408010306,複勝,17,950,10
202408010306,枠連,3-7,700,2
202408010306,馬連,6-14,8980,31
202408010306,ワイド,6-14,2480,27
202408010306,ワイド,6-17,3100,35
202408010306,ワイド,14-17,10250,58
202408010306,馬単,6→14,13020,45
202408010306,三連複,6-14-17,72750,151
202408010306,三連単,6→14→17,281030,655
202408010307,単勝,15,1030,4
202408010307,複勝,15,220,3
202408010307,複勝,4,220,2
202408010307,複勝,11,420,6
202408010307,枠連,3-8,420,1
202408010307,馬連,4-15,3220,10
202408010307,ワイド,4-15,1030,9
202408010307,ワイド,11-15,1440,15
202408010307,ワイド,4-11,2380,25
202408010307,馬単,15→4,7860,25
202408010307,三連複,4-11-15,16280,54
202408010307,三連単,15→4→11,92410,276
