,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,リングスター,牝2,53.0,◇今村,秋本,446(0),60.9,9,美浦,2024102009,01193,カリフォルニアクローム,シェンクリング,パイロ,-0.6315596424211846,9,-0.6425782060825669,9,0.16969998616139836,1,-2.001745787002456,9,0.02214031954415121,0.012949621344455252
1,2,2,アイビーカイロス,牝2,55.0,木幡巧,牧,458(0),5.5,3,美浦,2024108316,01162,Maximus Mischief,Hello Bubbles,Munnings,-0.05395919163601191,3,0.07843393526704197,6,-0.09720631475248195,8,-1.3491059978418036,6,0.04252278922284336,0.1433876254322409
2,3,3,ジャスパートレノ,牡2,55.0,荻野極,森秀,484(0),2.0,1,栗東,2024108325,01160,Mitole,Yako,Mineshaft,2.5438482464423955,1,0.4266743604290701,2,0.11998489422908369,2,1.053421485881271,1,0.4699224273772054,0.3943159699386624
3,4,4,ベアベルヴォワ,牝2,53.0,△石神道,杉浦,430(0),173.6,10,美浦,2024107164,01209,ニューイヤーズデイ,ベルヴォワ,ディープインパクト,-0.7107177276099684,10,-0.9363081359935566,10,-0.08474480930126413,7,-2.8088643042822725,10,0.00987772125335752,0.004542810713579061
4,5,5,サザンヴィターレ,牝2,55.0,野中,栗田,438(0),37.1,7,美浦,2024100877,01158,ルヴァンスレーヴ,セレナライティア,スマートファルコン,-0.36811487324166353,6,0.3622609715531795,3,0.029095711305177963,3,-0.6848635299062095,3,0.08262254764287918,0.021256925603162394
5,6,6,ビーテリオス,牝2,55.0,石川,藤野,440(0),52.1,8,栗東,2024103670,01150,ゴールドドリーム,タマモカトルズ,サウスヴィグラス,-0.5197432578202549,8,-0.30699606767678206,8,-0.03698029152919763,5,-1.204268262929303,5,0.049150050995353745,0.015136889441023508
6,7,7,スマートブライド,牝2,55.0,菱田,加藤征,456(0),3.4,2,美浦,2024101716,01144,ヘニーヒューズ,スマートランウェイ,ディープインパクト,0.8809675141659992,2,0.46452077903193434,1,-0.3145427757498639,10,0.18954386674952894,2,0.19808376837326644,0.23195057055215437
7,7,8,ナムラアラバイ,牡2,55.0,菊沢,武市,498(0),20.1,6,美浦,2024100828,01161,マテラスカイ,ナムラビバ,アジアエクスプレス,-0.35704464744607123,5,0.14017529406507195,5,0.028462252013488266,4,-0.8865051739590449,4,0.06753466172448269,0.03923541989439427
8,8,9,ホシノサミダレ,牡2,55.0,小崎,浅利,506(0),9.9,4,美浦,2024100301,01152,インティ,マリノリヴィエール,カルストンライトオ,-0.33875048457730306,4,0.1556751518572808,4,-0.1106646321107413,9,-1.6369420811554292,7,0.03188718056678069,0.07965979190680049
9,8,10,ブルドッグドン,牡2,55.0,武藤,武藤,434(0),13.7,5,美浦,2024104496,01169,ブルドッグボス,スマートフェイス,シニスターミニスター,-0.4449259358559367,7,-0.2430127932232503,7,-0.04829248954371977,6,-1.8311551327730518,8,0.026258533299679625,0.05756437517352737
