,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,ソヴリンゲート,牡2,55.0,吉田豊,戸田,462(0),120.8,10,美浦,2024105369,00733,デクラレーションオブウォー,ラフェリシテ,ルーラーシップ,-0.5259702121087309,8,0.003207832370104848,5,-0.6847054999850352,10,-0.1415399463799903,3,0.107151804518669,0.006534083584435314
1,2,2,オペレッタテソーロ,牝2,55.0,木幡巧,菊川,450(0),87.3,9,美浦,2024101272,01162,キタサンブラック,セバーンテソーロ,ドゥラメンテ,-0.6437414862879249,9,0.0201981760984893,3,-0.06774866643215538,4,-0.28554034863619454,5,0.09278139739325021,0.009041435246274753
2,3,3,スヴェンガーリ,牡2,55.0,三浦,嘉藤,476(0),39.6,6,美浦,2024100684,01122,ルーラーシップ,バルトリ,ディープインパクト,-0.3188844745627965,7,0.027416954744678187,1,-1.0137180169516458,12,-0.07422265257147986,2,0.11461330037188487,0.019932254974742065
3,4,4,エートレイン,牡2,55.0,荻野極,岩戸,518(0),11.8,5,美浦,2024101183,01160,エフフォーリア,シーサイドホーム,Storm Cat,-0.22514459252940103,5,-0.0420892282191114,10,-0.6943841319191728,11,-0.4707267898664092,8,0.07709664150259381,0.06689129635591405
4,5,5,ニシノアナベル,牝2,55.0,野中,本間,478(0),235.6,11,美浦,2024102786,01158,オメガパフューム,ニシノビアンカ,クロフネ,-0.7176576430126049,11,-0.0006286573078357373,6,0.40929104248653386,1,-0.3046298687100015,7,0.09102704320992987,0.0033502431960941675
5,5,6,コラリオン,牡2,55.0,田辺,伊坂,496(0),4.3,3,美浦,2024106471,01075,リオンディーズ,ディープジュエリー,ディープインパクト,0.563841765707964,3,0.021136520783497845,2,-0.014396105371238224,3,-1.1294084242698244,12,0.03990007026570281,0.18356216209297344
6,6,7,アトミックリーチ,牡2,55.0,戸崎圭,宮田,454(0),2.6,1,美浦,2024106508,05386,コントレイル,パリスビキニ,Bernardini,2.066021815061025,1,0.010001258852771446,4,-0.4227769348489389,8,-0.5503965165716085,9,0.07119267918083613,0.30358357576914835
7,6,8,フォンターナドーロ,牝2,55.0,菊沢,菊沢,466(0),41.7,7,美浦,2024102622,01161,アルアイン,ゴールドグレース,エリシオ,-1.0144526616262737,12,-0.08440690149607374,12,-0.6072953549050035,9,-0.9969151805132087,11,0.045552765196228744,0.01892847235011477
8,7,9,ニシノリリックス,牝2,55.0,石橋脩,小野,456(0),256.3,12,美浦,2024103855,01077,リーチザクラウン,ニシノミンクス,カジノドライヴ,-0.6787438633690028,10,-0.012152875398266375,9,-0.0989717733281012,5,-0.25962386505902174,4,0.09521739485299115,0.0030796617128356837
9,7,10,インテルラゴス,牝2,55.0,坂井,奥村武,500(0),3.0,2,美浦,2024106448,01163,インディチャンプ,ダンサール,ハーツクライ,1.866102836146201,2,-0.005599524095225277,8,-0.20870329089382592,6,-0.2990899298459243,6,0.09153272689932826,0.26310576566659527
10,8,11,コスモプルー,牝2,55.0,津村,黒岩,430(0),51.5,8,美浦,2024103576,01092,ダノンキングリー,ヴァニティールールズ,New Approach,-0.2695697400096786,6,-0.001325447519864975,7,0.047670602201916164,2,0.005997638770655752,1,0.12418646026535919,0.015326549456306519
11,8,12,エピックジャーニー,牡2,55.0,石川,浅利,508(0),7.4,4,美浦,2024103346,01150,エフフォーリア,アドヴェンチャレス,ロードカナロア,-0.1018017434087773,4,-0.0420892282191114,10,-0.3114593639895209,7,-0.908821949306959,10,0.04974771634322581,0.10666449959456563
