,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,ウインベアトリス,牝4,56.0,松岡,深山,462(+8),31.2,5,美浦,2022106214,01085,エピファネイア,ウインシャトレーヌ,ダイワメジャー,-0.20850476921317904,5,0.02544169412851232,2,0.09254445831329565,3,-0.10770850085011717,3,0.13782250970957444,0.024964799361795853
1,2,2,クライスレリアーナ,牝4,56.0,戸崎圭,木村,474(+4),2.5,2,美浦,2022104818,05386,サートゥルナーリア,シユーマ,Medicean,0.8519932669208886,2,-0.016611628583620495,9,-0.7038690753518441,9,-1.3324227496061778,9,0.04049799420407368,0.3115606960352122
2,3,3,カフェアローロ,牝5,56.0,大野,古賀慎,510(-6),105.5,9,美浦,2021100469,01096,ダンカーク,カフェローレル,マンハッタンカフェ,0.2047571801557274,3,-0.026684663709983944,10,-0.5519974752735769,6,0.40074913069655876,1,0.22916088864365713,0.007382954882351
3,4,4,ジャンビ,牝5,56.0,菊沢,勢司,466(-8),87.8,8,美浦,2021103878,01161,スクリーンヒーロー,グローバルフェイム,クロフネ,-0.9648715727201554,10,-0.01185454034487726,7,-0.5594891953930454,7,-2.0932366840455154,10,0.018924142968568168,0.00887131822423725
4,5,5,キスアンドクライ,牝4,56.0,坂井,橋口,456(+4),10.3,3,栗東,2022106616,01163,ワンアンドオンリー,アンラッシュ,ノヴェリスト,-0.23818125914437513,6,-0.00346958925975923,5,0.4279343563820762,1,-0.6285511538243257,6,0.08186929751372947,0.07562152816388645
5,6,6,ミラーダカリエンテ,牝4,56.0,石川,相沢,498(+22),68.6,7,美浦,2022106803,01150,スクリーンヒーロー,マイネアルデュール,アドマイヤコジーン,-0.6853223287043921,9,-0.012120653268186865,8,-0.6026181116469002,8,-0.8389802293278128,7,0.06633349460861451,0.011354252770962544
6,7,7,ビッグデイメイク,牝4,56.0,柴田大,和田雄,436(+10),351.3,10,美浦,2022102532,01009,リアルスティール,エインセル,メイショウサムソン,-0.6482074091262272,7,-0.007959029342028275,6,-0.1530445190775997,5,-0.6258029653904972,5,0.08209459921420607,0.0022171982353772573
7,7,8,ラベルセーヌ,牝3,53.0,荻野極,鹿戸,436(+10),1.5,1,美浦,2023103818,01160,キズナ,ラフォルス,Power,2.4224677853463032,1,0.012920758010089382,4,-1.0719414059349166,10,-0.30558131160762303,4,0.11307981367075988,0.5192678267253537
8,8,9,ドリームクルーズ,牝5,56.0,吉田豊,戸田,490(-2),63.5,6,美浦,2021104899,00733,エピファネイア,パセンジャーシップ,ダイワメジャー,-0.0726707520474515,4,0.034707296194056166,1,-0.01742069089283358,4,0.12976122311956917,2,0.17476398731778123,0.012266169135244575
9,8,10,メランジェ,牝4,56.0,原,田中剛,450(-2),29.4,4,美浦,2022105047,01184,スワーヴリチャード,ボシンシェ,Kingmambo,-0.6614601414671396,8,0.014639885887015171,3,0.14628152879458187,2,-1.0181344738084124,8,0.055453272149035567,0.026493256465579273
