,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ツインピークス,牝3,52.0,△長浜,千葉,494(+4),美浦,2022104179,01214,ミスターメロディ,ミルフィアタッチ,キングカメハメハ,-1.6813200596722067,6
1,1,2,ヴィジョンメーカー,牡3,56.0,プーシャン,林,546(+30),美浦,2022104884,05678,ルーラーシップ,タッチングスピーチ,ディープインパクト,0.6978995681819702,1
2,2,3,コスモグラニット,牡3,56.0,丹内,清水英,496(+8),美浦,2022106800,01091,キタサンブラック,ホワイトウインド,スウェプトオーヴァーボード,-1.2235706445339931,3
3,2,4,ゲレル,牝3,54.0,上野,小野,446(+2),美浦,2022101203,01087,ブラックタイド,シナル,キングカメハメハ,-1.5580468968338144,5
4,3,5,キューティクローム,牝4,53.0,▲上里,堀内,446(0),美浦,2021101176,01217,カリフォルニアクローム,シナル,キングカメハメハ,-4.0965547023235676,15
5,3,6,マイバラード,牡5,58.0,松山,松永康,490(+12),美浦,2020100621,01126,ダノンバラード,マイネアロマ,ロージズインメイ,-1.106720192566322,2
6,4,7,エオアリイ,牡3,56.0,マーカンド,田中博,472(-10),美浦,2022103222,05626,ドゥラメンテ,ステラエージェント,More Than Ready,-3.7190301152023304,14
7,4,8,キョウエイグッド,牡3,56.0,木幡巧,千葉,454(+20),美浦,2022104362,01162,トーセンラー,キョウエイトリガー,イーグルカフェ,-3.5926124110755864,13
8,5,9,ウィッシュツリー,牝3,54.0,戸崎圭,宮田,462(+18),美浦,2022104979,05386,フィエールマン,ピースエンブレム,ウォーエンブレム,-2.814876952285477,11
9,5,10,ストラニエーロ,牝3,54.0,佐々木,尾関,446(-8),美浦,2022106613,01197,キズナ,アニエラ,Dubawi,-5.512226449071179,18
10,6,11,ミッドセンチュリー,牡3,56.0,嶋田,松山,486(+38),美浦,2022103308,01134,トゥザグローリー,アウグスタ,エイシンフラッシュ,-2.5566558268845547,9
11,6,12,クラッチプレイヤー,牡4,58.0,吉田隼,国枝,516(-2),美浦,2021105418,01095,ドゥラメンテ,ヴァシリカ,Skipshot,-4.674442207348917,16
12,7,13,ヤコブセン,牡3,56.0,斎藤,斎藤誠,514(+2),美浦,2022103288,01178,エピファネイア,スマッシュ,キングカメハメハ,-2.6244264558511206,10
13,7,14,ノクターン,牝3,54.0,横山武,木村,496(+26),美浦,2022105118,01170,キタサンブラック,ラッドルチェンド,Danehill Dancer,-4.852105455046369,17
14,7,15,ウアーシュプルング,牝3,54.0,三浦,鹿戸,468(+14),美浦,2022106761,01122,スクリーンヒーロー,アメリオラシオン,ルーラーシップ,-2.51120893628133,8
15,8,16,ビップチェイス,牡4,58.0,江田照,田島,464(+10),美浦,2021105763,00689,アルアイン,ベッラレイア,ナリタトップロード,-1.2824714632611505,4
16,8,17,マイネルアレス,牡3,56.0,石川,相沢,458(+10),美浦,2022106817,01150,スクリーンヒーロー,リープフラウミルヒ,ステイゴールド,-2.080997971979088,7
17,8,18,オリオアルセーリオ,牝3,54.0,津村,木村,410(+2),美浦,2022105132,01092,レイデオロ,リナーテ,ステイゴールド,-3.3751444623704807,12
