,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,カフジクロミエ,牝2,53.0,△柴田裕,中竹,466(-12),栗東,2023110034,01212,Omaha Beach,Song of Solomon,Unbridled's Song,-1.2260031783446688,8
1,1,2,ゴディアンフィンチ,牡2,56.0,横山和,安田,528(+6),栗東,2023103764,01140,シスキン,カラフルデイズ,フジキセキ,-0.6659256975679926,6
2,2,3,クレバーキュート,牡2,56.0,古川吉,秋山,464(-6),栗東,2023103556,01015,ルーラーシップ,マジカルキュート,ディープインパクト,-0.03844570575780318,2
3,2,4,ジョーカー,牡2,56.0,Ｃデムーロ,友道,484(0),栗東,2023105348,05473,ドレフォン,ローズベリル,キングカメハメハ,-0.2533154448412488,3
4,3,5,アドバンスモダン,牡2,53.0,▲川端,森秀,466(+2),栗東,2023110089,01195,Modernist,Pioneerof New York,Pioneerof the Nile,-1.4183948055985542,11
5,3,6,タントレーベル,牝2,55.0,吉村,吉村,466(0),栗東,2023101201,01216,ミスチヴィアスアレックス,ミラクルフラッグ,スパイキュール,-1.379165319413628,9
6,4,7,ナルキッソス,牡2,56.0,ジェルー,吉岡,488(0),栗東,2023110085,05680,カラヴァッジオ,クイーンズターフ,ディープインパクト,1.4098572878053541,1
7,4,8,ピュアハピネス,牝2,52.0,▲和田陽,緒方,424(+4),栗東,2023103511,01223,イスラボニータ,ピュアマインド,ティンバーカントリー,-1.4070502538227878,10
8,5,9,ブレッティレディ,牝2,52.0,▲田山,高橋一,444(+6),栗東,2023101092,01220,シュヴァルグラン,ディアボレット,ディープブリランテ,-2.66053567098616,16
9,5,10,スズノグレイス,牡2,56.0,藤懸,牧田,438(+4),栗東,2023102138,01138,ダノンレジェンド,スズノレイラ,エスポワールシチー,-1.8619147159444727,13
10,6,11,ヴァンロゼ,牝2,55.0,松若,東田,452(-4),栗東,2023102491,01154,シャンハイボビー,ラタンペットロゼ,ストーミングホーム,-2.1073466021964777,15
11,6,12,サクライロマウコロ,牝2,55.0,小沢,西園正,438(-4),栗東,2023103406,01185,クリソベリル,サツマキリコ,エンパイアメーカー,-0.8298803688714266,7
12,7,13,ハグレジョー,牡2,56.0,鮫島駿,岡田,490(0),栗東,2023104275,01157,エスポワールシチー,ハナブショウ,ヘニーヒューズ,-0.43599885676526867,5
13,7,14,ナムラマフィン,牝2,55.0,和田竜,鈴木孝,418(-4),栗東,2023106234,01018,インディチャンプ,ナムラパフィン,キンシャサノキセキ,-1.9308225594733288,14
14,8,15,オアシスアラン,牡2,55.0,☆松本,高柳大,486(+6),栗東,2023102459,01191,レイデオロ,オアシスクイーン,シニスターミニスター,-1.4781124287744263,12
15,8,16,セラサイト,牝2,55.0,団野,茶木,488(0),栗東,2023107306,01180,クリソベリル,ランプフィーバー,Ghostzapper,-0.37342851553032896,4
