,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,リオクリスハーレー,牝2,55.0,松山,矢野,446(+2),美浦,2023103103,01126,タニノフランケル,ラブミーグリーン,シニスターミニスター,-1.975818231305081,14
1,2,2,リケアペンネ,牝2,55.0,野中,上原博,446(+2),美浦,2023101679,01158,アメリカンペイトリオット,サトノサクラ,シンボリクリスエス,-0.6280004987712846,6
2,2,3,ドレドレ,牝2,55.0,津村,矢嶋,454(+2),美浦,2023103291,01092,ドレフォン,ダイワドレッサー,ネオユニヴァース,-1.2177937727861061,9
3,3,4,トントンビョウシ,牝2,55.0,嶋田,伊坂,488(+2),美浦,2023106596,01134,マテラスカイ,チクタクボンボン,ゴールドアリュール,-2.177282899171244,15
4,3,5,セイブルーアイ,牝2,52.0,▲石田,新開,444(-2),美浦,2023107481,01203,セイクリムズン,セイヴェルビット,シニスターミニスター,-0.4659074900987984,5
5,4,6,カーマインジュエル,牝2,55.0,岩田康,尾関,486(+8),美浦,2023107096,05203,ドレフォン,ダイアナブライト,ディープインパクト,-1.7408334558319474,13
6,4,7,スーパーガール,牝2,55.0,丹内,伊藤圭,496(+4),美浦,2023102602,01091,ドレフォン,パワースポット,スズカマンボ,-0.25554237581044453,3
7,5,8,チャーミングアイ,牝2,55.0,佐々木,菊川,468(-2),美浦,2023101227,01197,マテラスカイ,ヴィルヌーヴ,ディープインパクト,-1.3105149860057124,10
8,5,9,ベルオーシャン,牝2,52.0,▲舟山,柄崎,406(-2),美浦,2023104980,01221,ミスチヴィアスアレックス,スリーオーシャン,オペラハウス,-0.7086588529677444,8
9,6,10,コウジハラ,牝2,52.0,▲小林美,西田,424(-2),美浦,2023101860,01206,マテラスカイ,ローザビアンカ,ワイルドラッシュ,0.9337287693599128,1
10,6,11,ブルーアンバー,牝2,55.0,黛,高橋文,410(0),美浦,2023106604,01109,ファインニードル,ブロワ,メイショウボーラー,-1.536138166845307,12
11,7,12,カワキタベレッタ,牝2,52.0,▲石神道,角田,432(-2),栗東,2023104048,01209,マインドユアビスケッツ,カワキタロック,ゴールドアリュール,-1.3546196469396132,11
12,7,13,トコシエノヒトミ,牝2,53.0,△長浜,小笠,412(0),美浦,2023102699,01214,ゴールドドリーム,サテラノサト,ディープブリランテ,0.4709440891530008,2
13,8,14,アドミ,牝2,55.0,菅原明,中川,454(+12),美浦,2023100283,01179,アドマイヤマーズ,カリフォルニアネクター,Stormy Atlantic,-0.7074621796348521,7
14,8,15,ジャメビュ,牝2,52.0,▲遠藤,佐藤吉,426(0),美浦,2023102401,01218,ダノンレジェンド,ハルシュタット,ファスリエフ,-0.3988204177815517,4
