,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,クリノキングマン,牡4,58.0,酒井,高橋康,,栗東,2021101431,01034,ラブリーデイ,フィリス,アフリート,-0.7752535163461689,6
1,1,2,ホウショウマリス,牝3,53.0,△鷲頭,井上,,栗東,2022103047,01202,ドレフォン,アグネスダリム,ゴールドアリュール,-0.9777824808848719,8
2,2,3,ゲイルライダー,牡3,57.0,高杉,牧浦,,栗東,2022103684,01213,ドレフォン,プライムチョイス,ロードカナロア,-0.9740201176798002,7
3,2,4,スナークシュンソウ,牡7,58.0,小崎,野中,,栗東,2018101592,01152,エイシンヒカリ,スナークスズラン,ダンシングブレーヴ,-2.6212733100059524,16
4,3,5,サンガネーブ,牡5,57.0,☆松本,田中克,,栗東,2020104287,01191,マクフィ,サンコロネット,スペシャルウィーク,-1.5854055803421192,13
5,3,6,ベルジュロネット,牡3,57.0,鮫島駿,大久保,,栗東,2022106658,01157,ロードカナロア,ベルカント,サクラバクシンオー,-0.23671570741317052,3
6,4,7,ダイシンリンク,牡3,57.0,武豊,森秀,,栗東,2022106699,00666,モーニン,スルーレート,フレンチデピュティ,0.0616098040995086,1
7,4,8,エリカドリーム,牝5,56.0,田口,佐藤悠,,栗東,2020104123,01208,ロードカナロア,ドリームライター,Tale of the Cat,-2.310331415289048,15
8,5,9,フィドルファドル,牝3,52.0,▲古川奈,矢作,,栗東,2022104674,01190,サトノアラジン,ヴィートマルシェ,フレンチデピュティ,-0.06903140620620019,2
9,5,10,マイティマイティー,牡4,58.0,ルメール,佐々木,,栗東,2021103708,05339,ニューイヤーズデイ,アップトゥユー,サウスヴィグラス,-1.771167980489293,14
10,6,11,ハリウッドパーク,牝4,56.0,富田,長谷川,,栗東,2021104581,01168,カリフォルニアクローム,プレシャスジェムズ,シンボリクリスエス,-0.5911584397103428,5
11,6,12,モズナイスバディー,牡4,55.0,▲和田陽,飯田,,栗東,2021102845,01223,マジェスティックウォリアー,モズラコルタ,ヴィクトワールピサ,-1.381484989167191,10
12,7,13,メイショウザンゲツ,牝4,56.0,和田竜,鈴木孝,,栗東,2021105939,01018,ダノンレジェンド,メイショウルミナス,アイルハヴアナザー,-1.3116510504005792,9
13,7,14,ドンパッショーネ,牡3,57.0,Ｃデムーロ,斉藤崇,,栗東,2022105965,05473,Quality Road,ストーミーエンブレイス,Circular Quay,-0.4219559731277762,4
14,8,15,アスクアイルビゼア,牡4,55.0,▲川端,矢作,,栗東,2021102154,01195,キズナ,キョウエイカルラ,アフリート,-1.421991445040851,12
15,8,16,ニタモノドウシ,牡3,57.0,団野,高木,,美浦,2022103220,01180,ディーマジェスティ,ジェラスガール,Petionville,-1.421033283247227,11
