,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,スピードリッチ,牡4,58.0,藤岡佑,藤岡,,栗東,2021105438,01093,ドレフォン,エバーシャルマン,ハーツクライ,-0.8675307865343155,5
1,2,2,サクソンジェンヌ,牝4,56.0,坂井,高橋忠,,栗東,2021106993,01163,Saxon Warrior,ナイトドライヴ,Dark Angel,0.4803150829250308,1
2,3,3,アマキヒ,牡3,56.0,戸崎圭,国枝,,美浦,2022104615,05386,ブラックタイド,アパパネ,キングカメハメハ,-1.5965197874578259,8
3,3,4,ローザサンリヴァル,牡4,58.0,プーシャン,高野,,栗東,2021105910,05678,ルーラーシップ,ローザブランカ,クロフネ,-0.6285659022444318,4
4,4,5,フルール,牝5,56.0,荻野極,上原佑,,美浦,2020105656,01160,キズナ,レリカリオ,Malibu Moon,-3.649968736130059,12
5,4,6,レッドテリオス,牡4,58.0,マーカンド,古賀,,美浦,2021105066,05626,ジャスタウェイ,ショーコ,Efisio,-0.005867994448514734,2
6,5,7,アスターブジエ,牡5,58.0,西村淳,中竹,,栗東,2020103111,01171,オルフェーヴル,レッドカーラ,マンハッタンカフェ,-3.4237349437796767,10
7,5,8,アームブランシュ,牡5,58.0,吉田豊,竹内,,美浦,2020102925,00733,キズナ,ソウルフルヴォイス,キングカメハメハ,-4.746877216786287,14
8,6,9,モズマーヴェリック,牡4,58.0,三浦,牧浦,,栗東,2021100225,01122,リアルスティール,シーソルティキッス,キングカメハメハ,-1.4026458685011536,7
9,6,10,レッドヴェロシティ,牡7,58.0,杉原,木村,,美浦,2018105162,01135,ワールドエース,トップモーション,シンボリクリスエス,-3.5591536011436236,11
10,7,11,フェミナフォルテ,牝5,56.0,横山琉,小島,,美浦,2020103920,01192,エピファネイア,ナンヨーユナ,ジャングルポケット,-4.400258407637373,13
11,7,12,サークルオブジョイ,牡4,58.0,北村友,池添,,栗東,2021105796,01102,Constitution,マース,Colonel John,-0.8885585796306437,6
12,8,13,メイテソーロ,牡5,58.0,原,武市,,美浦,2020101198,01184,ミッキーロケット,フリップフロップ,リンカーン,-3.4091857316078316,9
13,8,14,ミクニインスパイア,牡3,56.0,丹内,林,,美浦,2022106120,01091,アドマイヤマーズ,シルクヴィーナス,ティンバーカントリー,-0.08156658280614132,3
