,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ワンダーデリエール,牝2,55.0,小崎,小崎,480(0),栗東,2023100446,01152,ダノンプレミアム,エイトディズアパート,Forest Wildcat,-0.5955034054869829,3
1,2,2,オーキーベルセルク,牡2,56.0,鮫島駿,西村,460(0),栗東,2023102492,01157,アニマルキングダム,ラルナデミエル,Monsun,-1.3042553813853588,11
2,3,3,サンセットロード,牡2,53.0,▲古川奈,高橋忠,444(0),栗東,2023103313,01190,マインドユアビスケッツ,アフターダーク,ワークフォース,-1.060973430646971,8
3,4,4,クラテロス,牝2,55.0,高杉,寺島,474(0),栗東,2023105462,01213,ホッコータルマエ,ナイトレイン,ゴールドアリュール,0.10992886382609653,1
4,5,5,アメリカンコール,牡2,56.0,Ｃデムーロ,武幸,520(0),栗東,2023106867,05473,American Pharoah,イヴニングコール,Tapit,-0.9962171775344516,7
5,6,6,サヴォアフェール,牡2,56.0,ジェルー,杉山晴,500(0),栗東,2023105645,05680,エピファネイア,ナニアヒアヒ,キングカメハメハ,-1.0930693565747311,9
6,6,7,レイノルズナンバー,牡2,54.0,◇永島,大久保,480(0),栗東,2023101055,01187,ミッキーアイル,ラブエナヴィダ,Gemologist,-0.8015956158368013,6
7,7,8,クラッチスラッガー,牡2,56.0,団野,池添,520(0),栗東,2023107351,01180,キズナ,レンブランサ,ヘニーヒューズ,-0.36728371592313525,2
8,7,9,ブラストビート,牡2,56.0,秋山稔,浜田,514(0),栗東,2023106017,01181,アメリカンペイトリオット,コテキタイ,サウスヴィグラス,-1.2249254320145047,10
9,8,10,ウイングリフィス,牡2,56.0,田口,宮,492(0),栗東,2023103164,01208,カリフォルニアクローム,ダイワデッセー,スペシャルウィーク,-0.6690173953601384,4
10,8,11,グランシャン,牡2,56.0,ルメール,松永幹,552(0),栗東,2023102630,05339,キズナ,サトノジェイド,Cape Cross,-0.7246111614757311,5
