,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,フルールジェンヌ,牝3,55.0,永島,鈴木孝,452(-6),栗東,2023103247,1187,ミッキーアイル,ホーマンピクシー,キングカメハメハ,-1.639259488354342,18,-0.024326221081671,18,,10,41.0,46.9,41.3,18
1,1,2,ギリーズボール,牝3,55.0,西塚,手塚久,414(-10),美浦,2023107187,1200,エピファネイア,フロアクラフト,フジキセキ,-1.2248477965750064,17,-0.0192704887356876,11,,7,44.5,49.6,44.3,10
2,2,3,プレセピオ,牝3,55.0,富田,笹田,470(-6),栗東,2023103503,1168,パドトロワ,パネットーネ,エピファネイア,0.6486306896887469,3,0.0035855405955289,1,,15,80.9,44.8,58.2,3
3,2,4,ショウナンカリス,牝3,55.0,池添,加藤士,420(+2),美浦,2023105347,1032,リアルスティール,ロシアンサモワール,American Pharoah,0.2273450668118209,12,-0.0015540522121246,5,,6,56.2,49.8,57.5,4
4,3,5,テイエムスティール,牝3,55.0,高杉,高橋一,430(+2),栗東,2023104034,1213,リアルスティール,マルキーズ,ヴィクトワールピサ,-1.1503577858892642,16,-0.0183617268355116,3,,2,57.4,57.0,80.5,1
5,3,6,タイニーワンダー,牝3,55.0,吉田隼,四位,410(-2),栗東,2023105027,1095,ドレフォン,ミッキーグッドネス,ディープインパクト,-0.3858133150617241,15,-0.0090344508735107,17,,1,42.1,87.4,43.7,13
6,4,7,アイニードユー,牝3,55.0,西村淳,吉村,460(-6),栗東,2023101159,1171,ファインニードル,プリディカメント,Hard Spun,0.7086472977482581,2,0.0043177301371894,4,,5,57.0,50.1,56.2,5
7,4,8,ルージュサウダージ,牝3,55.0,斎藤,松永幹,474(-8),栗東,2023103721,1178,フィレンツェファイア,ミッドナイトラヴ,ロードカナロア,0.3154438844204755,8,-0.0004792658326319,7,,18,51.2,42.9,49.2,7
8,5,9,タイセイフレッサ,牝3,55.0,小沢,斎藤誠,460(-2),美浦,2023100914,1185,キズナ,キャシーズソング,Candy Ride,-0.2884966545753743,14,-0.0078472088193316,12,,9,44.1,47.3,44.1,12
9,5,10,ラスティングスノー,牝3,55.0,松本,池上,474(+4),美浦,2023103293,1191,モズアスコット,プレザントブリーズ,マンハッタンカフェ,3.0295715833649144,1,0.0326325007291796,16,,8,42.3,48.6,42.7,15
10,6,11,クリエープキー,牝3,55.0,松山,牧,434(-14),美浦,2023103355,1126,ミッキーアイル,エルーセラ,Spirit One,0.6205484801396035,4,0.0032429437576967,14,,13,42.5,45.8,42.2,17
11,6,12,トワニ,牝3,55.0,田山,蛯名正,418(0),美浦,2023102694,1220,リオンディーズ,イニシャルダブル,ウォーエンブレム,0.2273450668118209,12,-0.0015540522121246,10,,16,44.8,44.7,44.2,11
12,7,13,デアヴェローチェ,牝3,55.0,酒井,上村,450(-4),栗東,2023107264,1034,マテラスカイ,ミニーアイル,ミッキーアイル,0.3154438844204755,8,-0.0004792658326319,6,,11,54.2,46.4,55.7,6
13,7,14,コラルリーフ,牝3,55.0,鮫島駿,佐藤悠,460(0),栗東,2023106185,1157,ビッグアーサー,フロレンザール,ベルシャザール,0.3154438844204755,8,-0.0004792658326319,8,,12,48.4,46.2,47.8,8
14,7,15,ローズカリス,牝3,55.0,田口,大橋,428(-2),栗東,2023102991,1208,カリフォルニアクローム,シェーンリート,ヘニーヒューズ,0.3154438844204755,8,-0.0004792658326319,13,,4,43.5,50.8,43.4,14
15,8,16,ファニーバニー,牝3,55.0,松若,杉山佳,440(-2),栗東,2023105277,1154,シスキン,カゼルタ,ハービンジャー,0.3154438844204755,8,-0.0004792658326319,9,,17,46.4,43.6,45.6,9
16,8,17,サンアントワーヌ,牝3,55.0,荻野極,鹿戸,460(-4),美浦,2023107020,1160,ドレフォン,サンティール,ハービンジャー,0.3154438844204755,8,-0.0004792658326319,2,,3,60.9,53.4,60.9,2
17,8,18,イヌボウノウタゴエ,牝3,55.0,吉村,西田,478(+4),美浦,2023103086,1216,シスキン,ドーバーブリーズ,Frankel,0.3154438844204755,8,-0.0004792658326319,15,,14,42.5,44.8,42.5,16
