,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ウェイヴムーン,牡3,57.0,西村淳,石坂,490(0),栗東,2023103332,1171,キズナ,インフレイムド,Unusual Heat,0.3678775973447306,3,0.0072238666504591,9,,2,44.3,52.9,44.1,9
1,2,2,ハイドパーク,牡3,57.0,藤懸,田中克,504(-6),栗東,2023104100,1138,クリソベリル,エイシンピカデリー,Hard Spun,-0.3776936334505127,10,-0.013753208044719,5,,8,53.3,46.4,55.4,3
2,3,3,タイキジュビリー,牡3,57.0,国分優,辻野,500(-4),栗東,2023102177,1125,ホッコータルマエ,スピーナ,ハーツクライ,-0.8755462688262274,13,-0.0277605778145107,6,,5,52.1,48.1,54.3,5
3,4,4,リオンサーガ,牡3,57.0,小崎,宮地,516(-2),栗東,2023101586,1152,リオンディーズ,ヒムノティック,War Front,-0.3727221152309584,9,-0.0136133315249011,13,,13,39.7,45.2,38.3,13
4,4,5,ドントゥール,牝3,55.0,松山,杉山晴,472(-6),栗東,2023102949,1126,エピファネイア,マーチャンテイマー,クロフネ,-0.2019360977601974,7,-0.0088081688557958,11,,9,41.5,46.4,41.8,11
5,5,6,アビル,牡3,57.0,川田,高橋一,482(-2),栗東,2023103904,1088,ルヴァンスレーヴ,メジロコウミョウ,キングカメハメハ,0.4012517015327057,2,0.0081628662356349,1,,1,76.5,82.5,55.5,2
6,5,7,ジェラルリスト,牡3,57.0,鮫島駿,井上,460(0),栗東,2023101904,1157,ノヴェリスト,シチリアーナ,メイショウオウドウ,-0.6009325884891594,12,-0.0200341642314597,3,,11,54.8,45.2,52.8,6
7,6,8,テンマジックアワー,牡3,57.0,田口,高柳大,482(+2),栗東,2023100666,1208,パイロ,アドマイヤジュエル,アドマイヤベガ,0.5873264866009235,1,0.013398187160105,2,,3,57.3,49.3,76.3,1
8,6,9,グランシャン,牡3,57.0,北村友,松永幹,546(-2),栗東,2023102630,1102,キズナ,サトノジェイド,Cape Cross,0.2909209701317994,4,0.0050586477543212,8,,7,45.6,46.7,46.3,8
9,7,10,ブレイブメンロード,牡3,54.0,▲田山,新谷,502(-8),栗東,2023102943,1220,アジアエクスプレス,ベストオブミー,ブライアンズタイム,-0.4017996801462674,11,-0.0144314455105115,10,,6,41.6,47.8,41.6,12
10,7,11,ポップアップ,セ3,57.0,高杉,寺島,484(-4),栗東,2023105444,1213,ロジャーバローズ,ネガイ,ルーラーシップ,0.120381918502874,5,0.000260433610987,12,,4,41.3,48.7,41.8,10
11,8,12,キングスペード,牡3,57.0,富田,武英,478(-2),栗東,2023105127,1168,クリソベリル,ルーレットクイーン,ドリームジャーニー,0.120381918502874,5,0.000260433610987,7,,12,47.3,45.2,47.1,7
12,8,13,タイセイゼスティ,牡3,57.0,浜中,奥村豊,502(-2),栗東,2023100969,1115,デクラレーションオブウォー,リンネ,ワイルドラッシュ,-0.2895013748266501,8,-0.0112718682071881,4,,10,54.7,45.5,54.8,4
