,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,レッドイステル,セ4,58.0,丹内,宮地,482(-4),栗東,2022103227,01091,エピファネイア,ダーヌビウス,キングカメハメハ,-0.6454044954571592,2
1,2,2,ソングコレクター,牝4,56.0,富田,加藤公,494(0),栗東,2022110143,01168,Collected,Kylers Song,El Corredor,-1.626059407107836,11
2,2,3,サンディエゴ,セ4,58.0,斎藤,清水久,488(-2),栗東,2022104982,01178,キズナ,ファイネストシティ,City Zip,-2.6897429530783064,15
3,3,4,メトロポリターナ,牝5,56.0,丸田,粕谷,494(-2),美浦,2021110040,01117,Masar,ゴールデングローブ,Shamardal,-1.31124993571312,7
4,3,5,コスモフレディ,牡5,58.0,武藤,水野,474(-7),美浦,2021100730,01169,シニスターミニスター,ナンヨークイーン,トワイニング,-1.5954623894890163,10
5,4,6,グロリアスヒーロー,セ7,58.0,菊沢,高木,474(-4),美浦,2019105755,01161,スクリーンヒーロー,クラックコード,ダンスインザダーク,-1.0997828401623262,5
6,4,7,ブレスドナイル,牝4,54.0,◇今村,茶木,440(+2),栗東,2022110061,01193,Gun Runner,Pioneer Queen,Pioneerof the Nile,-0.9613530707179737,4
7,5,8,ロードスカイブルー,牡4,58.0,ゴンサルベ,和田勇,480(-10),美浦,2022100557,05675,ウインブライト,ブーケドロゼブルー,ロージズインメイ,-1.5137887552719755,8
8,5,9,ヴィーナスバブル,牝4,54.0,△田山,東田,434(0),栗東,2022102957,01220,ダノンバラード,ヴィーナスフローラ,ハーツクライ,-1.5747495339516957,9
9,6,10,ビリングス,セ4,58.0,嶋田,手塚久,468(-2),美浦,2022104930,01134,フィエールマン,トレジャーステイト,Oasis Dream,-1.7023798493107716,12
10,6,11,トラストエムシー,牡6,58.0,亀田,北出,438(+4),栗東,2020103502,01176,ブラックタイド,トゥーピー,Intikhab,-0.255358636956693,1
11,7,12,リュミナーズ,牝4,56.0,横山琉,堀内,444(-6),美浦,2022101465,01192,ルヴァンスレーヴ,レセディラローナ,エンパイアメーカー,-0.8841318224306284,3
12,7,13,サカイシューター,牡4,55.0,▲大久保,松永康,492(-18),美浦,2022110018,01194,Vino Rosso,Philadelphia Gold,Touch Gold,-1.2635368896101826,6
13,8,14,サトノシャムロック,セ4,56.0,△舟山,田中博,500(0),美浦,2022104967,01221,ニューイヤーズデイ,ヒップホップスワン,Tiz Wonderful,-2.4283260155699495,13
14,8,15,ヴィーデ,セ4,55.0,▲水沼,戸田,470(+6),美浦,2022100548,01201,ルヴァンスレーヴ,ピアノボレロ,ダンスインザダーク,-2.4283260155699495,13
