,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,シーラス,牡3,57.0,レーン,堀,450(0),美浦,2023103757,05585,コントレイル,ヴァイブランス,Violence,-2.7962478180375534,9
1,2,2,サトノスターライト,牝3,55.0,大野,森一,436(0),美浦,2023107010,01096,サトノジェネシス,サトノシュテルン,Distorted Humor,-3.711352806760887,10
2,3,3,コスモアマデウス,牡3,57.0,柴田大,畠山,492(+6),美浦,2023106451,01009,Dawn Approach,テオロジア,Teofilo,2.0383140135917195,1
3,4,4,ブルーリファール,牡3,57.0,石橋脩,小野,490(+6),美浦,2023106180,01077,ブラックタイド,ビジネスライク,カジノドライヴ,-1.0250539742099936,2
4,5,5,エバーシャンティ,牝3,55.0,戸崎圭,久保田,430(-6),美浦,2023106919,05386,ルーラーシップ,エバーシャルマン,ハーツクライ,-2.1481454154216317,7
5,6,6,スワーヴマルス,牡3,57.0,武豊,田中博,478(+2),美浦,2023105403,00666,キタサンブラック,アメージングムーン,アドマイヤムーン,-2.4997868457377734,8
6,7,7,カキュウ,牝3,55.0,西塚,佐藤吉,428(0),美浦,2023102689,01200,フィエールマン,チークハート,アグネスデジタル,-2.0098303070354864,6
7,7,8,ピコペアシェイプ,セ3,57.0,北村宏,伊藤大,520(0),美浦,2023104832,01043,ダノンスマッシュ,マルモリバニー,ダンスインザダーク,-1.980120805696648,5
8,8,9,トップオブザキング,牡3,54.0,▲石田,蛯名利,478(+4),美浦,2023103034,01203,ワールドプレミア,メジャーメアリー,ブライアンズタイム,-1.2845419808646046,4
9,8,10,タイドグラフ,牡3,57.0,横山武,上原博,474(0),美浦,2023103560,01170,ブラックタイド,マッチレスギフト,Frankel,-1.2223888167211199,3
