,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,グローリーバローズ,セ3,57.0,横山武,辻野,432(+8),12.0,7,栗東,2023105470,01170,サートゥルナーリア,サンドラバローズ,ディープインパクト,0.07195403244435568,7,-0.5213004151949846,5,-0.18152458846887157,6,-0.13381991878821528,6,0.08121746732200631,0.06625347259581996
1,2,2,タマモパルファン,牝3,55.0,荻野琢,角田,468(0),47.0,9,栗東,2023104230,01112,サンダースノー,タマモイヤリング,ブラックタイド,-0.5667825487165894,8,-1.0151925667778983,8,-0.03279703985164085,1,-0.03561232121023451,3,0.0895984424460145,0.016915780237230626
2,3,3,フラワーフェアリー,牝3,55.0,黛,畠山,470(+22),155.0,14,美浦,2023102361,01109,ヴァンセンヌ,アンローランサン,フサイチコンコルド,-1.0092972146955006,13,-2.373097195716684,14,-0.6148118689133276,14,-0.2403505725694901,8,0.07301023852314881,0.005129301104192512
3,3,4,ヒャクレツケン,牡3,54.0,▲遠藤,青木,456(0),126.1,12,美浦,2023106687,01218,タリスマニック,ペスカネラ,ブラックタイド,-0.8230022615699553,11,-1.0084037609109873,7,-0.3959156472005825,13,-0.10275365160224284,5,0.08378019189863463,0.006304850683186673
4,4,5,レイナデルアイレ,牝3,55.0,石川倭,矢嶋,434(0),17.0,8,美浦,2023103559,05534,レイデオロ,マチカネハヤテ,サクラバクシンオー,-0.6764950176151016,10,-0.35497767631792737,4,-0.12448875175127412,4,-0.5661044166015693,11,0.05271214271329038,0.046767157126461144
5,4,6,ニシノシャルム,牝3,53.0,◇古川奈,栗田,432(+8),58.0,10,美浦,2023105138,01190,キタサンブラック,チャームクォーク,クロフネ,-1.2135957290011725,14,-1.0266190391184413,9,-0.2445568868751378,8,-0.5926357786959897,12,0.05133200716321709,0.013707615019824818
6,5,7,エアヴァイブス,牝3,55.0,北村友,福永,422(-4),4.0,1,栗東,2023106910,01102,コントレイル,エアジーン,ハービンジャー,1.6235707755614737,1,-1.2472246760560755,10,-0.1990753171541967,7,-0.6555405916975192,13,0.048202441144594294,0.19876041778745987
7,5,8,エイシンキーンラン,牝3,55.0,菊沢,田中剛,476(0),10.4,5,美浦,2023105530,01161,エイシンヒカリ,エイシンロード,ジャスタウェイ,0.4324372694180965,5,-0.3531309192514931,3,-0.32796237385027627,9,0.01382570456382507,1,0.09413933407631431,0.0764463145336384
8,6,9,シャルムグリーン,牡3,57.0,横山琉,相沢,486(+12),4.3,3,美浦,2023101459,01192,スワーヴリチャード,ファータグリーン,タニノギムレット,1.500693667594695,2,0.4227555711471166,2,-0.11208077941576165,3,-0.5384467003865658,10,0.05419038841691021,0.1848934118953115
9,6,10,ショウナンバーボン,牡3,54.0,▲小林美,加藤士,460(-8),4.1,2,美浦,2023106620,01206,サートゥルナーリア,レッドアルジーヌ,ハーツクライ,1.4984611727681423,3,0.6097003893697786,1,-0.14655065759521121,5,-0.7236647001756533,14,0.045028046782171025,0.19391260271947305
10,7,11,サウンドファミリエ,牝3,55.0,吉田隼,和田郎,416(+2),11.9,6,美浦,2023104254,01095,シルバーステート,サウンドマジック,トビーズコーナー,0.17340129948867414,6,-0.8068075967670504,6,-0.09459839940351196,2,-0.06313979384892777,4,0.08716566154832983,0.06681022446637305
11,7,12,ヤマヤロード,牝3,55.0,古川吉,小崎,478(+5),142.3,13,栗東,2023100351,01015,アルアイン,スワンレーク,ロードカナロア,-0.973509318415968,12,-2.2525352814547723,12,-0.3604124449703285,10,-0.21550115215856283,7,0.0748472301971197,0.00558708131517807
12,8,13,ランウェイミューズ,牝3,54.0,☆舟山,竹内,396(+8),7.3,4,美浦,2023107304,01221,シルバーステート,ランウェイデビュー,ストロングリターン,0.5926989945742818,4,-1.3656551912839556,11,-0.3814984324107185,12,-0.25495039922373736,9,0.07195204521270257,0.10890981796573143
13,8,14,アップターンデイ,牡3,57.0,菱田,藤岡健,488(0),82.8,11,栗東,2023106772,01144,ニューイヤーズデイ,アップワードスパイラル,Teofilo,-0.630535121835432,9,-2.3013987779586444,13,-0.3801003283952631,11,-0.00024112474896457363,2,0.09282436255554626,0.009601952550118835
