,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,ジャストビート,牝3,53.0,斎藤,安達,430(+4),32.4,7,栗東,2023101090,01178,デクラレーションオブウォー,ステルス,ディープインパクト,-0.41449409637372076,8,-0.032025687094797944,6,-0.26249030291439945,8,-0.5446965379249897,5,0.036412022857798196,0.024397546606693864
1,2,2,テイクザクラウン,牡5,58.0,川又,吉村,456(+4),29.7,6,栗東,2021102379,01166,サトノクラウン,アムールレジェンド,ディープインパクト,-0.35860353900724296,7,-0.018736852283528376,4,-0.03684770877415968,5,-0.32722951393587146,4,0.04525739319779076,0.026615505389120577
2,3,3,ジーティートシオー,牡4,58.0,菊沢,西村,468(-2),89.3,13,栗東,2022104661,01161,バゴ,ウォークロニクル,ウォーエンブレム,-0.6697562129725038,13,-0.19302850272684585,14,-0.4768419265117332,14,-3.7823322741547685,13,0.001429412159048218,0.00885196539817336
3,3,4,ペリプルス,牡6,58.0,舟山,室井,448(-4),33.9,9,美浦,2020105796,01221,ゴールドシップ,マイネリベルタス,コンデュイット,-0.33664593889924815,6,-0.08485597400289324,7,0.0027267452599252957,4,-0.17116735627294927,3,0.052901315173043736,0.023318009146220682
4,4,5,タケルフォーカス,牡3,55.0,古川吉,四位,438(+2),6.6,3,栗東,2023106077,01015,サトノダイヤモンド,オスカーステージ,キングカメハメハ,0.5510781773161988,3,-0.01922682589811646,5,0.08002711991899383,1,0.7445029168357761,2,0.13217125567230378,0.1197697742510426
5,4,6,ブレイジングスター,牡4,58.0,和田陽,高橋康,488(0),89.4,14,栗東,2022103644,01223,モーニン,ヴァーチュスター,シンボリクリスエス,-0.6705267443745246,14,-0.13778587554545804,10,-0.4317176588902525,12,-3.8874449315787114,14,0.0012867898450789085,0.00884206387088234
6,5,7,ミッドタウンナイト,牝4,56.0,荻野琢,河嶋,484(-2),32.8,8,栗東,2022105529,01112,ブラックタイド,ミッドナイトフラッシュ,Anabaa Blue,-0.5329901379933448,9,-0.15450109708298254,11,-0.3734025978694707,10,-1.5553187427569481,10,0.013253700726725317,0.02410001555051467
7,5,8,バルドル,牡3,55.0,横山和,池上,444(+2),8.7,4,美浦,2023104920,01140,リオンリオン,アドマイヤルミナス,エピファネイア,2.7843920100868083,1,0.07302137111162953,1,-0.07201999259381052,6,2.262582658716077,1,0.6031574145848425,0.09085982874217026
8,6,9,ミッキーファルコン,牡3,55.0,浜中,堀,432(+8),2.1,1,美浦,2023107259,01115,エピファネイア,ミッキークイーン,ディープインパクト,1.335667074896961,2,0.04481444666012888,2,0.047311105251916986,2,-0.7111653785305104,7,0.030828209935575678,0.3764192905032767
9,6,10,オブラプリーマ,牝3,53.0,北村友,上原佑,430(+6),16.2,5,美浦,2023100237,01102,ヴァンゴッホ,マナローラ,ハーツクライ,-0.33551378401194426,5,-0.11976814445809272,8,-0.24701068934098616,7,-0.8200299756021344,8,0.027648336978603433,0.04879509321338773
10,7,11,サイモンイロハニー,牝4,56.0,小沢,谷,434(+4),63.8,10,栗東,2022104164,01185,ゴールドシップ,ブライテストリング,ダノンシャンティ,-0.6304781711822377,11,-0.12711848787246466,9,-0.3932756734297752,11,-2.40505144105266,11,0.005666344015181757,0.01238997664665958
11,7,12,アーレムアレス,牡3,55.0,菱田,橋口,494(-4),3.7,2,栗東,2023105223,01144,ハービンジャー,スターズインヘヴン,ワークフォース,0.5236330704156001,4,-0.0053297174715349754,3,0.017785783271302882,3,-0.6471875556688726,6,0.03286499142019715,0.21364338109645434
12,8,13,シャインフリーリー,牡4,58.0,黛,深山,470(0),81.3,12,美浦,2022101495,01109,ウインブライト,フィールフリーリー,アグネスタキオン,-0.6632056601444236,12,-0.1615269263235334,12,-0.45441882756173674,13,-3.5216958960128606,12,0.0018550277588916548,0.009723007503774675
13,8,14,シャインバオバブ,牡4,58.0,池添,本田,498(0),64.4,11,栗東,2022106180,01032,シルバーステート,レユシット,ルーラーシップ,-0.5825560477563788,10,-0.17812814195540896,13,-0.2811166857656127,9,-1.4138504590727163,9,0.01526778567491866,0.012274542081628589
