,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,マイネルラビリンス,牡2,55.0,菊沢,金成,462(-4),36.4,7,美浦,2024105029,01161,ダノンバラード,マイネソルシエール,ロージズインメイ,-0.7408457408239955,10,-0.24251153199498135,9,-0.8152101228636747,10,-0.8876865049200517,10,0.06392943650859556,0.021256054421322352
1,2,2,オンザボー,牡2,55.0,佐々木,田中博,480(-2),11.0,4,美浦,2024103472,01197,コントレイル,ノイーヴァ,Temple City,0.0474027770691043,3,0.015800591965431324,3,-0.16042998384417034,9,-0.12542598985754863,2,0.1370081530825133,0.07033821644873943
2,3,3,イッペイ,牡2,55.0,浜中,松永幹,496(+14),3.3,2,栗東,2024104442,01115,エフフォーリア,ゴールデンドックエー,Unusual Heat,1.1635995505028047,2,0.02502363038313437,2,0.11265136604155672,2,-0.06274261465793157,1,0.14587116648476192,0.23446072149579808
3,4,4,マイネルサリーレ,牡2,55.0,斎藤,田島,430(-2),43.3,8,美浦,2024103571,01178,ゴールドシップ,アセンダント,ダノンバラード,-0.46231945304705635,6,-0.1719983356025886,6,0.2136575726042329,1,-0.34061380545302206,4,0.11048200091168402,0.017868830968501934
4,5,5,ローザベッラ,牝2,55.0,石川倭,西園翔,472(+2),26.4,6,栗東,2024101670,05534,エフフォーリア,カラレイア,エンパイアメーカー,-0.2376059339864133,5,-0.22462773069849437,8,-0.10576239089974547,8,-0.14860615085493623,3,0.1338688078679754,0.02930759018697476
5,6,6,カリスマン,牡2,55.0,吉田隼,武井,434(+8),110.4,10,美浦,2024106804,01095,フィエールマン,カーヴィシャス,シンボリクリスエス,-0.7036197931780618,9,-0.1916688021844251,7,0.07468487248612027,3,-0.6152886059309761,6,0.08394634288283348,0.0070083367838417905
6,7,7,ラヴァンドローリエ,牝2,55.0,古川吉,宮,472(+6),22.2,5,栗東,2024103131,01015,ダノンスマッシュ,プティットクルール,マンハッタンカフェ,-0.5622720321835462,7,0.14372479997107435,1,0.06469038682642389,4,-0.6886531205652696,9,0.07800814972620544,0.03485226941153756
7,7,8,ルージュロマーナ,牝2,54.0,☆舟山,手塚徳,466(+6),8.7,3,美浦,2024102132,01221,ウィルテイクチャージ,マレーナ,ダイワメジャー,-0.19959391464491494,4,-0.049832675202410845,4,-0.015040936284167503,5,-0.6617657778282334,8,0.08013403319247125,0.08893337711909584
8,8,9,レゾンフォルテ,牡2,55.0,横山和,昆,460(-2),1.6,1,栗東,2024105188,01140,エフフォーリア,ソリッドリーズン,ジャングルポケット,2.353736236005744,1,-0.054717552875823264,5,-0.07482449991972506,7,-0.6485364015922624,7,0.08120119987741087,0.48357523808508357
9,8,10,タクミオジュウ,牡2,54.0,☆長浜,小島,440(0),62.4,9,美浦,2024100130,01214,オジュウチョウサン,シアワセデス,ファルブラヴ,-0.6584816957136654,8,-0.44176018012073304,10,-0.05303918853262135,6,-0.5963571321693348,5,0.08555070946554882,0.012399365079104708
