,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,ノヴァレジーナ,牝3,55.0,国分恭,中尾,450(-2),27.1,10,栗東,2023105587,1124,アメリカンペイトリオット,ヴァーチュスター,シンボリクリスエス,-0.9549550152390676,14,-0.2328311874795037,9,-0.8009240421780532,14,-0.4395222269576243,14,0.0439985200898895,0.0293447805220605
1,1,2,メイショウプレマ,牝3,55.0,国分優,石橋,472(-4),9.8,3,栗東,2023101585,1125,リオンディーズ,ヒガシドリーム,ドリームジャーニー,0.2646769980609197,6,0.1709413521969283,1,-0.5853029871757749,11,-0.1603091611335733,9,0.0581699596843242,0.0811473012395755
2,2,3,キミガスキダ,牝3,55.0,藤懸,牧田,426(+4),8.0,7,栗東,2023100605,1138,ドレフォン,セシリア,アグネスタキオン,0.2752042789375184,5,-0.2601190656855517,10,-0.90983087692146,15,-0.5228387634439333,16,0.0404812726126918,0.09940544401848
3,2,4,アティラン,牝3,52.0,▲森田,寺島,464(0),49.1,13,栗東,2023105641,1222,ヴァンゴッホ,ジーニアル,キングカメハメハ,-1.04336951789705,16,-0.8145015412515468,16,-0.6560420557917008,12,-0.2654539447969385,13,0.0523642591435189,0.0161964063573898
4,3,5,ブライトココナッツ,牝3,54.0,☆田山,橋口,430(+10),35.0,14,栗東,2023102724,1220,オルフェーヴル,エアパスカル,ウォーエンブレム,0.0024708420054403,7,-0.1758596273670813,7,-0.6961665242728058,13,0.4053296875877119,1,0.1024124117316593,0.0227212443470811
5,3,6,エレーデサンライズ,牝3,55.0,幸,平田,450(-4),5.5,1,栗東,2023100912,732,エピファネイア,カラズマッチポイント,Curlin,1.8625206013113884,1,-0.2154378640502846,8,-0.1973583512438723,5,0.1727468747436897,2,0.0811602098618208,0.1445897367541528
6,4,7,アキノビューティー,牝3,55.0,鮫島良,河嶋,422(+2),5.7,2,栗東,2023100233,1099,ゴールドドリーム,ジョーゲルダ,オペラハウス,1.3669705668161336,3,-0.0969944016305221,5,-0.1365075592311906,3,-0.1389197798665888,8,0.0594275810547488,0.1395164126575158
7,4,8,ピンクカメリア,牝3,55.0,西塚,笹田,410(+4),32.8,11,栗東,2023101229,1200,リアルスティール,クリームヒルト,ノヴェリスト,-0.5738205875677646,10,0.0724057367523544,3,-0.0417166310181608,2,0.0207358677348751,5,0.0697149017770327,0.0242452302484097
8,5,9,パーフェクトパティ,牝3,55.0,西村淳,高橋一,550(0),42.0,12,栗東,2023106365,1171,アメリカンペイトリオット,スウィートアンドフローレス,Unbridled's Song,-0.9629753280555896,15,-0.3881966483125936,13,-0.3112057809104017,7,-0.2351556771419629,12,0.053975084872878,0.0189343702892343
9,5,10,クレスコフェーヴ,牝3,55.0,中井,羽月,394(+6),62.2,15,栗東,2023103829,1141,オルフェーヴル,ティイ,エイシンフラッシュ,-0.7543624378887172,11,-0.2794483867591794,11,-0.1543339362709833,4,0.044742262328219,4,0.0714087555314031,0.0127852661117016
10,6,11,ベイニーニャ,牝3,55.0,長岡,茶木,474(-6),5.2,5,栗東,2023105819,1142,アドマイヤマーズ,ベイコート,ロードカナロア,1.7827719499016532,2,-0.1265427183664171,6,-0.5541457692453279,10,0.0032230198300352,7,0.0685046239438286,0.1529314523361231
11,6,12,ショルタメンテ,牝3,53.0,◇永島,田中克,418(+4),33.8,9,栗東,2023103819,1187,ニューイヤーズデイ,リトミカメンテ,オルフェーヴル,-0.8118073375191242,12,-0.2803716000471809,12,-0.0219934782139312,1,-0.1708725848475999,11,0.0575587198293433,0.0235279157440189
12,7,13,フローマジック,牝3,55.0,岩田望,辻野,466(0),6.7,4,栗東,2023105252,1174,リアルスティール,メジャーマジック,ダイワメジャー,0.953793865684558,4,0.1413722771242507,2,-1.1228111151760798,16,-0.1649466540485733,10,0.0579008214540882,0.1186930674847523
13,7,14,グランビスタ,牝3,55.0,吉村,池添,430(-4),19.3,8,栗東,2023107190,1216,ドレフォン,ブエナビスタ,スペシャルウィーク,-0.2694341473265306,9,-0.5638118081337612,14,-0.43007501234702,8,0.0136272129507062,6,0.0692210798911655,0.0412043291268311
14,8,15,ウォーターコトノハ,牝3,53.0,△柴田裕,岡田,408(-4),181.5,16,栗東,2023101666,1212,ゴールドアクター,ウォーターハミング,ハーツクライ,-0.903214947006542,13,0.0197451723599143,4,-0.5270465655976376,9,0.0496571601266172,3,0.0717605861643111,0.0043815071743682
15,8,16,マルベック,牝3,55.0,コレット,坂口,496(+2),11.3,6,栗東,2023105155,5691,ホッコータルマエ,ダイワバーガンディ,ブライアンズタイム,-0.2344697842172274,8,-0.5678384708876616,15,-0.3029845920902285,6,-0.4874092939880347,15,0.0419412123572957,0.0703755355883044
