,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,ラインオブソウル,牡7,57.0,石川,東田,520(-10),栗東,2019105993,1150,シニスターミニスター,ファーストレディ,スマートボーイ,-1.0760108503300765,14,-0.8990060988748643,14,,
1,1,2,サンマルパトロール,牡6,57.0,石橋脩,大橋,490(+6),栗東,2020106370,1077,ビーチパトロール,サンマルアリュール,ゴールドアリュール,-2.047607625090342,16,-1.4235611109593156,16,,
2,2,3,カゼノランナー,牡5,57.0,西村淳,松永幹,536(0),栗東,2021106611,1171,キズナ,ヴァイセフラウ,キングカメハメハ,0.14368180961846064,8,-0.24050669397874752,8,,
3,2,4,ヒューゴ,牡6,57.0,丹内,加藤征,452(-4),美浦,2020102345,1091,コパノリッキー,リントス,ウォーエンブレム,-1.8671457737369004,15,-1.3261316308739743,15,,
4,3,5,クラウンシエンタ,牡5,57.0,三浦,水野,504(+2),美浦,2021101253,1122,パイロ,クラウンミストラル,フジキセキ,-0.2225692847989004,10,-0.43824185762772755,10,,
5,3,6,ミスティックロア,牡6,57.0,佐々木,矢作,546(+14),栗東,2020110075,1197,Arrogate,Folklore,Tiznow,1.219709978762545,4,0.3404297437815112,4,,
6,4,7,ヴァルツァーシャル,牡7,60.0,菅原明,高木,512(+2),美浦,2019102437,1179,マクフィ,バイカターキン,エンパイアメーカー,1.291888077968803,3,0.3793979502277639,3,,
7,4,8,ポッドロゴ,牡5,58.0,長岡,西園正,478(0),栗東,2021104873,1142,ロゴタイプ,スクラッタ,キングカメハメハ,1.3914045041807168,2,0.43312583561218415,2,,
8,5,9,バスタードサフラン,牝5,55.0,酒井,渡辺,474(-7),栗東,2021106610,1034,マジェスティックウォリアー,ウィッシュハピネス,ゴールドアリュール,-0.16388092755602568,9,-0.40655662282407273,9,,
9,5,10,ハギノサステナブル,牡6,57.0,横山武,高野,480(+4),栗東,2020105639,1170,サトノダイヤモンド,ハギノエスカーダ,タートルボウル,1.9803546028513177,1,0.7510938797131165,1,,
10,6,11,フタイテンロック,牡7,57.0,丸田,佐藤吉,510(+20),美浦,2019102665,1117,トーセンジョーダン,フェリスホイール,ダンスインザダーク,-0.8214116801870928,13,-0.7615506500298465,13,,
11,6,12,レガーロデルシエロ,牡5,57.0,戸崎圭,栗田,518(+2),美浦,2021105661,5386,ロードカナロア,デアレガーロ,マンハッタンカフェ,-0.35811366776235726,11,-0.5114208628389368,11,,
12,7,13,ハビレ,牡5,57.0,ルメール,武井,520(+12),美浦,2021100561,5339,ヘニーヒューズ,トモトモリバー,ブラックタイド,0.9515336784081604,5,0.19564414328600965,5,,
13,7,14,テーオーグランビル,牡6,57.0,横山和,上村,502(-2),栗東,2020110081,1140,Lea,オールインファン,Tapit,-0.3686903309571877,12,-0.5171310934964505,12,,
14,8,15,リチュアル,セ7,57.0,荻野極,田中克,512(-2),栗東,2019106748,1160,キングカメハメハ,メイデイローズ,Rockport Harbor,0.938356022474811,6,0.18852966365111326,6,,
15,8,16,ダノンザボルケーノ,牡5,57.0,菊沢,菊沢,480(0),美浦,2021101478,1161,キタサンブラック,ダノンコスモス,アイルハヴアナザー,0.8387322820609948,7,0.13474384044316584,7,,
