,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,スターオブロンドン,牡3,54.0,▲古川奈,矢作,482(+6),栗東,2023105545,1190,タワーオブロンドン,ナイトオブスターズ,Sea The Stars Sea the Stars,1.6833872359752462,1,0.3872037978648206,3,,8,52.5,44.7,53.0,3
1,2,2,メイショウリュウシ,牡3,57.0,岩田康,角田,450(+8),栗東,2023105037,5203,リオンディーズ,メイショウミハル,ダイワメジャー,0.4338613081172224,5,-0.3243555470017832,4,,4,51.1,47.8,48.1,6
2,3,3,パータリプトラ,セ3,57.0,坂井,武井,466(-8),美浦,2023103263,1163,アメリカンペイトリオット,カフェローレル,マンハッタンカフェ,-0.1841220466014312,8,-0.676274479789255,10,,10,40.0,43.8,44.4,9
3,4,4,カナタコナタ,牡3,57.0,松山,高橋一,484(-2),栗東,2023104700,1126,ゴールドドリーム,ツカサリボン,キングカメハメハ,-0.1622256258956265,7,-0.6638052685268248,5,,1,48.8,76.1,48.4,4
4,5,5,スマートジュリアス,牡3,57.0,武豊,中村,486(+6),栗東,2023101452,666,モズアスコット,スマートノエル,ヴァーミリアン,1.47609088313998,2,0.2691561017521406,1,,3,75.0,49.3,54.6,2
5,6,6,サヨノパララックス,牡3,57.0,田口,羽月,442(+6),栗東,2023105140,1208,ミッキーアイル,ナリタアマリリス,ハーツクライ,1.1902202303146217,3,0.106363213740846,9,,5,40.5,46.9,35.0,10
6,7,7,ライトオブヌカタ,牡3,57.0,岩田望,上村,492(-2),栗東,2023103087,1174,City of Light,ネバーギブアップ,War Front,0.6166924901412143,4,-0.2202398714469816,2,,2,54.4,57.3,74.2,1
7,7,8,エブリデイ,牡3,57.0,高杉,北出,514(+12),栗東,2023102902,1213,フォーウィールドライブ,コハルビヨリ,マンハッタンカフェ,0.0223311823786827,6,-0.5587069118953164,6,,9,47.1,44.2,48.2,5
8,8,9,シュテフィ,牝3,55.0,吉村,牧田,458(+12),栗東,2023105301,1216,ルヴァンスレーヴ,スプレンダークラン,ルーラーシップ,-0.3211846064520631,9,-0.7543265978915509,7,,6,46.5,45.2,47.7,7
9,8,10,ラッキーバック,牡3,57.0,北村友,西村,512(-12),栗東,2023100126,1102,タワーオブロンドン,ショレアドルチェ,ドゥラメンテ,-1.5946425920994547,10,-1.4795143749357118,8,,7,44.2,44.7,46.4,8
