,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,エリカヴェネチア,牝5,56.0,北村友,吉岡,498(+8),栗東,2021110106,1102,Curlin,First Passage,Giant's Causeway,0.1346631717909513,6,-0.0085911595158194,6,,7,44.7,45.5,44.0,6
1,2,2,テーオーマルコーニ,牡4,57.0,藤岡佑,奥村豊,504(+12),栗東,2022102228,1093,コパノリッキー,リーグルメアリー,Afternoon Deelites,-1.0779392885945087,8,-0.049665648943257,1,,1,75.5,77.4,58.0,2
2,3,3,ディオスパーダ,牡4,57.0,西塚,小椋,494(+2),栗東,2022100413,1200,コパノリッキー,シノニム,フレンチデピュティ,0.6667192831523447,1,0.0094311799027977,10,,10,42.7,44.2,42.8,10
3,4,4,ゴッドエスパーダ,牡4,57.0,川田,角田,498(-4),栗東,2022106186,1088,レイデオロ,キョウワゼノビア,ハーツクライ,0.6667192831523447,1,0.0094311799027977,3,,2,52.1,53.9,73.1,1
4,5,5,ヒデノレインボー,牡7,58.0,岩田康,梅田,508(+6),栗東,2019102705,5203,シニスターミニスター,カリビアンセレブ,ゴールドアリュール,-1.3480235347119618,9,-0.0588142140122593,9,,3,42.7,48.0,42.8,9
5,6,6,エイカイソウル,牡5,58.0,松山,藤原,492(+8),栗東,2021105094,1126,ホッコータルマエ,スピナッチ,ゼンノロブロイ,-1.3480235347119618,9,-0.0588142140122593,4,,5,51.8,46.9,47.2,5
6,7,7,ソウルアンドジャズ,セ5,58.0,坂井,武井,504(0),美浦,2021106694,1163,ブリックスアンドモルタル,ナスノシベリウス,Unbridled's Song,0.2848422147811102,5,-0.0035041440140027,5,,9,48.0,45.3,48.1,4
7,7,8,サイモンルモンド,セ9,58.0,松若,根本,460(-6),美浦,2017106722,1154,ダノンシャンティ,プレゼンスウーマン,サクラローレル,0.2871547556740559,4,-0.0034258113043464,8,,6,43.6,45.6,42.9,8
8,8,9,キーチパルフェ,牡5,58.0,鮫島駿,高柳大,480(+4),栗東,2021103727,1157,ドゥラメンテ,スプリングサンダー,クロフネ,-0.6837664259720622,7,-0.036313829524037,2,,4,55.1,47.7,57.6,3
9,8,10,タガノヘラクレス,牡5,58.0,高杉,千田,520(+2),栗東,2021106544,1213,シルバーステート,タガノグラッツェ,エンパイアメーカー,0.3468456984874922,3,-0.0014038996889561,7,,8,43.8,45.5,43.5,7
