,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,ジェイエルグリーン,牝3,55.0,横山和,平岩,448(-2),美浦,2023106314,1140,アニマルキングダム,ジェイエルマリーン,バゴ,-1.0933169432048897,15,-0.8657203187137513,15,,
1,1,2,シシリアンキッス,牝3,55.0,小林脩,佐藤吉,440(-6),美浦,2023104616,1183,イスラボニータ,シセイイワイ,ヴィクトワールピサ,-1.5070045760455058,16,-1.0819881793565873,16,,
2,2,3,ニシノギャルズ,牝3,55.0,武藤,水野,474(+4),美浦,2023100360,1169,セイウンコウセイ,フィールドボニータ,コロナドズクエスト,-0.8145586805986744,10,-0.7199909125035661,10,,
3,2,4,ラブカニュー,牝3,55.0,秋山稔,蛯名利,454(-14),美浦,2023107467,1181,ニューイヤーズデイ,トーコーニーケ,キングカメハメハ,0.09295396286031042,5,-0.24556092638209048,5,,
4,3,5,アインプロージット,牝3,55.0,佐々木,萩原,402(0),美浦,2023104415,1197,クリソベリル,ユナリオンス,Shamardal,-0.29263982949816436,7,-0.44714187280272977,7,,
5,3,6,オーシャンステラ,牝3,52.0,▲石田,菊沢,416(-6),美浦,2023107206,1203,ゴールドシップ,プリティカリーナ,Seeking the Gold,-0.36441085489736064,9,-0.48466237108943344,9,,
6,4,7,アイムインディ,牝3,55.0,ルメール,蛯名正,454(+6),美浦,2023105263,5339,インディチャンプ,アイムユアーズ,Invincible Spirit,0.5868259765431435,3,0.012625771385852226,3,,
7,4,8,キタノエンブラ,牝3,52.0,▲上里,萱野,460(0),美浦,2023106125,1217,ハッピースプリント,エムオーパール,ステイゴールド,-1.0418418292584488,14,-0.8388101287883202,14,,
8,5,9,マジェステラ,牝3,55.0,ディー,千葉,472(-6),美浦,2023102390,5674,ディーマジェスティ,テルヌーヴ,Henrythenavigator,-0.11803576507904145,6,-0.35586225873213906,6,,
9,5,10,ミュージックレイン,牝3,55.0,江田照,村田,454(+2),美浦,2023104810,689,マテラスカイ,ミスティレイン,タニノギムレット,0.09425191835253914,4,-0.24488238045702515,4,,
10,6,11,マリノレーヴェ,牝3,55.0,横山琉,鈴木慎,482(+2),美浦,2023100807,1192,マテラスカイ,マリノサクセス,ヴィクトワールピサ,0.9717439865757345,1,0.2138534319301998,1,,
11,6,12,ゴーゴーマンゴー,牝3,53.0,△長浜,田村,412(+4),美浦,2023106173,1214,カリフォルニアクローム,ストリートキャッシュ,Street Boss,-0.9680888295929065,13,-0.8002534928450747,13,,
12,7,13,アシャカロッケ,牝3,55.0,黛,鈴木伸,450(0),美浦,2023102466,1109,シニスターミニスター,スイートレッドキャット,Bluegrass Cat,-0.9232423600618124,12,-0.7768086294918339,12,,
13,7,14,カプリースカラー,牝3,55.0,丹内,金成,416(0),美浦,2023102282,1091,ホークビル,カプリースレディー,ジャングルポケット,0.7699620994707371,2,0.10836577995225183,2,,
14,8,15,タカラエイティ,牝3,52.0,▲遠藤,堀内,426(0),美浦,2023104209,1218,リアルスティール,タカラジャンヌ,ヨハネスブルグ,-0.8706723387798766,11,-0.7493260432744865,11,,
15,8,16,パストゥザスターズ,牝3,55.0,菊沢,水野,432(0),美浦,2023100518,1161,ルーラーシップ,ジェネレイトヒート,ディープインパクト,-0.30490421607229035,8,-0.4535534559295206,8,,
