,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,マユナイト,牝3,55.0,幸,高橋康,404(-2),栗東,2023103534,732,ミスチヴィアスアレックス,プランタンビジュー,ダイワメジャー,-0.4958623005621548,12,-0.626934342588024,9,,6,52.3,48.4,51.0,9
1,1,2,ゴールドヴィーナス,牝3,55.0,団野,森秀,452(-6),栗東,2023105672,1180,ドレフォン,グラニーズチップス,ハーツクライ,0.089939637472976,8,-0.3509637737665397,6,,9,54.8,46.9,55.3,4
2,2,3,マリリンバローズ,牝3,55.0,吉村,佐藤悠,460(-2),栗東,2023105466,1216,ナダル,フェアリーバローズ,ロードカナロア,1.3506999236698525,2,0.2429788384691056,1,,3,75.6,53.2,78.4,1
3,2,4,ワカワカ,牝3,52.0,▲森田,牧田,440(0),栗東,2023107503,1222,オーヴァルエース,サンマルアリュール,ゴールドアリュール,-0.237462610780427,10,-0.5052025681737135,16,,12,38.6,45.2,40.1,16
4,3,5,クリコイーコ,牝3,55.0,城戸,荒川,446(0),栗東,2023100786,1147,ディーマジェスティ,クリノフラゴナール,キングカメハメハ,0.7898363503139085,4,-0.021243297581608,14,,8,38.8,47.6,40.3,14
5,3,6,マルシュボヌール,牝3,51.0,★河原田,柴田,412(+14),栗東,2023107245,1204,ドレフォン,マルシュロレーヌ,オルフェーヴル,0.1544013633200789,7,-0.3205959344095919,11,,11,44.3,45.9,42.4,11
6,4,7,インディクイーン,牝3,55.0,角田和,中村,468(+2),栗東,2023103286,1186,インディチャンプ,サラシー,Teofilo,1.0697488067172205,3,0.110623114593369,2,,7,57.1,47.9,54.3,5
7,4,8,スマイリングスカイ,牝3,55.0,藤懸,奥村豊,492(-14),栗東,2023100916,1138,マテラスカイ,グッドワード,クロフネ,-0.817647017907867,15,-0.7785267251291538,5,,13,55.0,45.1,52.7,6
8,5,9,ユナダイヤ,牝3,55.0,菱田,岡田,430(+2),栗東,2023106105,1144,サトノクラウン,ブライトメジャー,ダイワメジャー,-0.7799702071859934,14,-0.760777226175343,10,,15,48.7,44.3,46.9,10
9,5,10,ジーティーリボーン,牝3,55.0,国分優,中村,432(-10),栗東,2023105353,1125,ナダル,ロゼヤ,Invincible Spirit,-0.4213062433215514,11,-0.5918110761905295,3,,5,55.4,48.8,52.2,7
10,6,11,ティンクルバレット,牝3,55.0,北村友,池添,424(+6),栗東,2023107042,1102,ミッキーアイル,シルバーバレットムーン,Vindication,0.0715871231705084,9,-0.3596096205664741,8,,1,53.5,85.4,56.3,3
11,6,12,エールドリー,牝3,55.0,荻野琢,平田,406(-6),栗東,2023100375,1112,マインドユアビスケッツ,バーボネラ,ハービンジャー,0.7486847065771542,5,-0.0406297860730306,15,,14,38.7,44.4,40.1,15
12,7,13,サルタラリンダ,牝3,55.0,岩田望,上村,486(-6),栗東,2023107027,1174,ロードカナロア,シタディリオ,Equal Stripes,-0.6752442956897631,13,-0.7114409787349498,7,,4,53.8,51.1,57.1,2
13,7,14,アルウラメファ,牝3,55.0,鮫島良,牧浦,450(0),栗東,2023101439,1099,カリフォルニアクローム,ヒザクリゲ,ケイムホーム,1.3727450553761762,1,0.2533642727630666,4,,10,55.2,46.3,52.1,8
14,8,15,プルミエショコラ,牝3,55.0,太宰,大橋,480(0),栗東,2023101506,1037,ビッグアーサー,クリノハッチャン,ステイゴールド,0.2500476198969922,6,-0.2755371011771326,13,,2,38.9,55.8,40.3,13
15,8,16,モノノケ,牝3,55.0,原,宮地,468(+2),栗東,2023100695,1184,マテラスカイ,ツインエンジェルズ,ハーツクライ,-0.8183231323000026,16,-0.7788452417834549,12,,16,39.2,43.8,40.5,12
