,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ジェシーテソーロ,牡4,58.0,石橋脩,牧,492(-2),美浦,2022102260,01077,フィエールマン,トロントテソーロ,シャンハイボビー,-1.4830539606584883,11
1,1,2,タイキインドラ,牡4,58.0,丹内,平岩,508(+4),美浦,2022103149,01091,サンダースノー,タイキキララ,キングヘイロー,-0.12665066479358153,2
2,2,3,メトロポリターナ,牝5,56.0,原,粕谷,496(0),美浦,2021110040,01184,Masar,ゴールデングローブ,Shamardal,-1.0203766313803069,8
3,2,4,ニシノケンタマン,牡4,56.0,△長浜,深山,470(-2),美浦,2022106427,01214,アポロケンタッキー,オテンバランナー,メイショウボーラー,-1.0135986200736995,7
4,3,5,ブレードサクセス,牡5,58.0,横山武,岩戸,504(+4),美浦,2021103376,01170,タリスマニック,ポーズ,ゼンノロブロイ,0.1870761321913739,1
5,3,6,アルプスオジョー,牝5,56.0,横山琉,手塚徳,498(+4),美浦,2021100540,01192,パイロ,イザベルドスメーン,スペシャルウィーク,-2.3045950819726557,13
6,4,7,ロードソルスティス,牡4,58.0,岩田康,斎藤誠,516(0),美浦,2022100650,05203,サートゥルナーリア,ブリュネット,ダイワメジャー,-1.1316800582076565,9
7,4,8,ブリスキー,セ6,58.0,佐々木,堀,478(+6),美浦,2020103389,01197,ハービンジャー,サンデースマイル,サンデーサイレンス,-0.8819848973315122,6
8,5,9,ナムラジミー,牡4,58.0,丸田,武市,490(0),美浦,2022101814,01117,モーニン,ナムラアピア,クロフネ,-0.7482873507408662,4
9,5,10,スターエンブレム,牡4,58.0,笹川翼,林,480(+2),美浦,2022105130,05524,ロードカナロア,リッスン,Sadler's Wells,-1.1401599213582672,10
10,6,11,ブルーユンチェリー,牝4,56.0,武藤,水野,458(-4),美浦,2022103011,01169,フィエールマン,エキドナ,スタチューオブリバティ,-2.282839982351506,12
11,6,12,ファルコンミノル,牡6,58.0,木幡巧,中舘,448(-2),美浦,2020104748,01162,ゴールドシップ,ストライクルート,Smart Strike,-0.446516725223637,3
12,7,13,リュウジンマル,牡4,58.0,横山和,村田,540(+2),美浦,2022105883,01140,アジアエクスプレス,エムオークィーン,スマートファルコン,-2.6323720481387722,15
13,7,14,イスタンテ,セ5,58.0,荻野極,矢野,508(-4),美浦,2021110115,01160,Frankel,Noyelles,Docksider,-0.8215467508869571,5
14,8,15,テンミラージュ,牝4,56.0,柴田大,深山,448(0),美浦,2022105414,01009,ルーラーシップ,テンサイドカップ,スピルバーグ,-2.832520542304102,16
15,8,16,ノアチュロス,牝4,56.0,杉原,田村,474(-4),美浦,2022102349,01135,リオンディーズ,ナルハヤ,サクラプレジデント,-2.6186518080416117,14
