,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,アサヒ,牡7,57.0,横山琉,金成,508(-2),美浦,2019105482,01192,カレンブラックヒル,ライクザウインド,デインヒル,-1.3499500792745587,7
1,1,2,ランフォーヴァウ,牝4,55.0,石川,福永,452(0),栗東,2022105291,01150,ロードカナロア,キネオダンサー,ディープインパクト,-0.07986885456086576,1
2,2,3,アルビージャ,牡8,57.0,丹内,手塚久,514(-4),美浦,2018104913,01091,モーリス,アロマティコ,キングカメハメハ,-1.7134625170940672,10
3,2,4,ニシノスーベニア,牡7,58.0,大野,上原博,528(-2),美浦,2019101408,01096,ハービンジャー,リップル,アグネスタキオン,-1.6251770006336046,9
4,3,5,ヴァルキリーバース,牝4,55.0,ルメール,田中博,470(+26),美浦,2022104764,05339,エピファネイア,グロリアーナ,ハーツクライ,-0.26444976780597895,2
5,3,6,ジョイフルニュース,牝4,55.0,佐々木,大竹,460(-2),美浦,2022105369,01197,ロードカナロア,ジョイニキータ,Fortify,-1.0991569384755402,4
6,4,7,ゾンニッヒ,牡8,59.0,団野,池江,484(0),栗東,2018101343,01180,ラブリーデイ,エンドレスノット,ディープインパクト,-1.1766744465808365,5
7,4,8,フロムダスク,牡6,57.0,笹川翼,森秀,514(0),栗東,2020110133,05524,Bolt d'Oro,Foolish Cause,Giant's Causeway,-1.4622485528309161,8
8,5,9,ダイシンヤマト,牡6,57.0,吉田豊,戸田,510(-12),美浦,2020101967,00733,ヤマカツエース,ダイシンパーティー,ブライアンズタイム,-2.2157778172506424,12
9,5,10,タシット,牡7,57.0,石橋脩,中川,482(+10),美浦,2019106335,01077,ブラックタイド,サトノラミア,ブライアンズタイム,-0.7477049461241346,3
10,6,11,ランスオブカオス,牡4,58.0,坂井,奥村豊,500(-2),栗東,2022104401,01163,シルバーステート,ハイドラン,ローエングリン,-2.374063028326393,13
11,6,12,エエヤン,セ6,59.0,杉原,伊藤大,480(0),美浦,2020105295,01135,シルバーステート,シルクヴィーナス,ティンバーカントリー,-2.7922563039236388,16
12,7,13,エンペラーズソード,セ4,57.0,荻野極,高木,494(-6),美浦,2022106691,01160,ドレフォン,ルミナスソード,Candy Ride,-2.0508347218775973,11
13,7,14,メイショウシンタケ,牡8,58.0,角田和,千田,488(-2),栗東,2018106318,01186,ワールドエース,アドマイヤビアン,アドマイヤコジーン,-2.566202126848795,15
14,8,15,ダノンエアズロック,牡5,57.0,津村,堀,506(-2),美浦,2021105817,01092,モーリス,モシーン,Fastnet Rock,-1.329122102623137,6
15,8,16,レガーロデルシエロ,牡5,57.0,岩田康,栗田,516(-2),美浦,2021105661,05203,ロードカナロア,デアレガーロ,マンハッタンカフェ,-2.561350383199232,14
