,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202605030208,1,8,16,ソニックライン,セ5,58.0,ゴンサ,0:1:32.8,,4,14.3,34.0,9-9,美浦 浅利,488(-4)
202605030208,2,2,3,スワローシチー,牡4,58.0,荻野極,0:1:32.9,クビ,3,12.9,34.7,7-5,美浦 相沢,478(+2)
202605030208,3,4,8,タイセイフレッサ,牝3,53.0,岩田望,0:1:33.0,1/2,2,4.4,34.0,10-11,美浦 斎藤誠,474(0)
202605030208,4,6,12,ゴディアーモ,牝3,53.0,戸崎圭,0:1:33.0,アタマ,1,2.1,34.4,7-7,美浦 森一,434(-6)
202605030208,5,1,1,カズノダイジョウ,牝3,53.0,横山典,0:1:33.0,クビ,8,20.4,34.2,10-9,美浦 浅利,528(+8)
202605030208,6,7,14,ナルキッソス,牡3,55.0,松山,0:1:33.1,アタマ,6,16.3,35.1,3-3,栗東 吉岡,484(-4)
202605030208,7,1,2,デスサイズ,牡3,55.0,菊沢,0:1:33.1,クビ,5,14.9,35.3,1-1,美浦 小手川,462(-2)
202605030208,8,4,7,ダイヤテソーロ,牝3,53.0,幸,0:1:33.2,クビ,11,33.5,35.1,3-3,美浦 牧,442(0)
202605030208,9,6,11,イージーブリージー,牝5,53.0,▲上里,0:1:33.4,1.1/2,13,80.1,35.5,2-2,美浦 伊坂,460(+10)
202605030208,10,8,15,ツインピークス,牝4,56.0,佐々木,0:1:33.5,クビ,14,100.6,35.3,5-5,美浦 千葉,498(0)
202605030208,11,3,6,サトノラポール,セ4,58.0,三浦,0:1:33.5,アタマ,12,73.9,34.5,16-11,美浦 鹿戸,472(+6)
202605030208,12,5,10,アラスカフレイバー,牡4,58.0,ディー,0:1:33.6,クビ,9,20.9,35.1,5-7,美浦 松永康,500(-2)
202605030208,13,5,9,リネンタイリン,牡3,54.0,☆長浜,0:1:33.7,1/2,15,133.5,34.4,13-14,美浦 平岩,458(0)
202605030208,14,2,4,オメガストリーム,牝4,53.0,▲石田,0:1:33.7,クビ,17,386.2,34.3,14-15,美浦 田中勝,456(0)
202605030208,15,3,5,コンヴァージョン,牡4,58.0,丸田,0:1:33.8,1/2,16,141.3,34.8,10-11,美浦 上原博,450(+4)
202605030208,16,8,17,ゴールドシーン,セ6,58.0,大野,0:1:34.1,1.3/4,7,17.4,34.6,14-15,美浦 林,462(-2)
202605030208,17,7,13,アンソニー,牡3,55.0,武豊,0:1:34.3,1.1/2,10,22.6,34.7,16-17,栗東 武幸,490(-6)
