,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202605030207,1,5,9,フォースミラクル,牡4,58.0,岩田望,0:1:24.9,,2.0,3.5,36.5,8-7,美浦 加藤征,454(0)
202605030207,2,7,14,シュヴァルツシルト,牡3,52.0,▲小林美,0:1:25.0,1/2,3.0,5.9,37.7,1-1,美浦 田島,480(+2)
202605030207,3,2,4,タイキブリッツェン,牡3,55.0,三浦,0:1:25.4,2,1.0,3.2,37.7,5-5,美浦 伊藤圭,494(-2)
202605030207,4,7,13,ジャスフォール,牡3,55.0,石橋脩,0:1:25.6,1.1/2,8.0,25.0,37.8,5-5,美浦 上原佑,492(-2)
202605030207,5,8,16,ブリックンクリック,セ4,58.0,津村,0:1:25.6,ハナ,5.0,10.1,38.0,3-3,美浦 中舘,464(-4)
202605030207,6,3,5,エスシーレイジュ,牝3,53.0,大野,0:1:25.8,1,10.0,64.4,36.8,12-12,美浦 松山,452(-2)
202605030207,7,6,12,モティスフォント,牡4,58.0,杉原,0:1:26.1,1.3/4,6.0,10.9,36.9,14-14,美浦 田村,494(-2)
202605030207,8,2,3,カフェブーケット,牡4,55.0,▲石神道,0:1:26.4,2,12.0,142.2,37.6,8-9,美浦 柄崎,480(-4)
202605030207,9,8,15,ガンバレベアー,牝4,56.0,松岡,0:1:26.5,クビ,11.0,121.2,37.1,14-15,美浦 杉浦,476(-8)
202605030207,10,4,7,パータリプトラ,セ3,55.0,高杉,0:1:26.7,1.1/2,4.0,7.2,37.9,10-9,美浦 武井,472(-4)
202605030207,11,3,6,リッチハンター,牡6,55.0,▲石田,0:1:27.3,3.1/2,14.0,264.1,38.9,7-7,美浦 本間,500(0)
202605030207,12,5,10,サイモンカーチス,牡7,55.0,▲上里,0:1:27.5,1.1/4,15.0,454.6,38.4,12-12,美浦 的場,500(+4)
202605030207,13,1,1,ビルバンテ,牡3,55.0,佐々木,0:1:27.7,1.1/2,9.0,29.3,40.1,3-3,美浦 蛯名正,490(+2)
202605030207,14,6,11,ピクラリーダ,牝5,56.0,木幡巧,0:1:28.0,1.1/2,13.0,182.6,40.5,2-2,美浦 清水英,456(+2)
202605030207,15,1,2,メーゼ,牝3,53.0,菊沢,0:1:28.5,3,7.0,22.3,39.7,10-9,美浦 菊沢,446(+16)
202605030207,除外,4,8,ベアハンドキャッチ,牡3,55.0,荻野極,,,,,,,美浦 池上,490(0)
