,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202605030206,1,5,10,フィールマイプラン,牡3,57.0,荻野極,0:1:18.3,,4,9.5,36.3,2-2,美浦 岩戸,442(0)
202605030206,2,4,8,コウソクルリアン,牡3,57.0,武藤,0:1:18.8,2.1/2,3,6.0,37.0,1-1,美浦 武藤,472(-4)
202605030206,3,2,4,フェイスリフト,牡3,57.0,ディー,0:1:19.1,2,1,1.9,36.8,6-5,美浦 嘉藤,456(-4)
202605030206,4,5,9,ヴィスクレス,牡3,57.0,原,0:1:19.6,3,2,4.1,36.6,10-10,美浦 矢嶋,458(+6)
202605030206,5,3,5,スカット,牝3,52.0,▲佐藤,0:1:19.7,アタマ,10,71.0,37.6,4-2,美浦 堀内,446(+10)
202605030206,6,2,3,ヴェロシスタ,牡3,57.0,横山琉,0:1:19.7,1/2,9,48.4,36.9,10-8,美浦 池上,480(-4)
202605030206,7,6,12,チェストー,牡3,57.0,ゴンサ,0:1:20.0,1.3/4,5,22.3,37.2,8-8,美浦 高橋文,450(-2)
202605030206,8,4,7,ニシノランペイジ,牡3,54.0,▲小林美,0:1:20.5,3,6,22.4,36.4,14-16,美浦 松山,466(-4)
202605030206,9,1,1,エクスプレスナイト,牡3,57.0,小林脩,0:1:20.9,2,15,256.6,37.3,14-13,美浦 青木,470(-4)
202605030206,10,8,15,ウィゾマニア,牡3,57.0,丹内,0:1:20.9,クビ,14,207.0,38.6,4-5,美浦 青木,484(-1)
202605030206,11,7,14,カフェプラウド,牡3,54.0,▲石神道,0:1:21.0,1/2,7,33.0,37.6,10-11,美浦 柄崎,484(+4)
202605030206,12,8,16,ホウオウデンファレ,牝3,53.0,△舟山,0:1:21.5,3,11,88.6,37.9,13-13,美浦 池上,474(-4)
202605030206,13,6,11,ニシノギャルズ,牝3,53.0,◇今村,0:1:21.7,1,8,41.1,39.1,6-7,美浦 水野,468(-6)
202605030206,14,1,2,ダイユウサルターレ,牡3,57.0,吉田豊,0:1:21.8,1/2,12,90.0,38.2,14-13,美浦 松永康,526(+12)
202605030206,15,7,13,シュンポシオン,牡3,56.0,☆長浜,0:1:23.0,7,13,140.2,40.9,2-2,美浦 矢野,462(+8)
202605030206,16,3,6,グランフォワイエ,牡3,54.0,▲上里,0:1:23.5,3,16,336.1,40.1,9-11,美浦 室井,420(0)
