,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202605030103,1,8,15,レイズテンペスト,牡3,57.0,横山和,0:1:25.9,,1,2.5,36.5,,美浦 中川,500(+14)
202605030103,2,5,9,レイズレガシー,牡3,57.0,佐々木,0:1:26.7,5,3,3.9,36.8,,美浦 高柳瑞,506(+2)
202605030103,3,6,12,サトノワーグナー,牡3,57.0,戸崎圭,0:1:26.7,クビ,2,3.0,37.6,,美浦 斎藤誠,486(+2)
202605030103,4,1,1,ヴェントベローチェ,牡3,57.0,北村宏,0:1:26.9,1,9,72.5,36.5,,美浦 勢司,464(-6)
202605030103,5,2,4,ロジシーザ,牡3,57.0,松岡,0:1:27.0,1/2,11,111.6,37.7,,美浦 古賀慎,488(-2)
202605030103,6,6,11,ファナティカル,牡3,57.0,横山琉,0:1:27.1,1/2,10,101.6,37.4,,美浦 中川,458(0)
202605030103,7,2,3,ベセル,牡3,57.0,菊沢,0:1:27.4,2,4,15.0,38.4,,美浦 蛯名正,500(+4)
202605030103,8,5,10,キタノシオン,牝3,55.0,木幡初,0:1:27.4,アタマ,7,27.6,37.7,,美浦 本間,444(-4)
202605030103,9,7,14,エルアン,牡3,57.0,小林脩,0:1:27.8,2,6,25.7,38.1,,美浦 浅利,452(-4)
202605030103,10,3,6,ヨシウッドテール,牡3,54.0,▲上里,0:1:28.3,3,14,312.4,38.1,,美浦 清水英,468(0)
202605030103,11,3,5,カミカクシ,牝3,55.0,横山武,0:1:28.4,1/2,5,21.2,38.4,,美浦 竹内,460(-8)
202605030103,12,4,7,プリンセスダーコ,牝3,55.0,丹内,0:1:28.5,クビ,13,170.1,38.4,,美浦 清水英,470(+8)
202605030103,13,8,16,シーズナルワーズ,牝3,55.0,原,0:1:29.0,3,8,40.2,39.1,,美浦 畠山,448(+2)
202605030103,14,4,8,ジューングレイス,牝3,52.0,▲小林美,0:1:29.7,4,12,137.9,38.9,,美浦 鈴木慎,450(-4)
202605030103,15,1,2,クインズヒマワリ,牝3,54.0,☆長浜,0:1:29.8,1/2,16,452.1,40.8,,美浦 和田郎,406(+4)
202605030103,16,7,13,クラウンアバンティ,牡3,57.0,菅原隆,0:1:33.7,大,15,366.4,41.1,,美浦 小手川,488(+6)
