,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id
202605020801,1,1,2,ミライヘノティアラ,牝3,55,北村宏司,0:1:38.7,,1-1,38.2,6.3,3,498,[東]伊藤大士,1600,晴,ダート,良,2026年05月17日,未勝利,2023106113,01043
202605020801,2,7,13,ビレッジルイーザ,牝3,55,ディー,0:1:39.8,7,2-2,39.1,8.1,5,446,[東]伊藤圭三,1600,晴,ダート,良,2026年05月17日,未勝利,2023102170,05674
202605020801,3,2,4,イデアクリスタル,牝3,55,ゴンサル,0:1:40.0,1,9-11,37.7,6.8,4,472,[東]手塚貴徳,1600,晴,ダート,良,2026年05月17日,未勝利,2023102033,05675
202605020801,4,5,10,ロット,牝3,55,柴田大知,0:1:40.2,1.1/4,15-15,37.4,22.5,9,426,[東]本間忍,1600,晴,ダート,良,2026年05月17日,未勝利,2023106586,01009
202605020801,5,6,12,キミガハマ,牝3,55,丹内祐次,0:1:40.3,クビ,9-8,38.4,16.8,7,464,[東]嘉藤貴行,1600,晴,ダート,良,2026年05月17日,未勝利,2023105034,01091
202605020801,6,4,8,ソフィアプルーマ,牝3,55,田辺裕信,0:1:40.6,1.3/4,15-14,38.1,34.5,11,440,[東]上原博之,1600,晴,ダート,良,2026年05月17日,未勝利,2023105655,01075
202605020801,7,1,1,デルマザオウ,牝3,55,木幡巧也,0:1:40.7,3/4,11-11,38.5,45.8,12,484,[東]松山将樹,1600,晴,ダート,良,2026年05月17日,未勝利,2023101367,01162
202605020801,8,8,16,ダイユウアドバンス,牝3,52,佐藤翔馬,0:1:40.8,1/2,7-7,39.1,12.8,6,502,[東]松永康利,1600,晴,ダート,良,2026年05月17日,未勝利,2023106308,01207
202605020801,9,5,9,ゴーゴーマンゴー,牝3,55,原優介,0:1:41.0,1.1/2,11-9,38.9,84.0,13,410,[東]田村康仁,1600,晴,ダート,良,2026年05月17日,未勝利,2023106173,01184
202605020801,10,3,5,コーリンクレア,牝3,55,石橋脩,0:1:41.1,クビ,5-5,39.9,3.6,1,442,[東]小野次郎,1600,晴,ダート,良,2026年05月17日,未勝利,2023104194,01077
202605020801,11,6,11,ルプルミエラムール,牝3,55,江田照男,0:1:41.2,3/4,3-3,40.2,88.9,14,464,[東]加藤征弘,1600,晴,ダート,良,2026年05月17日,未勝利,2023107392,00689
202605020801,12,2,3,ビリキナータ,牝3,55,岩田望来,0:1:41.5,1.3/4,3-3,40.4,5.2,2,444,[東]大和田成,1600,晴,ダート,良,2026年05月17日,未勝利,2023106884,01174
202605020801,13,3,6,スウェーバック,牝3,55,菅原隆一,0:1:41.5,アタマ,5-6,40.1,19.9,8,442,[東]天間昭一,1600,晴,ダート,良,2026年05月17日,未勝利,2023106133,01129
202605020801,14,7,14,スミレノハナ,牝3,55,長岡禎仁,0:1:42.7,7,13-13,40.3,178.7,15,448,[東]加藤和宏,1600,晴,ダート,良,2026年05月17日,未勝利,2023101438,01142
202605020801,15,8,15,オーケーグレイス,牝3,55,菅原明良,0:1:45.5,大,13-16,42.6,25.1,10,436,[東]相沢郁,1600,晴,ダート,良,2026年05月17日,未勝利,2023104951,01179
202605020801,16,4,7,ウイングラナート,牝3,55,小林脩斗,0:1:48.3,大,7-9,46.3,223.3,16,540,[東]武市康男,1600,晴,ダート,良,2026年05月17日,未勝利,2023105855,01183
