,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202605030108,1,1,2,サファイアテソーロ,牝3,53.0,木幡巧,0:1:37.9,,13,116.8,37.3,,美浦 高木,446(+2)
202605030108,2,8,16,エムノビアンカ,牝3,52.0,☆長浜,0:1:37.9,アタマ,2,6.0,36.6,,美浦 古賀慎,502(-14)
202605030108,3,2,4,ファンシーズ,牝3,50.0,▲石田,0:1:37.9,ハナ,5,20.6,36.7,,美浦 尾形,446(+8)
202605030108,4,1,1,リバースザトレンド,牝4,56.0,横山和,0:1:38.1,1.1/4,6,21.0,37.2,,美浦 中舘,460(+28)
202605030108,5,2,3,ヴンダーバール,牝3,53.0,横山武,0:1:38.3,1.1/4,1,1.4,37.3,,美浦 斎藤誠,486(+4)
202605030108,6,4,7,ルージュカルデア,牝3,53.0,原,0:1:38.4,1/2,11,70.7,38.0,,美浦 加藤征,460(-4)
202605030108,7,7,14,エアトベーレ,牝3,53.0,嶋田,0:1:38.4,アタマ,10,54.3,36.9,,美浦 手塚久,418(+6)
202605030108,8,6,11,プルーヴンウィナー,牝5,56.0,津村,0:1:38.5,1/2,9,49.4,36.9,,美浦 林,500(+6)
202605030108,9,6,12,ミライヘノティアラ,牝3,53.0,北村宏,0:1:38.5,アタマ,4,19.6,38.0,,美浦 伊藤大,490(-8)
202605030108,10,5,10,リケアマカロニ,牝3,53.0,ゴンサ,0:1:38.5,クビ,8,39.4,36.7,,美浦 小野,474(0)
202605030108,11,4,8,アンディラメナ,牝3,53.0,丸山,0:1:38.6,3/4,3,10.7,37.8,,美浦 田島,462(-2)
202605030108,12,3,6,エコールナヴァール,牝3,53.0,戸崎圭,0:1:39.2,3.1/2,7,24.3,38.9,,美浦 森一,486(+10)
202605030108,13,5,9,レイフロレット,牝5,56.0,柴田大,0:1:39.4,1,15,419.4,38.2,,美浦 和田雄,412(-8)
202605030108,14,7,13,トキメキジニア,牝4,56.0,丸田,0:1:39.6,1.1/2,16,654.6,38.1,,美浦 佐藤吉,466(-4)
202605030108,15,3,5,マーキュリーダイム,牝4,56.0,丹内,0:1:40.6,6,14,196.0,39.7,,美浦 室井,554(+8)
202605030108,16,8,15,カリヨンアヴォン,牝3,53.0,菊沢,0:1:40.6,クビ,12,79.4,38.8,,美浦 勢司,438(+6)
