,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202605030205,1,2,2,ジョドレルバンク,牡2,55.0,レーン,0:1:48.1,,1,1.3,33.7,5-3-3,美浦 武井,520(0)
202605030205,2,4,4,レオンティウス,牡2,55.0,丸山,0:1:48.5,2,10,139.4,33.6,10-9-6,美浦 田中勝,484(0)
202605030205,3,3,3,サノノキセキ,牡2,55.0,丹内,0:1:48.8,2,7,35.1,34.1,6-6-5,美浦 尾形,462(0)
202605030205,4,8,9,ヴェントリナ,牝2,55.0,津村,0:1:48.9,1/2,8,51.3,34.7,2-2-2,美浦 相沢,436(0)
202605030205,5,6,6,ジュンヴォルティス,牡2,55.0,横山武,0:1:48.9,アタマ,6,16.4,33.9,6-6-8,美浦 高柳瑞,472(0)
202605030205,6,7,8,ヴィラーニ,牡2,55.0,松山,0:1:49.1,1.1/4,4,15.6,35.1,1-1-1,栗東 藤岡健,446(0)
202605030205,7,1,1,セイルトゥグローリ,牡2,55.0,岩田望,0:1:49.5,2.1/2,5,15.7,35.0,3-3-3,美浦 中舘,512(0)
202605030205,8,5,5,セイウンオオゾラ,牡2,55.0,幸,0:1:49.7,1.1/2,9,85.2,34.4,9-9-10,美浦 小手川,468(0)
202605030205,9,7,7,シアルナーレ,牡2,55.0,戸崎圭,0:1:50.0,1.1/2,2,7.0,35.0,6-6-8,美浦 田中博,442(0)
202605030205,10,8,10,マテンロウアルカナ,牡2,55.0,横山典,0:1:50.7,4,3,7.3,35.8,3-3-6,栗東 松永幹,520(0)
