,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202605030101,1,8,14,ライラスター,セ7,60.0,上野,0:3:22.2,,2,3.5,13.5,,美浦  田中剛,468(0)
202605030101,2,1,1,サルヴァトーレ,牡6,60.0,草野,0:3:22.6,2.1/2,1,3.5,13.5,,美浦  和田郎,490(+2)
202605030101,3,7,12,タガノバルコス,牡7,60.0,高田,0:3:22.6,アタマ,6,17.4,13.5,,栗東  秋山,486(-6)
202605030101,4,4,6,ボールドハーテッド,牡4,60.0,伴,0:3:22.9,1.3/4,11,153.6,13.5,,美浦  平岩,462(-8)
202605030101,5,6,9,アウスヴァール,セ8,60.0,森一,0:3:23.1,1,4,4.9,13.5,,栗東  昆,492(-4)
202605030101,6,6,10,コスモアミマネラ,牡5,60.0,小坂,0:3:23.2,3/4,3,4.1,13.5,,美浦  柄崎,490(-2)
202605030101,7,2,2,ベラトール,牡4,60.0,大江圭,0:3:23.8,3.1/2,10,83.5,13.6,,美浦  西田,502(+16)
202605030101,8,8,13,フェスティヴビーム,セ6,57.0,▲小林凌,0:3:24.1,1.3/4,8,49.5,13.6,,美浦  畠山,480(+8)
202605030101,9,5,7,ブラックシールド,牡7,60.0,小牧加,0:3:25.7,10,5,10.6,13.7,,栗東  小栗,468(-4)
202605030101,10,4,5,モナコブル,牡5,60.0,五十嵐,0:3:27.4,10,9,79.8,13.8,,美浦  岩戸,472(+10)
202605030101,11,3,3,コルデアニル,牝6,58.0,黒岩,0:3:27.6,1.1/2,7,36.4,13.8,,美浦  金成,474(-8)
202605030101,12,5,8,ナスノソナタ,牡4,57.0,▲水沼,0:3:32.1,大,13,219.6,14.1,,美浦  武井,490(0)
202605030101,13,7,11,シャトーホークビル,牡4,60.0,江田勇,0:3:32.1,ハナ,14,318.8,14.1,,美浦  加藤和,458(+6)
202605030101,14,3,4,ワキノノーブル,牝5,58.0,難波,0:3:32.6,3,12,182.5,14.2,,栗東  宮本,470(+12)
