,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id
202605021208,1,8,13,サトノパトリオット,セ4,58,川田将雅,0:2:24.1,,2-2-3-3,33.8,8.5,4,484,[東]木村哲也,2400,晴,芝,良,2026年05月31日,2勝クラス,2022104907,01088
202605021208,2,5,7,アバンデル,牡5,58,佐々木大,0:2:24.1,ハナ,5-6-4-4,33.6,36.4,7,452,[東]金成貴史,2400,晴,芝,良,2026年05月31日,2勝クラス,2021105499,01197
202605021208,3,3,4,ジオセントリック,牡5,58,レーン,0:2:24.3,1,3-3-5-5,33.6,2.7,2,494,[東]手塚貴久,2400,晴,芝,良,2026年05月31日,2勝クラス,2021105755,05585
202605021208,4,7,11,アロンズロッド,牡4,58,ルメール,0:2:24.4,3/4,10-10-11-9,33.1,2.4,1,490,[東]宮田敬介,2400,晴,芝,良,2026年05月31日,2勝クラス,2022104635,05339
202605021208,5,1,1,アスクデッドヒート,牡4,58,古川奈穂,0:2:24.4,クビ,5-4-6-6,33.6,25.0,5,474,[西]矢作芳人,2400,晴,芝,良,2026年05月31日,2勝クラス,2022105839,01190
202605021208,6,6,9,ビップチェイス,牡5,58,杉原誠人,0:2:24.5,1/2,14-13-2-2,34.6,249.9,13,462,[東]田島俊明,2400,晴,芝,良,2026年05月31日,2勝クラス,2021105763,01135
202605021208,7,4,6,ノラリクラリ,牡4,58,松山弘平,0:2:24.6,1/2,4-4-6-7,33.6,5.7,3,454,[西]藤岡健一,2400,晴,芝,良,2026年05月31日,2勝クラス,2022105633,01126
202605021208,8,8,14,ショウナンガチ,牡5,58,ゴンサル,0:2:24.8,1,7-7-8-7,33.8,92.3,11,498,[西]須貝尚介,2400,晴,芝,良,2026年05月31日,2勝クラス,2021105434,05675
202605021208,9,7,12,オールマイデイズ,牡6,58,荻野極,0:2:24.8,クビ,9-8-8-9,33.6,48.1,8,498,[東]矢嶋大樹,2400,晴,芝,良,2026年05月31日,2勝クラス,2020103718,01160
202605021208,10,6,10,プリズマジコ,牡5,58,横山琉人,0:2:25.1,1.1/2,10-10-10-9,33.8,98.9,12,454,[西]高橋義忠,2400,晴,芝,良,2026年05月31日,2勝クラス,2021106077,01192
202605021208,11,2,2,ティムール,牡6,58,三浦皇成,0:2:25.2,1/2,10-10-12-13,33.6,28.8,6,484,[西]中竹和也,2400,晴,芝,良,2026年05月31日,2勝クラス,2020103048,01122
202605021208,12,4,5,ダノンカゼルタ,セ4,58,西村淳也,0:2:25.6,2.1/2,1-1-1-1,36.0,52.0,9,478,[西]寺島良,2400,晴,芝,良,2026年05月31日,2勝クラス,2022104719,01171
202605021208,13,3,3,バンフィエルド,牡7,58,柴田大知,0:2:25.7,1,10-13-12-12,34.2,323.4,14,436,[東]粕谷昌央,2400,晴,芝,良,2026年05月31日,2勝クラス,2019104531,01009
202605021208,14,5,8,スピンザブラッド,牡5,58,戸崎圭太,0:2:28.3,大,7-8-12-14,36.4,56.9,10,438,[東]大竹正博,2400,晴,芝,良,2026年05月31日,2勝クラス,2021105244,05386
