,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202605030211,1,2,4,シックスペンス,牡5,58.0,武豊,0:1:32.1,,8,21.6,33.9,2-2,美浦 田中博,504(+4)
202605030211,2,6,11,ワールズエンド,牡5,58.0,津村,0:1:32.1,クビ,7,15.1,34.2,1-1,栗東 池添,470(0)
202605030211,2,7,14,ガイアフォース,牡7,58.0,横山武,0:1:32.1,クビ,1,2.9,33.0,8-9,栗東 杉山晴,498
202605030211,4,7,13,セイウンハーデス,牡7,58.0,幸,0:1:32.1,クビ,6,11.0,33.7,3-3,栗東 橋口,478(+4)
202605030211,5,8,16,パンジャタワー,牡4,58.0,松山,0:1:32.2,クビ,4,8.3,33.4,6-6,栗東 橋口,488(+2)
202605030211,6,2,3,オフトレイル,牡5,58.0,菅原明,0:1:32.3,1/2,11,35.7,33.3,8-7,栗東 吉村,462(-4)
202605030211,7,1,1,レーベンスティール,牡6,58.0,戸崎圭,0:1:32.6,2,3,7.9,33.9,4-4,美浦 田中博,496(+4)
202605030211,8,8,15,ドラゴンブースト,牡4,58.0,丹内,0:1:32.7,クビ,13,47.2,33.4,11-11,栗東 藤野,476(+2)
202605030211,9,8,17,トロヴァトーレ,牡5,58.0,ルメー,0:1:32.8,3/4,2,4.9,33.1,15-14,美浦 鹿戸,508(-2)
202605030211,10,3,6,ステレンボッシュ,牝5,56.0,レーン,0:1:32.9,3/4,5,9.5,33.9,7-7,美浦 宮田,478(0)
202605030211,11,5,10,ルクソールカフェ,牡4,58.0,岩田望,0:1:32.9,クビ,14,90.6,33.2,16-14,美浦 堀,544
202605030211,12,4,8,シャンパンカラー,牡6,58.0,岩田康,0:1:33.1,1,10,35.7,33.6,11-12,美浦 田中剛,512(-4)
202605030211,13,5,9,ウォーターリヒト,牡5,58.0,高杉,0:1:33.1,クビ,9,30.8,33.1,16-17,栗東 石橋,472(-6)
202605030211,14,6,12,シリウスコルト,牡5,58.0,横山和,0:1:33.2,クビ,15,181.2,33.6,13-12,美浦 田中勝,496(+2)
202605030211,15,3,5,サクラトゥジュール,セ9,58.0,佐々木,0:1:33.3,1,16,197.4,34.1,10-9,美浦 堀,496(-14)
202605030211,16,1,2,ロングラン,セ8,58.0,ゴンサ,0:1:33.4,1/2,17,392.1,34.7,4-4,美浦 和田勇,480(+6)
202605030211,17,4,7,スズハローム,牡6,58.0,藤懸,0:1:33.9,3,12,44.7,34.2,14-14,栗東 牧田,468(+4)
