,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202605030203,1,7,13,シンギュラリティ,牡3,57.0,丹内,0:1:39.2,,6,24.4,37.5,3-3,美浦 西田,508(0)
202605030203,2,4,7,ウインビギニング,牡3,57.0,レーン,0:1:39.4,3/4,1,1.7,37.5,6-4,美浦 上原博,500(-6)
202605030203,3,6,11,ウェスケンジントン,牡3,57.0,菅原明,0:1:39.5,1/2,4,19.1,37.4,8-7,美浦 小野,484(+2)
202605030203,4,8,16,エターナルホープ,牡3,57.0,原,0:1:39.7,1.1/2,3,5.6,37.7,6-7,美浦 鈴木慎,494(-8)
202605030203,5,7,14,ビンバラ,牡3,57.0,荻野極,0:1:40.0,1.3/4,2,3.4,38.1,4-4,美浦 大竹,512(0)
202605030203,6,5,10,ロイヤルタイム,牡3,57.0,松岡,0:1:40.2,1,9,162.8,37.7,12-12,美浦 和田郎,436(-4)
202605030203,7,4,8,ブルーアンビエンス,牡3,57.0,菊沢,0:1:40.3,3/4,10,229.1,37.9,10-11,美浦 菊沢,446(+2)
202605030203,8,5,9,ナムラドガ,牡3,57.0,丸田,0:1:40.4,クビ,13,299.3,37.6,14-14,美浦 石栗,502(0)
202605030203,9,2,3,ナンヨーロイヤル,牡3,57.0,小林脩,0:1:40.4,ハナ,8,151.6,37.8,13-12,美浦 中舘,458(0)
202605030203,10,3,6,クワッドマリニン,牡3,57.0,木幡巧,0:1:40.9,3,5,23.2,38.7,10-9,美浦 久保田,482(+4)
202605030203,11,6,12,ハタノグランクリュ,セ3,57.0,柴田大,0:1:41.1,1,14,342.3,39.5,2-2,美浦 畠山,458(0)
202605030203,12,2,4,レディトゥランブル,牡3,54.0,▲石神道,0:1:41.3,1,12,295.0,39.9,1-1,美浦 武井,554(-2)
202605030203,13,1,1,レッドリファインド,牡3,57.0,石川,0:1:41.7,2.1/2,7,29.5,39.5,8-9,美浦 奥村武,478(+10)
202605030203,14,8,15,オーキーベルセルク,牡3,54.0,▲小林美,0:1:42.0,2,11,285.3,40.1,4-4,美浦 戸田,468(+4)
202605030203,15,1,2,カンフーヒーロー,牡3,56.0,☆長浜,0:1:42.1,3/4,16,437.0,38.1,16-16,美浦 的場,478(-2)
202605030203,16,3,5,ピクシーゲイル,牡3,57.0,木幡育,0:1:42.3,3/4,15,410.7,38.6,15-15,美浦 松永康,482(+6)
