,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202605030204,1,2,3,コーディアリー,牡3,57.0,津村,0:1:34.5,,6,19.4,34.2,7-7,美浦 天間,472(+4)
202605030204,2,8,17,ルモンテ,牡3,57.0,大野,0:1:34.6,クビ,5,13.2,33.9,12-14,美浦 堀内,430(0)
202605030204,3,8,16,バンオンタイム,牝3,53.0,△舟山,0:1:34.8,1.1/4,1,2.8,34.3,10-11,美浦 田中博,470(+6)
202605030204,4,4,7,セルリア,牝3,53.0,◇今村,0:1:35.0,1.1/4,13,132.2,35.4,1-1,美浦 大和田,452(+2)
202605030204,5,1,2,サイモンナイスラン,牡3,57.0,木幡育,0:1:35.0,クビ,16,427.9,33.8,16-16,美浦 勢司,500(+2)
202605030204,6,5,10,ワイズファミリア,牝3,55.0,佐々木,0:1:35.0,アタマ,3,4.4,34.7,7-7,美浦 本間,472(+2)
202605030204,7,7,15,クールフィデル,牡3,57.0,横山和,0:1:35.2,1,4,8.2,35.4,2-2,美浦 和田勇,482(+6)
202605030204,8,6,11,バトルモクオ,牡3,57.0,松岡,0:1:35.2,アタマ,15,410.6,34.9,7-7,美浦 戸田,488(-2)
202605030204,9,4,8,ロードクラシコ,牡3,57.0,横山琉,0:1:35.2,クビ,9,27.0,35.4,2-2,美浦 斎藤誠,496(+18)
202605030204,10,3,5,ニシノトップダノン,牡3,57.0,菅原明,0:1:35.2,アタマ,8,26.2,35.1,4-4,美浦 田村,444(-12)
202605030204,11,2,4,デルマテイネ,牡3,57.0,的場,0:1:35.3,クビ,17,534.6,34.8,12-11,美浦 的場,434(+8)
202605030204,12,5,9,ファイナルフォーム,牡3,57.0,菊沢,0:1:35.7,2.1/2,14,196.0,35.2,12-11,美浦 矢野,470(0)
202605030204,13,7,14,エナノムスメ,牝3,55.0,北村宏,0:1:36.0,1.3/4,10,39.8,35.6,10-10,美浦 伊藤大,434(+10)
202605030204,14,8,18,アグネスブリッツ,牝3,55.0,ゴンサ,0:1:36.0,クビ,11,68.7,34.9,16-16,美浦 和田勇,444(0)
202605030204,15,3,6,メイヨシュア,牝3,55.0,武藤,0:1:36.4,2,18,712.8,36.3,4-4,美浦 水野,434(-8)
202605030204,16,7,13,コスモマウイ,牡3,57.0,丹内,0:1:36.8,2.1/2,12,113.3,35.2,18-18,美浦 深山,454(0)
202605030204,17,1,1,カレリアフレイバー,牝3,55.0,戸崎圭,0:1:36.9,クビ,7,20.8,36.8,4-4,美浦 久保田,440(+4)
202605030204,18,6,12,ショウナンサイオウ,牡3,57.0,岩田望,0:1:37.7,5,2,4.3,36.8,15-15,美浦 奥村武,484(0)
