,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ブルーデイジー,牝6,56.0,和田翼,的場,美浦,2019101340,01146,ディスクリートキャット Discreet Cat(米) ,シャイニングスルー ,スペシャルウィーク ,-3.440246321381904,15
1,2,2,ゼンカイパイロ,牡4,56.0,△吉村,千田,栗東,2021100337,01216,パイロ Pyro(米) ,ツウカイヤスナム ,カリスタグローリ ,0.899728261863759,2
2,2,3,セールヴォラン,牡4,58.0,幸,北出,栗東,2021101057,00732,グァンチャーレ ,スカイシーアキラ ,Swiss Spirit ,0.9603114522274415,1
3,3,4,キャンドルマス,牡4,58.0,菱田,小崎,栗東,2021101624,01144,パイロ Pyro(米) ,アプト ,アドマイヤムーン ,-0.8368158965433257,3
4,3,5,トルズイーガー,牡5,58.0,岩田康,伊藤圭,美浦,2020104135,05203,マインドユアビスケッツ Mind Your Biscuits(米) ,ファイトユアソング ,スズカマンボ ,-1.4690246095842927,8
5,4,6,スパークルジョイ,牝4,56.0,荻野極,前川,栗東,2021101891,01160,レッドファルクス ,シングルカスク ,タニノギムレット ,-1.6899019343837893,12
6,4,7,グランルーチェ,セ4,58.0,田口,庄野,栗東,2021102641,01208,ダンカーク Dunkirk(米) ,グランシェリー ,アルデバランII Aldebaran(米) ,-0.8848010696972601,5
7,5,8,ダノンフューチャー,牡6,58.0,Ｍデムーロ,寺島,栗東,2019105456,05212,ドゥラメンテ ,ミスセレンディピティ ,Not For Sale ,-2.3096707703745407,13
8,5,9,フェリーニ,牡4,58.0,横山典,橋口,栗東,2021105862,00660,ドレフォン Drefong(米) ,リミニ ,ディープインパクト ,-0.8442349020443831,4
9,6,10,ダディーズアイル,牡4,55.0,▲鷲頭,千田,栗東,2021104673,01202,ミッキーアイル ,ケイディーズネイル ,ダノンシャンティ ,-2.419628665113933,14
10,6,11,メイショウオオミネ,牡5,58.0,古川吉,石橋,栗東,2020106798,01015,ドゥラメンテ ,ハービンジャーラス Harbinger Lass(英) ,Thousand Words ,-1.2518897533056024,6
11,7,12,スナークシュンソウ,牡7,58.0,富田,野中,栗東,2018101592,01168,エイシンヒカリ ,スナークスズラン ,ダンシングブレーヴ Dancing Brave(米) ,-1.6858770646493462,11
12,7,13,ラストボーン,セ4,58.0,高倉,渡辺,栗東,2021104639,01130,ワールドエース ,ハナイチリン ,ボストンハーバー Boston Harbor(米) ,-1.6845312189964685,10
13,8,14,ブライティアブエナ,牝4,56.0,長岡,羽月,栗東,2021102469,01142,シュヴァルグラン ,ブライティアパルス ,ダイタクリーヴァ ,-1.2783242433113562,7
14,8,15,シリウス,牡4,58.0,松山,佐藤悠,栗東,2021100086,01126,ダノンレジェンド ,アイラインローザー ,バブルガムフェロー ,-1.577231599845873,9
