,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,キャロルビアンカ,牝5,56.0,城戸,荒川,栗東,2020100719,01147,サトノダイヤモンド ,キャロルロゼ ,タイキシャトル ,-1.9721017682901965,10
1,2,2,ブラックドレス,牝4,56.0,幸,谷,栗東,2021101391,00732,ブラックタイド ,ココ ,ロージズインメイ Roses in May(米) ,-1.7323255656373624,8
2,3,3,ブライテン,牝5,53.0,▲鷲頭,高橋亮,栗東,2020105302,01202,シルバーステート ,ペルレストラーダ ,アルデバランII Aldebaran(米) ,-0.5585272054453811,2
3,4,4,タガノエリザベス,牝5,56.0,菱田,岡田,栗東,2020106035,01144,キタサンブラック ,エディンバラ ,キングカメハメハ ,-0.3987179438986399,1
4,5,5,ジュリアスローズ,牝4,56.0,田口,新谷,栗東,2021103506,01208,エピファネイア ,タニノジュレップ ,コロナドズクエスト Coronado's Quest(米) ,-1.9143075687898035,9
5,6,6,サイモンコーラル,牝5,55.0,☆高杉,羽月,栗東,2020100629,01213,ビーチパトロール Beach Patrol(米) ,オールドフレイム ,ゼンノロブロイ ,-0.8265821296794875,4
6,7,7,フルレゾン,牝4,56.0,松山,池添,栗東,2021104840,01126,オルフェーヴル ,カイカヨソウ ,ティンバーカントリー Timber Country(米) ,-1.52748225417693,7
7,7,8,ヒロインズクレスト,牝4,56.0,古川吉,本田,栗東,2021105089,01015,スクリーンヒーロー ,ステラスターライト ,ディープインパクト ,-1.0518563809683104,5
8,8,9,リエータメンテ,牝4,54.0,△吉村,佐藤悠,栗東,2021105887,01216,ドゥラメンテ ,レディスキッパー ,クロフネ ,-1.2406296809644404,6
9,8,10,テンクウハット,牝5,56.0,太宰,渡辺,栗東,2020102081,01037,モーリス ,ナリタシルエット ,フジキセキ ,-0.7523721528842826,3
