,race_type,course_len,ground_state,class,avg_time
0,芝,1200,全,all,68729
1,芝,1200,良,all,68785
2,芝,1200,稍重,all,68450
3,芝,1200,重,all,
4,芝,1200,不,all,
5,芝,1200,全,未勝利,69325
6,芝,1200,良,未勝利,69325
7,芝,1200,稍重,未勝利,
8,芝,1200,重,未勝利,
9,芝,1200,不,未勝利,
10,芝,1200,全,新馬,70633
11,芝,1200,良,新馬,70633
12,芝,1200,稍重,新馬,
13,芝,1200,重,新馬,
14,芝,1200,不,新馬,
15,芝,1200,全,1勝クラス,68400
16,芝,1200,良,1勝クラス,68250
17,芝,1200,稍重,1勝クラス,68700
18,芝,1200,重,1勝クラス,
19,芝,1200,不,1勝クラス,
20,芝,1200,全,2勝クラス,68366
21,芝,1200,良,2勝クラス,68366
22,芝,1200,稍重,2勝クラス,
23,芝,1200,重,2勝クラス,
24,芝,1200,不,2勝クラス,
25,芝,1200,全,3勝クラス,68225
26,芝,1200,良,3勝クラス,68200
27,芝,1200,稍重,3勝クラス,68300
28,芝,1200,重,3勝クラス,
29,芝,1200,不,3勝クラス,
30,芝,1200,全,オープン,68000
31,芝,1200,良,オープン,67600
32,芝,1200,稍重,オープン,68400
33,芝,1200,重,オープン,
34,芝,1200,不,オープン,
35,芝,1400,全,all,81189
36,芝,1400,良,all,81066
37,芝,1400,稍重,all,81816
38,芝,1400,重,all,82200
39,芝,1400,不,all,
40,芝,1400,全,未勝利,81725
41,芝,1400,良,未勝利,81742
42,芝,1400,稍重,未勝利,81600
43,芝,1400,重,未勝利,
44,芝,1400,不,未勝利,
45,芝,1400,全,新馬,82433
46,芝,1400,良,新馬,82480
47,芝,1400,稍重,新馬,
48,芝,1400,重,新馬,82200
49,芝,1400,不,新馬,
50,芝,1400,全,1勝クラス,81460
51,芝,1400,良,1勝クラス,81083
52,芝,1400,稍重,1勝クラス,82025
53,芝,1400,重,1勝クラス,
54,芝,1400,不,1勝クラス,
55,芝,1400,全,2勝クラス,80870
56,芝,1400,良,2勝クラス,80833
57,芝,1400,稍重,2勝クラス,81200
58,芝,1400,重,2勝クラス,
59,芝,1400,不,2勝クラス,
60,芝,1400,全,3勝クラス,80140
61,芝,1400,良,3勝クラス,80140
62,芝,1400,稍重,3勝クラス,
63,芝,1400,重,3勝クラス,
64,芝,1400,不,3勝クラス,
65,芝,1400,全,オープン,80328
66,芝,1400,良,オープン,80328
67,芝,1400,稍重,オープン,
68,芝,1400,重,オープン,
69,芝,1400,不,オープン,
70,芝,1600,全,all,94373
71,芝,1600,良,all,94156
72,芝,1600,稍重,all,95021
73,芝,1600,重,all,95700
74,芝,1600,不,all,
75,芝,1600,全,未勝利,94936
76,芝,1600,良,未勝利,94815
77,芝,1600,稍重,未勝利,95100
78,芝,1600,重,未勝利,95700
79,芝,1600,不,未勝利,
80,芝,1600,全,新馬,95944
81,芝,1600,良,新馬,95875
82,芝,1600,稍重,新馬,96500
83,芝,1600,重,新馬,
84,芝,1600,不,新馬,
85,芝,1600,全,1勝クラス,94540
86,芝,1600,良,1勝クラス,94250
87,芝,1600,稍重,1勝クラス,95700
88,芝,1600,重,1勝クラス,
89,芝,1600,不,1勝クラス,
90,芝,1600,全,2勝クラス,93812
91,芝,1600,良,2勝クラス,93180
92,芝,1600,稍重,2勝クラス,94866
93,芝,1600,重,2勝クラス,
94,芝,1600,不,2勝クラス,
95,芝,1600,全,3勝クラス,93150
96,芝,1600,良,3勝クラス,92433
97,芝,1600,稍重,3勝クラス,95300
98,芝,1600,重,3勝クラス,
99,芝,1600,不,3勝クラス,
100,芝,1600,全,オープン,93053
101,芝,1600,良,オープン,92972
102,芝,1600,稍重,オープン,93500
103,芝,1600,重,オープン,
104,芝,1600,不,オープン,
105,芝,1800,全,all,107239
106,芝,1800,良,all,107031
107,芝,1800,稍重,all,108090
108,芝,1800,重,all,
109,芝,1800,不,all,
110,芝,1800,全,未勝利,107558
111,芝,1800,良,未勝利,107478
112,芝,1800,稍重,未勝利,107933
113,芝,1800,重,未勝利,
114,芝,1800,不,未勝利,
115,芝,1800,全,新馬,108775
116,芝,1800,良,新馬,108650
117,芝,1800,稍重,新馬,109150
118,芝,1800,重,新馬,
119,芝,1800,不,新馬,
120,芝,1800,全,1勝クラス,107090
121,芝,1800,良,1勝クラス,107000
122,芝,1800,稍重,1勝クラス,107300
