,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id,通過,上り
202006010906,1,8,16,ヴォートルエロー,牡3,56.0,江田照男,0:1:56.3,,28.5,9.0,474,[東] 田村康仁,1800,曇,ダート,稍重,2020年01月26日,新馬,2017104240,00689,2-3-2-2,38.7
202006010906,2,2,4,パラスアテナ,牝3,54.0,吉田豊,0:1:57.2,5,13.9,6.0,450,[東] 高柳瑞樹,1800,曇,ダート,稍重,2020年01月26日,新馬,2017103441,00733,7-7-6-4,39.3
202006010906,3,1,1,ブライトオーシャン,牡3,56.0,大野拓弥,0:1:57.9,4,4.3,2.0,506,[東] 新開幸一,1800,曇,ダート,稍重,2020年01月26日,新馬,2017103649,01096,1-1-1-1,40.3
202006010906,4,4,7,アルゾフラ,牡3,56.0,木幡巧也,0:1:58.4,3,43.6,11.0,538,[東] 武井亮,1800,曇,ダート,稍重,2020年01月26日,新馬,2017104913,01162,8-8-8-5,40.3
202006010906,5,6,11,トップリーチ,牡3,56.0,横山和生,0:1:58.7,1.3/4,138.1,14.0,446,[東] 萱野浩二,1800,曇,ダート,稍重,2020年01月26日,新馬,2017100450,01140,13-13-11-11,39.8
202006010906,6,7,14,プルークファーレン,牡3,56.0,内田博幸,0:1:59.1,2.1/2,9.2,3.0,490,[東] 中舘英二,1800,曇,ダート,稍重,2020年01月26日,新馬,2017105148,00422,9-9-4-5,41.3
202006010906,7,1,2,ヒルノコルシカ,牡3,56.0,松岡正海,0:1:59.4,1.3/4,9.7,4.0,500,[西] 北出成人,1800,曇,ダート,稍重,2020年01月26日,新馬,2017103544,01085,2-2-2-2,41.7
202006010906,8,5,10,アシェットデセール,牡3,56.0,丸山元気,0:1:59.7,1.3/4,26.7,8.0,496,[東] 小島茂之,1800,曇,ダート,稍重,2020年01月26日,新馬,2017105122,01127,15-14-14-12,39.2
202006010906,9,2,3,メイショウカチゴマ,牡3,56.0,伴啓太,0:1:59.7,クビ,172.1,15.0,482,[東] 高柳瑞樹,1800,曇,ダート,稍重,2020年01月26日,新馬,2017100569,01149,10-10-10-9,41.0
202006010906,10,8,15,ビッグゴシップ,牡3,56.0,ミナリク,0:2:00.9,7,21.6,7.0,484,[東] 黒岩陽一,1800,曇,ダート,稍重,2020年01月26日,新馬,2017104745,05517,10-11-6-8,43.0
202006010906,11,3,6,リライトザスターズ,牝3,54.0,マーフィ,0:2:01.0,1/2,2.1,1.0,490,[東] 尾関知人,1800,曇,ダート,稍重,2020年01月26日,新馬,2017103801,05575,4-4-4-5,43.2
202006010906,12,6,12,フリーファッション,牡3,55.0,菊沢一樹,0:2:01.3,1.3/4,271.9,16.0,476,[東] 佐藤吉勝,1800,曇,ダート,稍重,2020年01月26日,新馬,2017103706,01161,16-16-15-14,39.3
202006010906,13,3,5,アンデュレイト,牡3,56.0,武藤雅,0:2:01.9,3.1/2,13.8,5.0,522,[西] 高柳大輔,1800,曇,ダート,稍重,2020年01月26日,新馬,2017102551,01169,5-5-8-9,43.7
202006010906,14,7,13,ビッグフォーチュン,牡3,55.0,野中悠太,0:2:04.6,大,79.3,12.0,522,[東] 国枝栄,1800,曇,ダート,稍重,2020年01月26日,新馬,2017106194,01158,10-11-13-14,44.2
202006010906,15,4,8,ウマッスル,牡3,56.0,武士沢友,0:2:07.9,大,109.4,13.0,494,[東] 古賀史生,1800,曇,ダート,稍重,2020年01月26日,新馬,2017103778,01029,5-6-12-13,48.5
202006010906,中,5,9,サンジョルジョ,牡3,56.0,嘉藤貴行,,,41.6,10.0,478,[東] 田中清隆,1800,曇,ダート,稍重,2020年01月26日,新馬,2017104805,01051,14-15-16-16,
