,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id
202603010101,1,6,11,シューティングガイ,牡3,57,斎藤新,0:1:45.9,,2-2-2-1,37.9,5.5,2,492,[東]斎藤誠,1700,晴,ダート,良,2026年04月11日,未勝利,2023102659,01178
202603010101,2,8,14,ウインビギニング,牡3,57,丹内祐次,0:1:45.9,クビ,3-3-2-3,37.8,1.7,1,496,[東]上原博之,1700,晴,ダート,良,2026年04月11日,未勝利,2023100291,01091
202603010101,3,3,4,ベストブラザーズ,牡3,54,小林美駒,0:1:46.2,1.1/2,1-1-1-2,38.3,7.7,3,490,[東]辻哲英,1700,晴,ダート,良,2026年04月11日,未勝利,2023101087,01206
202603010101,4,4,6,シンエンドーツダ,牡3,57,菊沢一樹,0:1:46.6,2.1/2,6-7-7-6,37.9,10.8,4,470,[東]萱野浩二,1700,晴,ダート,良,2026年04月11日,未勝利,2023103621,01161
202603010101,5,2,3,レジェルテ,牡3,54,和田陽希,0:1:46.7,クビ,3-3-4-4,38.2,28.4,8,460,[西]柴田卓,1700,晴,ダート,良,2026年04月11日,未勝利,2023107303,01223
202603010101,6,1,1,セルシャーム,牡3,57,富田暁,0:1:46.7,クビ,6-5-4-4,38.3,15.2,6,512,[西]野中賢二,1700,晴,ダート,良,2026年04月11日,未勝利,2023100992,01168
202603010101,7,2,2,ロケットパンチ,セ3,57,武藤雅,0:1:47.3,3.1/2,10-9-8-7,38.4,16.0,7,444,[東]武藤善則,1700,晴,ダート,良,2026年04月11日,未勝利,2023100514,01169
202603010101,8,3,5,グレートアゲイン,牡3,57,松岡正海,0:1:48.1,5,11-11-9-9,38.7,196.7,13,480,[西]牧浦充徳,1700,晴,ダート,良,2026年04月11日,未勝利,2023100567,01085
202603010101,9,7,12,クワッドマリニン,牡3,57,亀田温心,0:1:48.1,アタマ,6-5-4-7,39.6,12.0,5,480,[東]久保田貴,1700,晴,ダート,良,2026年04月11日,未勝利,2023103187,01176
202603010101,10,7,13,カミノトップワン,牡3,57,藤懸貴志,0:1:48.3,1,13-13-11-10,38.6,132.6,11,474,[西]千田輝彦,1700,晴,ダート,良,2026年04月11日,未勝利,2023109054,01138
202603010101,11,6,10,ライヴマティーニ,牝3,52,森田誠也,0:1:49.1,5,9-9-10-10,39.5,135.5,12,444,[東]尾形和幸,1700,晴,ダート,良,2026年04月11日,未勝利,2023102925,01222
202603010101,12,8,15,ジャストグレース,牡3,57,古川吉洋,0:1:50.1,6,14-14-13-12,39.9,117.4,9,496,[西]大根田裕,1700,晴,ダート,良,2026年04月11日,未勝利,2023102517,01015
202603010101,13,5,8,ウォーターサオラ,牡3,57,松若風馬,0:1:50.1,ハナ,14-14-13-14,39.9,123.0,10,464,[西]庄野靖志,1700,晴,ダート,良,2026年04月11日,未勝利,2023101667,01154
202603010101,14,5,9,パシオネ,牝3,55,小崎綾也,0:1:50.9,5,3-7-11-13,41.1,245.9,14,478,[西]高橋一哉,1700,晴,ダート,良,2026年04月11日,未勝利,2023106072,01152
202603010101,15,4,7,ディーズベンチャー,牝3,55,国分恭介,0:1:51.1,1.1/4,12-12-15-15,40.7,250.7,15,402,[西]岡田稲男,1700,晴,ダート,良,2026年04月11日,未勝利,2023104869,01124
202603010102,1,3,6,デンプシー,牡3,55,舟山瑠泉,0:1:08.6,,2-2,34.4,2.2,1,448,[東]上原佑紀,1200,晴,芝,良,2026年04月11日,未勝利,2023106190,01221
202603010102,2,2,4,ブルーエ,牝3,55,杉原誠人,0:1:08.8,1,4-3,34.3,23.8,6,450,[東]田村康仁,1200,晴,芝,良,2026年04月11日,未勝利,2023105952,01135
202603010102,3,1,2,ダノンルミエール,牝3,55,吉田隼人,0:1:09.0,1.1/4,7-5,34.3,2.3,2,468,[東]久保田貴,1200,晴,芝,良,2026年04月11日,未勝利,2023107103,01095
202603010102,4,2,3,エクスペクタント,牡3,54,和田陽希,0:1:09.5,3,4-5,35.0,38.5,9,466,[西]西園翔太,1200,晴,芝,良,2026年04月11日,未勝利,2023105579,01223
202603010102,5,1,1,ソワンドヴィクター,牝3,55,丸田恭介,0:1:09.5,クビ,10-8,34.5,107.0,12,406,[東]高橋文雅,1200,晴,芝,良,2026年04月11日,未勝利,2023102783,01117
202603010102,6,8,16,アーリマックス,牝3,52,石神深道,0:1:09.5,アタマ,9-8,34.7,37.6,8,394,[東]清水英克,1200,晴,芝,良,2026年04月11日,未勝利,2023101779,01209
202603010102,7,7,13,セレブトーチ,牝3,55,中井裕二,0:1:09.6,3/4,2-3,35.3,18.5,4,502,[西]坂口智康,1200,晴,芝,良,2026年04月11日,未勝利,2023105833,01141
202603010102,8,4,7,チェリーブルーム,牝3,52,遠藤汰月,0:1:09.8,1,1-1,35.8,75.4,11,446,[東]蛯名利弘,1200,晴,芝,良,2026年04月11日,未勝利,2023101675,01218
202603010102,9,4,8,ティスマイル,牝3,55,黛弘人,0:1:10.1,1.3/4,12-11,35.0,218.2,16,424,[東]伊藤圭三,1200,晴,芝,良,2026年04月11日,未勝利,2023101205,01109
202603010102,10,6,11,サンタクローチェ,牝3,55,国分恭介,0:1:10.2,1,7-8,35.6,20.4,5,446,[西]西村真幸,1200,晴,芝,良,2026年04月11日,未勝利,2023102480,01124
202603010102,11,5,10,サプーズ,牝3,52,石田拓郎,0:1:10.3,1/2,10-11,35.3,14.1,3,462,[東]伊藤大士,1200,晴,芝,良,2026年04月11日,未勝利,2023103700,01203
202603010102,12,3,5,アイリーノリチャン,牝3,55,丹内祐次,0:1:10.4,1/2,14-14,34.9,24.8,7,430,[東]尾形和幸,1200,晴,芝,良,2026年04月11日,未勝利,2023106065,01091
202603010102,13,7,14,グロリアスニケ,牝3,55,松若風馬,0:1:10.7,1.3/4,4-5,36.2,59.0,10,426,[西]千田輝彦,1200,晴,芝,良,2026年04月11日,未勝利,2023102113,01154
202603010102,14,5,9,カゼノオモイデ,牝3,55,丸山元気,0:1:10.9,1.1/2,13-13,35.5,162.2,14,428,[東]佐藤吉勝,1200,晴,芝,良,2026年04月11日,未勝利,2023100890,01127
202603010102,15,8,15,チョコブラウニー,牝3,53,永島まな,0:1:11.1,1.1/4,16-16,34.8,115.3,13,430,[東]天間昭一,1200,晴,芝,良,2026年04月11日,未勝利,2023102387,01187
202603010102,16,6,12,スリジェダムール,牝3,55,富田暁,0:1:11.4,1.3/4,14-15,35.8,184.8,15,406,[西]藤野健太,1200,晴,芝,良,2026年04月11日,未勝利,2023102318,01168
202603010103,1,3,5,サフランルージュ,牝3,55,野中悠太,0:1:47.6,,10-11-12-9,34.6,113.2,14,400,[東]室井潔,1800,晴,芝,良,2026年04月11日,未勝利,2023101820,01158
202603010103,2,4,8,クシマトゥルー,牝3,53,長浜鴻緒,0:1:47.7,3/4,2-2-2-2,36.1,9.0,5,426,[東]矢嶋大樹,1800,晴,芝,良,2026年04月11日,未勝利,2023105222,01214
202603010103,3,1,2,エコロディアン,牝3,55,斎藤新,0:1:47.8,1/2,3-4-4-4,35.8,5.7,3,442,[西]牧浦充徳,1800,晴,芝,良,2026年04月11日,未勝利,2023107273,01178
202603010103,4,5,10,ファストフォワード,牝3,55,小崎綾也,0:1:47.9,クビ,3-3-2-3,36.2,6.8,4,506,[西]小林真也,1800,晴,芝,良,2026年04月11日,未勝利,2023106362,01152
202603010103,5,4,7,ピアス,牝3,55,丸山元気,0:1:47.9,アタマ,1-1-1-1,36.3,3.6,1,464,[東]森一誠,1800,晴,芝,良,2026年04月11日,未勝利,2023105443,01127
202603010103,6,2,4,ゴールドアベニュー,牝3,55,富田暁,0:1:48.0,1/2,12-12-13-12,34.8,88.0,12,422,[西]宮地貴稔,1800,晴,芝,良,2026年04月11日,未勝利,2023101197,01168
202603010103,7,5,9,スワトウ,牝3,55,松若風馬,0:1:48.1,1/2,13-12-7-6,35.9,12.9,6,438,[西]牧田和弥,1800,晴,芝,良,2026年04月11日,未勝利,2023103333,01154
202603010103,8,8,16,オーマイラッキーン,牝3,55,国分恭介,0:1:48.2,3/4,11-9-10-11,35.6,104.6,13,482,[西]高橋康之,1800,晴,芝,良,2026年04月11日,未勝利,2023102060,01124
202603010103,9,6,11,ハヤブサブロー,牝3,55,吉田隼人,0:1:48.3,クビ,7-6-7-5,36.1,4.3,2,426,[西]高橋義忠,1800,晴,芝,良,2026年04月11日,未勝利,2023104338,01095
202603010103,10,6,12,ヴィーラー,牝3,55,黛弘人,0:1:48.3,ハナ,3-5-4-6,36.3,30.2,10,424,[西]矢作芳人,1800,晴,芝,良,2026年04月11日,未勝利,2023103081,01109
202603010103,11,1,1,レーザーキック,牝3,52,小林美駒,0:1:48.3,クビ,16-15-14-12,35.0,18.2,8,384,[東]竹内正洋,1800,晴,芝,良,2026年04月11日,未勝利,2023105231,01206
202603010103,12,7,13,ノクスカンパーナ,牝3,55,田口貫太,0:1:48.7,2,8-8-9-9,36.2,67.7,11,472,[西]吉岡辰弥,1800,晴,芝,良,2026年04月11日,未勝利,2023105168,01208
202603010103,13,8,15,ディアデムドール,牝3,51,河原田菜,0:1:49.3,3.1/2,6-6-4-6,37.3,18.0,7,492,[西]今野貞一,1800,晴,芝,良,2026年04月11日,未勝利,2023103285,01204
202603010103,14,3,6,ヴェロシオン,牝3,55,高倉稜,0:1:49.7,2.1/2,8-9-11-12,36.8,29.2,9,416,[西]武英智,1800,晴,芝,良,2026年04月11日,未勝利,2023105121,01130
202603010103,15,7,14,ノヴェルピアーチェ,牝3,53,舟山瑠泉,0:1:49.9,1.1/4,14-14-15-15,36.5,150.0,15,406,[東]古賀慎明,1800,晴,芝,良,2026年04月11日,未勝利,2023105150,01221
202603010103,16,2,3,グレープレモネード,牝3,55,松岡正海,0:1:50.5,3.1/2,15-15-16-16,36.5,164.4,16,430,[東]本間忍,1800,晴,芝,良,2026年04月11日,未勝利,2023105428,01085
202603010104,1,7,13,ベルゼビュート,牡3,57,菊沢一樹,0:1:09.4,,9-8,36.5,21.5,6,476,[東]高木登,1150,晴,ダート,良,2026年04月11日,未勝利,2023105083,01161
202603010104,2,2,4,シェイプオブユー,牝3,55,川又賢治,0:1:09.5,クビ,1-1,37.8,22.2,7,468,[西]吉村圭司,1150,晴,ダート,良,2026年04月11日,未勝利,2023100544,01166
202603010104,3,3,5,メイショウテンジン,牡3,57,丹内祐次,0:1:09.5,クビ,2-2,37.6,3.6,2,484,[西]高橋亮,1150,晴,ダート,良,2026年04月11日,未勝利,2023106567,01091
202603010104,4,8,16,セイウンヤオヨロズ,牡3,57,野中悠太,0:1:10.0,3,6-6,37.6,26.4,8,472,[東]上原博之,1150,晴,ダート,良,2026年04月11日,未勝利,2023100006,01158
202603010104,5,1,2,シルバーアックス,牡3,57,松岡正海,0:1:10.0,クビ,3-3,38.0,40.3,9,460,[東]村田一誠,1150,晴,ダート,良,2026年04月11日,未勝利,2023104434,01085
202603010104,6,8,15,クロカミジョウ,牝3,55,国分恭介,0:1:10.1,クビ,6-5,37.7,3.2,1,464,[西]岡田稲男,1150,晴,ダート,良,2026年04月11日,未勝利,2023101500,01124
202603010104,7,2,3,エコロアビス,牝3,55,斎藤新,0:1:10.5,2.1/2,4-3,38.3,7.0,4,470,[西]牧浦充徳,1150,晴,ダート,良,2026年04月11日,未勝利,2023102982,01178
202603010104,8,4,7,ヒューザー,牡3,54,森田誠也,0:1:10.8,1.3/4,12-12,36.8,125.9,13,476,[西]小林真也,1150,晴,ダート,良,2026年04月11日,未勝利,2023104180,01222
202603010104,9,3,6,モズタイシソウシ,牡3,54,和田陽希,0:1:10.8,クビ,11-11,37.2,4.5,3,468,[西]平田修,1150,晴,ダート,良,2026年04月11日,未勝利,2023105728,01223
202603010104,10,7,14,スマートイデアル,牝3,52,石田拓郎,0:1:10.9,1/2,6-6,38.5,66.8,10,372,[西]角田晃一,1150,晴,ダート,良,2026年04月11日,未勝利,2023101236,01203
