,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,スカイリスト,牝3,55.0,原田和,小野,美浦,2022106250,01143,ノヴェリスト Novellist(愛) ,スカイノリン ,ゼンノロブロイ ,0.0744916417602386,2
1,1,2,オイセサン,牝3,52.0,▲佐藤,鈴木伸,美浦,2022106008,01207,マクフィ Makfi(英) ,イセエビ ,ハービンジャー Harbinger(英) ,-2.748834618142474,13
2,2,3,エムティキング,牡3,57.0,石橋脩,小野,美浦,2022100427,01077,アドマイヤマーズ ,サニーロック ,キングカメハメハ ,-1.2048453069583502,8
3,2,4,トレヴィ,牝3,55.0,ルメール,木村,美浦,2022102988,05339,スワーヴリチャード ,ドメニカ Domenica(伯) ,Redattore ,-0.697616250555202,6
4,3,5,ノーブルライナー,牡3,57.0,内田博,中川,美浦,2022104275,00422,マツリダゴッホ ,ノーブルルージュ ,ショウナンカンプ ,-1.5122818243997127,10
5,3,6,ウーバーストロング,牡3,57.0,大野,杉浦,美浦,2022103629,01096,レッドベルジュール ,フラヴィニー ,キンシャサノキセキ ,-0.4323558362392716,5
6,4,7,サイモングリット,牡3,57.0,北村宏,勢司,美浦,2022101509,01043,アルアイン ,ジャーメイン ,アドマイヤムーン ,-2.7848343680288172,15
7,4,8,フォルテム,牡3,54.0,▲長浜,千葉,美浦,2022103042,01214,フィエールマン ,マダムアグライア ,ケイムホーム Came Home(米) ,-6.02994760711247,16
8,5,9,ラブリージャブリー,牝3,55.0,三浦,蛯名正,美浦,2022105442,01122,ラブリーデイ ,ハブルバブル ,ディープインパクト ,-0.14910965503624513,3
9,5,10,アーチーテソーロ,牡3,57.0,菅原明,高木,美浦,2022105628,01179,フィエールマン ,カーヴィシャス ,シンボリクリスエス ,-2.4366300830409657,12
10,6,11,ムーンレイデオ,牝3,55.0,吉田豊,小野,美浦,2022103788,00733,レイデオロ ,ムーンザムーン ,ローエングリン ,0.4141367532425323,1
11,6,12,エンゲルシュピール,牝3,55.0,横山和,田村,美浦,2022102400,01140,ロードカナロア ,クリスマス ,バゴ Bago(仏) ,-1.2585442286039235,9
12,7,13,マーゴットゲイン,牡3,57.0,野中,伊坂,美浦,2022105495,01158,マインドユアビスケッツ Mind Your Biscuits(米) ,プリエンプト ,ステイゴールド ,-2.7613365226681603,14
13,7,14,ティティナ,牝3,55.0,武藤,和田郎,美浦,2022105866,01169,モーリス ,レッドイリーゼ ,ハーツクライ ,-1.8461140265684814,11
14,8,15,ペイシャアーサー,牡3,57.0,木幡巧,本間,美浦,2022104221,01162,ビッグアーサー ,ペイシャマリヤ ,タイキシャトル ,-1.084747017592592,7
15,8,16,カウンターセブン,牡3,57.0,松岡,村田,美浦,2022104197,01085,ロジャーバローズ ,オールフラッグズフライング All Flags Flying(米) ,War Front ,-0.3293040128551274,4
