,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,レジェンド,牡3,57.0,木幡育,新谷,栗東,2022103919,01167,サートゥルナーリア ,ラルシュドール ,シンボリクリスエス ,-1.8263498743852216,14
1,1,2,ポッポノフェスタ,牡3,57.0,西村太,堀内,美浦,2022105614,01131,ナカヤマフェスタ ,ロージーチークス ,デュランダル ,-1.135810702767012,9
2,2,3,ピンキースウェア,牝3,55.0,三浦,鹿戸,美浦,2022105500,01122,キズナ ,プレイプリティー Play Pretty(米) ,Indian Charlie ,-3.05392909843424,18
3,2,4,ノブノリオウ,牡3,57.0,吉田豊,久保田,美浦,2022101898,00733,サトノダイヤモンド ,ユラヒメ ,ロードカナロア ,-0.9874180621635512,8
4,3,5,クラウドプリーザー,牝3,55.0,横山和,菊沢,美浦,2022105214,01140,エピファネイア ,アブソリュートレディ Absolute Lady(愛) ,Galileo (愛) ,-1.6839455314290828,13
5,3,6,リュトン,牡3,56.0,☆原,蛯名正,美浦,2022101423,01184,アルアイン ,ストーミーレニー ,Storm Cat (米) ,-2.6471265547237475,16
6,4,7,リワードパシオン,牡3,57.0,木幡巧,勢司,美浦,2022103973,01162,ナカヤマフェスタ ,ママノヨリミチ ,マンハッタンカフェ ,0.06631167146132949,2
7,4,8,インサイト,牡3,57.0,木幡初,粕谷,美浦,2022103544,01153,ミッキーグローリー ,ハナザカリ ,ルーラーシップ ,-2.8570256888063037,17
8,5,9,ウインマグノリア,牡3,54.0,▲長浜,千葉,美浦,2022106222,01214,サトノダイヤモンド ,ウインポプリ ,アイルハヴアナザー I'll Have Another(米) ,-0.4116016737049206,4
9,5,10,ラーシャローム,牡3,57.0,石川,奥村武,美浦,2022103406,01150,トーセンラー ,アンジェリカス ,ハービンジャー Harbinger(英) ,-0.7012317381606412,5
10,6,11,フルボーグ,牡3,57.0,柴田大,高木,美浦,2022103569,01009,キズナ ,メリッサ ,ホワイトマズル White Muzzle(英) ,-0.008358893848401043,3
11,6,12,ブルーマエストロ,牡3,57.0,ルメール,黒岩,美浦,2022105189,05339,サートゥルナーリア ,ローザフェリーチェ ,エンパイアメーカー Empire Maker(米) ,0.39269849926635014,1
12,7,13,コインアフレーズ,牝3,55.0,菅原明,中舘,美浦,2022100097,01179,エピファネイア ,パラフレーズ Paraphrase(英) ,Pivotal ,-1.486927244763443,12
13,7,14,インパクトシー,牡3,56.0,☆横山琉,大竹,美浦,2022101230,01192,フィエールマン ,イリリア ,ダノンシャンティ ,-0.7511742880307111,6
14,7,15,ラブフォルテッシモ,牝3,52.0,▲土田,田村,美浦,2022103709,01198,レイデオロ ,ハイアーラヴ Higher Love(愛) ,Sadler's Wells (米) ,-1.4829855073588485,11
15,8,16,アンダーザブリッジ,牡3,57.0,石橋脩,尾関,美浦,2022109100,01077,カリフォルニアクローム California Chrome(米) ,メイラヴェル ,ダイワメジャー ,-0.8310682711265306,7
16,8,17,ハクサンハナビ,牝3,55.0,武藤,加藤士,美浦,2022100246,01169,シルポート ,ハクサンサマー ,サマーバード Summer Bird(米) ,-1.8927881904836203,15
17,8,18,ミッキーラサルダン,牝3,55.0,キング,堀,美浦,2022105111,05643,サートゥルナーリア ,ラサルダン La Sardane(仏) ,Kingsalsa ,-1.4613635644070255,10
