,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,レディエンス,牝3,54.0,☆田口,藤野,栗東,2022100583,01208,ニューイヤーズデイ ,ジェンメオ ,ディープブリランテ ,-0.05378633639806292,5
1,1,2,セイウンヤタガラス,牡3,57.0,黛,堀内,美浦,2022102890,01109,サトノクラウン ,セイウンミツコ ,ベーカバド Behkabad(仏) ,-0.9613055439630156,12
2,2,3,アンダースコア,牡3,57.0,加藤,庄野,栗東,2022106470,01156,ミッキーアイル ,スイートミーティア ,ルーラーシップ ,0.29900419383550003,4
3,2,4,ヴェロニカペルシカ,牝3,55.0,菊沢,田島,美浦,2022105218,01161,ダイワメジャー ,アラッザ Arazza(独) ,Areion ,-0.669026076830379,11
4,3,5,リケアエスプレッソ,牡3,57.0,横山武,小野,美浦,2022102173,01170,カレンブラックヒル ,タイキシャイン ,タイキシャトル ,-1.4347371422780362,15
5,3,6,オンザブルースカイ,牡3,57.0,丹内,谷,栗東,2022104163,01091,ミスターメロディ ,フロリール ,クロフネ ,-0.17687965578103543,6
6,4,7,キタノチャンス,牝3,53.0,△小林脩,石栗,美浦,2022100934,01183,マクフィ Makfi(英) ,ケーズノーツ ,サクラプレジデント ,-2.8728207055693655,16
7,4,8,ケイマノキコウシ,牡3,57.0,杉原,栗田,美浦,2022104002,01135,イスラボニータ ,アップファーレン ,ハードスパン Hard Spun(米) ,-0.470507154767434,8
8,5,9,ヘンリエッタ,牝3,55.0,荻野極,武幸,栗東,2022104934,01160,ドゥラメンテ ,ドナブリーニ Donna Blini(英) ,Bertolini ,-0.5278654414871252,10
9,5,10,トーアローダンテ,牝3,52.0,▲古川奈,羽月,栗東,2022105907,01190,スワーヴリチャード ,ローゼズガーランド ,アポインテッドデイ ,-3.4792872475139487,17
10,6,11,リーサイェイ,牡3,57.0,佐々木,池上,美浦,2022100538,01197,ミッキーアイル ,コウエイダリア ,ジャングルポケット ,-0.18197245858934474,7
11,6,12,サニーネイチャー,牝3,55.0,鮫島駿,長谷川,栗東,2022105818,01157,モーリス ,デュアルネイチャー ,ゴールドシップ ,-0.4982493591642908,9
12,7,13,ビーム,牡3,57.0,岩田望,上村,栗東,2022101427,01174,グレーターロンドン ,タイキオードリー ,キングカメハメハ ,-1.2022882239790835,13
13,7,14,テーオーシュターデ,牝3,55.0,藤岡佑,宮,栗東,2022107056,01093,スクリーンヒーロー ,マロンコート ,ハービンジャー Harbinger(英) ,0.5362762959502112,3
14,8,15,タガノサダフ,牡3,53.0,★河原田,斉藤崇,栗東,2022107132,01204,ノーブルミッション Noble Mission(英) ,タガノアイル ,リオンディーズ ,1.2819575131519105,2
15,8,16,エクレア,牝3,55.0,川田,鮫島,栗東,2022104393,01088,ファインニードル ,スポークスウーマン Spokeswoman(愛) ,Invincible Spirit (愛) ,1.6267046382853385,1
16,8,17,ムーンナイト,牡3,55.0,◇永島,黒岩,美浦,2022102164,01187,スワーヴリチャード ,ゴールドスカイ ,Kyllachy ,-1.27120949884392,14
