,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id,通過,上り
202207010604,1,5,8,ウィングヘヴン,牝3,54.0,松山弘平,0:1:54.4,,3.7,1.0,466,[西] 茶木太樹,1800,晴,ダート,良,2022年01月16日,新馬,2019105442,01126,2-2-2-2,38.0
202207010604,2,2,2,セレッソ,牝3,54.0,川須栄彦,0:1:55.4,6,11.6,5.0,458,[西] 長谷川浩,1800,晴,ダート,良,2022年01月16日,新馬,2019103038,01128,5-3-4-3,38.7
202207010604,3,3,3,スマートグランデ,牝3,54.0,武豊,0:1:56.1,4,4.0,2.0,488,[西] 石坂公一,1800,晴,ダート,良,2022年01月16日,新馬,2019106158,00666,1-1-1-1,39.8
202207010604,4,5,7,アルフワイラ,牝3,54.0,幸英明,0:1:56.3,1.1/2,5.6,4.0,500,[西] 寺島良,1800,晴,ダート,良,2022年01月16日,新馬,2019101006,00732,9-8-8-5,39.3
202207010604,5,6,9,リンギングフォン,牝3,54.0,岩田望来,0:1:57.0,4,16.4,7.0,454,[西] 寺島良,1800,晴,ダート,良,2022年01月16日,新馬,2019105327,01174,9-10-9-8,39.6
202207010604,6,7,11,キャンドルベリー,牝3,54.0,川田将雅,0:1:57.5,3,4.2,3.0,436,[西] 辻野泰之,1800,晴,ダート,良,2022年01月16日,新馬,2019101644,01088,3-3-3-3,40.9
202207010604,7,8,14,デスペハド,牝3,54.0,坂井瑠星,0:1:57.8,1.3/4,19.6,8.0,470,[西] 渡辺薫彦,1800,晴,ダート,良,2022年01月16日,新馬,2019102841,01163,6-6-5-5,41.0
202207010604,8,4,5,レモンソフィア,牝3,54.0,池添謙一,0:1:57.8,クビ,15.9,6.0,460,[西] 岡田稲男,1800,晴,ダート,良,2022年01月16日,新馬,2019104951,01032,6-6-5-5,41.0
202207010604,9,3,4,テーオーシャンス,牝3,54.0,松田大作,0:1:58.6,5,92.6,10.0,410,[西] 吉岡辰弥,1800,晴,ダート,良,2022年01月16日,新馬,2019102331,01030,14-13-13-13,39.9
202207010604,10,4,6,オーマイラヴアスク,牝3,54.0,川又賢治,0:1:59.8,7,216.3,14.0,486,[西] 河内洋,1800,晴,ダート,良,2022年01月16日,新馬,2019101076,01166,9-11-11-11,41.8
202207010604,11,8,13,シゲルハナノレン,牝3,54.0,藤懸貴志,0:2:00.7,5,101.8,11.0,446,[西] 千田輝彦,1800,晴,ダート,良,2022年01月16日,新馬,2019101212,01138,8-8-10-10,43.0
202207010604,12,7,12,ホウオウカントリー,牝3,54.0,柴山雄一,0:2:01.3,4,176.4,13.0,446,[西] 安田翔伍,1800,晴,ダート,良,2022年01月16日,新馬,2019105802,05243,13-14-14-14,41.1
202207010604,13,1,1,ガレットジョーカー,牝3,54.0,鮫島良太,0:2:01.9,3.1/2,102.4,12.0,458,[西] 宮徹,1800,晴,ダート,良,2022年01月16日,新馬,2019101684,01099,3-3-5-8,45.1
202207010604,14,6,10,ディープチェッカー,牝3,54.0,横山典弘,0:2:04.3,大,41.4,9.0,434,[西] 本田優,1800,晴,ダート,良,2022年01月16日,新馬,2019106592,00660,12-12-12-12,46.2
