,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父
0,1,1,フェーングロッテン,セ6,60.0,高田,宮本,栗東,2019105366,01046,ブラックタイド  ,ピクシーホロウ  ,キングヘイロー  
1,2,2,スラーヴァ,牡4,57.0,▲坂口,高橋文,美浦,2021103916,01211,シャンハイボビー  Shanghai Bobby(米)  ,ポリアフ  ,キングカメハメハ  
2,3,3,ゴールデンルーキー,牡4,60.0,草野,粕谷,美浦,2021110146,01113,Catholic Boy  ,Gold N Shaft  ,Mineshaft  (米)  
3,4,4,シュハリ,牡5,60.0,大江圭,粕谷,美浦,2020105031,01120,カレンブラックヒル  ,キシャリ  Kishari(仏)  ,Kris  
4,5,5,ゴーツウキリシマ,牝5,58.0,黒岩,牧田,栗東,2020109148,01072,ナムラタイタン  ,エイシンドナウ  ,グラスワンダー  
5,6,6,スティルシャイニン,牡3,58.0,伴,天間,美浦,2022103884,01149,メイショウボーラー  ,コウユーヒカリママ  ,ロックオブジブラルタル  
6,7,7,フォーディアライフ,セ4,60.0,石神深,矢嶋,美浦,2021104770,01059,ドレフォン  Drefong(米)  ,ディアマイダーリン  ,ハーツクライ  
7,8,8,アルカンサス,牡6,60.0,西谷誠,土田,美浦,2019101023,01005,シルバーステート  ,ラサンバ  La Samba(豪)  ,Orientate  
8,8,9,リケアルフナ,牝3,56.0,▲水沼,蛯名利,美浦,2022103025,01201,ディーマジェスティ  ,ディアエスペランサ  ,ロックオブジブラルタル  
