,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ジーティーアメリカ,牡3,56.0,北村友,吉岡,532(-2),栗東,2022104654,01102,サートゥルナーリア  ,ウィキッドリーパーフェクト  Wickedly Perfect(米)  ,Congrats  (米)  ,0.5560840863337865,6
1,1,2,ミッションルース,牡4,58.0,田口,平田,440(0),栗東,2021101464,01208,リアルスティール  ,クローソー  ,ハービンジャー  Harbinger(英)  ,0.694371804616911,4
2,2,3,リアルペガサス,牡4,58.0,幸,大橋,464(0),栗東,2021103316,00732,ダンカーク  Dunkirk(米)  ,ボストンビリーヴ  ,アグネスタキオン  ,-0.4086069612699244,8
3,2,4,サンディエゴ,牡3,56.0,三浦,清水久,500(+2),栗東,2022104982,01122,キズナ  ,ファイネストシティ  Finest City(米)  ,City Zip  (米)  ,-2.1619725528190066,14
4,3,5,パーフェクト,牡3,56.0,和田竜,松下,490(+14),栗東,2022101504,01018,ヘニーヒューズ  Henny Hughes(米)  ,ラヴィアンフルール  ,ステイゴールド  ,-3.514696048416552,16
5,3,6,ミライエイゴウ,牡3,56.0,横山和,四位,452(-2),栗東,2022102133,01140,ミッキーアイル  ,スターリングブルス  ,Hard Spun  (米)  ,-0.02082022920099852,7
6,4,7,レヴァンテシチー,牡3,56.0,団野,佐々木,490(+2),栗東,2022104267,01180,ルヴァンスレーヴ  ,ビヴァレッジクイーン  ,Indygo Shiner  ,0.632635979086893,5
7,4,8,ヴァリージア,牡5,58.0,Ｃデムーロ,斉藤崇,520(-6),栗東,2020103433,05473,ドゥラメンテ  ,スクールミストレス  Schoolmistress(亜)  ,Equal Stripes  ,1.576219052092838,1
8,5,9,アークドール,牡4,58.0,武豊,松永幹,444(0),栗東,2021110012,00666,Golden Horn  (英)  ,ラルク  ,ディープインパクト  ,-0.8972282039172736,10
9,5,10,ルルフィーユ,牝4,53.0,▲和田陽,谷,460(+8),栗東,2021102894,01223,マクフィ  Makfi(英)  ,デューフォール  Dewfall(愛)  ,Medaglia d'Oro  ,0.7897425415516351,2
10,6,11,サイモンシュバリエ,牡3,56.0,岩田康,梅田,500(+26),栗東,2022102223,05203,シニスターミニスター  Sinister Minister(米)  ,メイショウネイロ  ,ネオユニヴァース  ,-2.809489493330985,15
11,6,12,アリストクラシア,牝4,56.0,高杉,吉岡,474(+4),栗東,2021105238,01213,ハーツクライ  ,マジェスティッククオリティ  Majestic Quality(米)  ,Quality Road  ,-1.3332742521561605,12
12,7,13,ロードシュヴァリエ,牡3,56.0,長岡,森田,498(+14),栗東,2022102639,01142,シュヴァルグラン  ,アンダルシア  ,アルカセット  Alkaased(米)  ,-1.0917317667630821,11
13,7,14,ブルーワール,牡4,58.0,松若,高柳大,510(-2),栗東,2021110097,01154,Arrogate  (米)  ,Ignite  ,Jump Start  ,0.6947333203365936,3
14,8,15,ハイクオリティ,牡3,55.0,☆吉村,今野,484(+6),栗東,2022106924,01216,リアルスティール  ,フジミ  ,ロードカナロア  ,-0.6051156821758761,9
15,8,16,アカデミア,牡3,56.0,坂井,杉山晴,536(+4),栗東,2022105180,01163,キズナ  ,ロクセラーナ  ,キングカメハメハ  ,-1.41519213506804,13
